protein,DDA_APT_D5_1,DDA_APT_D5_2,DDA_APT_D5_3,DDA_APT_D6_1,DDA_APT_D6_2,DDA_APT_D6_3,DDA_FDU_D6_1,DDA_FDU_D6_2,DDA_FDU_D6_3,DDA_FDU_F7_1,DDA_FDU_F7_2,DDA_FDU_F7_3,DDA_NVG_D6_1,DDA_NVG_D6_2,DDA_NVG_D6_3,DDA_NVG_M8_1,DDA_NVG_M8_2,DDA_NVG_M8_3,DIA_APT_D5_1,DIA_APT_D5_2,DIA_APT_D5_3,DIA_APT_D6_1,DIA_APT_D6_2,DIA_APT_D6_3,DIA_BGI_D6_1,DIA_BGI_D6_2,DIA_BGI_D6_3,DIA_BGI_M8_1,DIA_BGI_M8_2,DIA_BGI_M8_3,DIA_FDU_D6_1,DIA_FDU_D6_2,DIA_FDU_D6_3,DIA_FDU_F7_1,DIA_FDU_F7_2,DIA_FDU_F7_3
"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase gamma-2",0.127588883140942,0.311316938016451,0.0589126923638493,0.398915748080477,0.357913697915384,0.323543917969568,0.674430138979662,0.33676003949445,0.223112566833971,0.320712881943674,0.535878184396729,0.491038195078531,0.295950709990067,0.147154133720234,0.275487669322089,0.346536484283586,0.399990220731721,0.278832497574318,2.10089798914974,0.030578821007377,0.291838592791206,0.548541023777745,-0.215467482743396,0.442319954594079,0.483463370396205,0.380964987250022,0.453392697631322,0.303913518257446,0.311356559993796,0.338403444642558,0.390320615455166,0.492233612129705,0.370116236547223,0.334938783461409,0.0712227187259005,0.294024409516508
"1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase",0.571490476759121,-1e+06,0.0625503363474692,0.51021283450206,0.347435380944887,0.148330746067931,-1e+06,-1e+06,0.144911430142381,-1e+06,-1e+06,0.445443559917754,0.215109763639988,0.101052809080906,-1e+06,0.251525356147345,-1e+06,0.294488638310831,0.275751824561497,-0.0974816726696876,0.215109763639988,0.159743851607887,0.486602783922084,-1e+06,0.365015920277753,0.240670002093298,0.38687052028918,0.208387408102822,0.372629479528053,0.0604287744295351,0.136352565017967,0.483552358366165,0.225336265631216,0.365196007504503,0.329154723664167,0.267033228062703
"1,4-alpha-glucan-branching enzyme",0.374101910513788,0.431324044700937,0.313599199158271,0.648173889549924,0.558233604656993,0.629389782740679,0.251008844602257,0.26467130566634,0.253306121753287,0.681221429567744,0.627167613761031,0.655345896014056,0.450735656955725,0.366803757045816,0.396383327670107,0.561959077380313,0.446196935749801,0.658039167458781,0.129862091758938,0.307981355671722,0.391199165919943,0.67803591607519,0.632362258284858,0.712903592368478,0.388496743705906,0.470620753672108,0.399766723871099,0.544363352775285,0.568219213258909,0.562592959925053,0.301656196945108,0.140020812096351,0.313347232381815,0.624720707308741,0.688670996594779,0.627543862571214
"10 kDa heat shock protein, mitochondrial",0.110979076629643,0.114660180560235,0.0949130076792972,0.164286414556201,0.20963165259254,0.189126109555504,0.11508451207827,0.154744902814191,0.127933521062412,0.194759526232468,0.170339381140735,0.138877719532752,0.19997551762827,0.279030345883491,0.248696198587254,0.0393841148829,0.0436933568695079,0.0673089685116656,0.0786071479426903,0.120201704772315,0.122596200108681,0.179561106170917,0.184766154220695,0.197861171600305,0.296519746728546,0.255260952223327,0.262724012806194,0.0477989810349499,0.0322905075591793,0.0233149763222032,0.142553198985103,0.172298022319015,0.142528868395663,0.191131249059699,0.145792942553767,0.138586622391433
116 kDa U5 small nuclear ribonucleoprotein component,0.598490266151715,0.573761211320074,0.630083490723415,0.544677538135448,0.465192605305662,0.510031420564398,0.538895283368145,0.614743889898487,0.599820131506491,0.527637885589529,0.577672224879475,0.540204762477179,0.522841893161636,0.540760960143068,0.515400158325235,0.612391149995617,0.641995853213449,0.561472627266025,0.509839797475179,0.61996999658595,0.628313055874443,0.532114235484689,0.515094748814128,0.554002584167151,0.551711912942419,0.563558494376111,0.513498261956267,0.553678211689681,0.612851029977694,0.567289496495756,0.5961242366749,0.594889661039297,0.587448428915001,0.541724983099867,0.570983991645013,0.554629124155414
14 kDa phosphohistidine phosphatase,0.194798184306282,0.00709933399099073,0.239557637150611,0.248443483088176,0.307641362349402,0.187677683359052,0.23171192216072,0.280655819458076,-1e+06,0.0779480620290917,0.181270459301497,0.50871123348093,0.198756625464319,0.252335474235348,0.219194786568738,0.345537926326977,0.234860986537772,0.228562857783668,0.193462991058225,0.0970890439215196,-0.088030460085815,0.307729523559585,0.301678857623065,0.2076305078633,0.367181186339499,-0.246820531856422,-0.307555572244672,-1.47634499472029,0.709292775234843,0.38379034882877,0.199971941767481,0.20132711458499,0.203887143292695,0.188947284697791,0.0393463361017859,0.259536825843715
14-3-3 protein epsilon,0.616801188320715,0.57003809041553,0.563370462270033,0.496472041004304,0.433146030943167,0.509883625432504,0.532597275156564,0.539060233073724,0.511153829755898,0.543280625837455,0.537113923403663,0.532310011027776,0.455579319450758,0.556124127985105,0.538329942753927,0.569551321380551,0.538913585861484,0.600056113644441,0.623395568414082,0.633337077619902,0.560767157672717,0.453516159217506,0.491611922295262,0.451623581811702,0.466844204716903,0.507547373232012,0.498856813545411,0.550883309015294,0.568047347857892,0.555773274365275,0.542293136348468,0.534690252330658,0.577552983877139,0.548797043535188,0.513252155471132,0.513177674154875
14-3-3 protein eta,0.366390012004564,0.417694477701609,0.42479741373775,0.133216621801052,0.245037474358283,0.335047067571626,0.464547767046008,0.357724394771444,0.391107383251279,0.296968746166653,0.233185911369757,0.248141624671883,0.28093001412145,0.347829532309972,0.336249329924183,0.3460840057743,0.366991537267065,0.40826774182574,0.38020142318022,0.380195734883566,0.380042564186872,0.237035784214964,0.278793749148282,0.227905108523376,0.30939066144836,0.317953641592713,0.34688028436194,0.339356391998391,0.326511221966928,0.377007069450063,0.349211144347448,0.436335552130269,0.471172062604506,0.280693363117176,0.255986161394939,0.26081194623225
14-3-3 protein sigma,0.0941264003286738,-0.0250208685125154,0.0559291011990165,-0.0421756493026569,0.025020868512453,-0.0269409065865625,0.0411666443981962,-0.0412944262308473,0.0344869449479294,-0.00150710167613394,0.00150710167607157,-0.0241976324998958,-1e+06,-3.16268892894257e-14,-0.000861576984242712,-0.00184365485900402,0.048934408574491,0.0308261589854876,0.0304959357551459,-0.0498803541613229,-0.0304959357552082,-0.0410421033978029,0.0391249443390501,0.199949079457985,-0.0628497815268118,0.0499642628188276,0.193595530602313,-0.0499642628188908,0.333166200666706,-0.211144138832803,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06
14-3-3 protein theta,0.159220222443996,0.154500115917706,0.163799129421577,0.299209620172203,0.308051800134214,0.326760581395114,0.312879768164893,0.238121211097764,0.239440531037548,0.254276479029749,0.225409598015623,0.163620453507206,0.121822833519331,0.232498323425912,0.268916610624972,0.242755582812581,0.216969029626732,0.273978209320403,0.206232120955697,0.158295073100619,0.157121309271286,0.314504057632019,0.292770922542566,0.213329494416989,0.246567314614643,0.218208011142874,0.218488733157712,0.215281544640943,0.219071852685239,0.26575061990911,0.231873821451759,0.313145865828932,0.301062690067007,0.194944243104336,0.211766825610785,0.131179900053741
14-3-3 protein zeta/delta,0.281474444947528,0.15048234978687,0.227918132393974,0.319033568474074,0.320227019323673,0.344783164177998,0.302205564662305,0.307393566376118,0.278904286090154,0.248166698854328,0.228427729566101,0.151994395742009,0.220658616183571,0.251619309436143,0.213111773085467,0.316690123362983,0.243428880635485,0.368680981408958,0.254008589754839,0.223043723728961,0.262425329934668,0.282446659284806,0.322485419090526,0.309075713152159,0.226692586862797,0.237621310526176,0.272153501249757,0.305368507292812,0.31454811665273,0.341032575740513,0.323220187889004,0.350729446851538,0.357404221775335,0.194172701316043,0.194173200466153,0.189717648673863
15 kDa selenoprotein,0.281897057008971,0.150193691230184,0.0830402279194127,0.269439485801641,0.10580338329065,0.196335751288531,0.100371022725227,-0.0557544401227757,-0.137756112366626,0.285438496875219,0.18628135937707,0.125689551465008,0.148070484277938,0.323227983095569,0.173264721259358,0.308320300219498,-1e+06,-0.120328752948611,0.147087116872645,0.349729247753501,0.15021852231175,0.217203181397033,0.19569687497491,-0.170310849086752,0.169837393177117,0.601571745628605,-0.23991011038022,0.517771588763996,0.1399223517258,0.103135722628116,0.061507716102033,0.0799102741649357,0.102047418540062,0.251811060911097,0.174493603713527,0.169207998943193
182 kDa tankyrase-1-binding protein,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,1.25693004641492,0.960627123896459,0.857970970166056,0.827479097838051,2.32517362740711,1.29787967185591,1.17996329902509,-2.73994415585858,0.258651020039667,-2.63082863093579,0.0827363938940824,-0.108217206742442,0.465439760747639,0.625969058896086,0.871314874719124,0.406856753727831,0.400677891455889,0.437307479446028,-0.318251342478932,0.644821793893943,-0.0272222452633321,0.567918726936323
2-5-oligoadenylate synthase 1,0.367603188969326,0.177984370652315,0.146300711206762,0.376548793362887,0.394878269202014,0.465751988294708,0.349041282839411,0.293811662741734,0.236699764169877,0.445390803433502,0.396552683790344,0.389043187438784,0.388950365600638,0.308943999621892,0.327015626905224,-1e+06,-1e+06,-1e+06,0.497883087550731,0.206213996405255,0.490486813538905,0.334882139953333,-1.29805753949705,0.442493823611768,0.687867385602459,0.417450189468134,0.163811554690382,0.0975236612736491,-0.130455555096081,0.0390789897740307,-0.0207789539997407,0.368456111976124,0.361478233186616,0.351146189200582,-0.0897821263591695,0.494074723311096
2-5-oligoadenylate synthase 2,0.409156185397461,0.52180893199091,0.44017094615394,0.29987294478543,0.268599066981658,0.234606721745463,0.472756759498142,0.513581120679126,0.492098857256439,0.177028162698671,0.112105536993906,0.102747043811896,0.0400903518158831,0.0087380045327316,0.0875863729711279,0.534124807003551,0.553278966358974,0.503229456800517,0.397343715594373,0.440698022441203,0.515043441393909,0.313253210311821,0.311741743712009,0.284712642547732,0.111098720427662,0.130550564484613,0.126332000258121,0.599029338356088,0.602904091364601,0.6278944552295,0.617543809074109,0.614228572965647,0.600678785484261,0.114267950987818,0.111362988068496,0.0423708100893868
2-5-oligoadenylate synthase 3,0.53111370620939,0.46572310858028,0.519528432719574,0.520732143708931,0.411337690576957,0.528773118397963,0.531652906746218,0.541152000721166,0.644593743925967,0.363081837121042,0.305655259570043,0.39964991653506,0.344825431723875,0.310477342628061,0.244953663999442,0.609412867112846,0.691996326157132,0.61937024097243,0.512273838344831,0.52975454452477,0.516460248506156,0.516675761709609,0.378222690271636,0.479432138231567,0.178703754952099,0.209706973418662,0.290092213023653,0.665084993508907,0.691009249460744,0.650458602818243,0.678388994228274,0.683411278886721,0.662263777554764,0.263735056114684,0.338129155453979,0.346833409137527
2-5-oligoadenylate synthase-like protein,0.588964724704389,0.621027496577611,0.436165165793929,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,0.466163043055033,0.43823616802217,0.637074075960863,0.478480352575444,-0.638038259573335,0.49397607275323,-1.38594680482245,0.249239105307293,-0.664582048079462,0.748646673190438,0.571552674927002,0.259082631059451,0.137477867539943,-0.772620656714801,0.451024591049161,0.227747929102915,1.01370297387683,0.433970200177633
2-5A-dependent ribonuclease,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,1.42456642533368,1.49527008165997,-1e+06,1.09092139645106,3.43310550661637,2.18153669176669,2.15292268325948,-0.599809072131686,1.08834540535662,0.686593047949355
"2-amino-3-ketobutyrate coenzyme A ligase, mitochondrial",-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,0.0793842570442285,0.0491560153717283,0.0388190824899382,-4.06491156970068,-0.114989545181622,-0.0388190824914755
2-aminoethanethiol dioxygenase,0.368301520070758,-1e+06,0.511860723196286,0.841087520225971,0.794129371773483,0.769093914989363,0.688403000708953,-1e+06,-1e+06,-1e+06,0.429506264978729,0.23674744380426,-0.107232738692033,-1e+06,0.394744906473013,-1e+06,-0.0728000348241781,0.418317519808434,0.169017919577408,0.82883544005315,-0.126652188680145,0.689853837186787,0.90914958547237,-0.300952008729128,1.69440461211186,-1e+06,0.628829371270636,0.90636465294113,-1.85480238696487,-0.119362994517811,0.123642579541384,1.09319134977455,0.25818157218085,0.514566499783769,0.209690387314801,0.135474873539354
2-deoxynucleoside 5-phosphate N-hydrolase 1,0.208201365406684,0.137724265303477,0.175170165615208,0.311282698215706,0.0316316691719666,0.0357516792302221,0.101015661640395,0.0477442690253039,0.240182325589057,0.253382750300273,0.223573045483698,0.214612113412854,0.0638712694390242,0.0738735302486823,0.130003878524393,0.281041004071093,0.351614617530228,0.241971531484157,0.586823653708143,0.625382690749805,0.212760026141008,0.0501145095587329,0.210985354471023,-0.429320096847219,0.0461379513981667,0.273966109261024,0.107156630667598,0.241649206210153,0.310467405712864,0.0675510607888735,0.128972705219299,0.084181813430448,0.173612246570071,0.284394333921414,0.249111060133955,0.215041756139637
2-hydroxyacyl-CoA lyase 1,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-0.374865273372826,0.469109312106915,-0.192201541777631,0.532144008074737,2.71881335600219,0.52530997762021,0.689646618696499,0.127035545864163,-1e+06,0.771526754469495,-1e+06,-1.1214148080813
"2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial",0.689025834836533,0.923213234862748,0.841404974070461,0.705611918144544,0.5701179384561,0.484151977812985,0.300076275316378,-1e+06,0.753561182680553,0.548180427713849,-1e+06,0.353277904362984,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,0.848820992787374,0.753299376334257,1.08319059601817,0.462216904586944,0.505409311422652,0.403176663984965,0.809727538556389,0.686726226214517,0.393486230620634,0.646951372502929,0.426384742359575,0.638151986713956,0.718166940624567,0.979364242094144,0.925923151119128,0.650669780022604,0.313210889267079,0.40123246060789
"2-oxoglutarate dehydrogenase, mitochondrial",0.519772967971638,0.606955987867646,0.505890254846063,0.583148298004699,0.540493370227262,0.57247806646863,0.591281412184581,0.544246560208162,0.482788459032725,0.617047628912499,0.50696245665963,0.590590246707588,0.673539957663831,0.479720870727076,0.615180123688623,0.70451576438034,0.424935302179277,0.549811767736091,0.522067042040786,0.576443532184238,0.59220080495478,0.532600155381064,0.562209933208881,0.429793348466362,0.612765464296556,0.621944456844804,0.606843056991755,0.484681192130509,0.503703817845038,0.49196501070243,0.475936765812445,0.583368980408672,0.589037636735563,0.545873752150116,0.529027173104761,0.488637205274842
"2-oxoisovalerate dehydrogenase subunit alpha, mitochondrial",0.593889861295877,0.677404868246265,0.494101870121283,0.451910916896311,0.363185206207331,0.4606690597937,0.422095099098438,0.4814489589401,0.463795802263582,0.521242798939699,0.463925300999334,0.458881930746249,0.498425090266282,0.533509211248506,0.480044747072535,0.617706387192077,0.653875095783319,0.422184964592601,0.705615007701409,0.539719363496733,0.601514290875244,0.379790564842488,0.367649929089627,0.372149677288064,0.444330848623297,0.476611985099437,0.377190371302784,0.552541627554054,0.720463302262207,0.564365976717805,0.468983669526809,0.459706634234979,0.427779320490626,0.554926187999412,0.588915935264973,0.682718564210762
"2-oxoisovalerate dehydrogenase subunit beta, mitochondrial",0.486289131110396,0.690339123131555,0.342840344737044,0.424309915267597,0.349324258122042,0.301150355265066,0.157275432828632,0.180477460558052,0.402577532967205,0.385995628735526,0.347105454090542,0.519599844902253,-1e+06,-1e+06,-1e+06,0.574446650345515,0.319698494899428,0.377187957948845,0.356858748198395,0.375494580141599,0.351896195806089,0.275784845955537,0.371238442967153,0.277156361635807,0.41345204366193,0.0603328685657253,0.313823492621876,0.449436005302272,0.359156628386086,0.444343544309336,0.360693845543904,0.187162955831663,0.183339390117436,0.715439752748302,0.410345208614817,0.762528755103654
"2,3-cyclic-nucleotide 3-phosphodiesterase",0.319646351867648,0.354266246857161,0.317489322275724,0.19380505274934,0.448877629310037,0.453284748706789,0.463937207721065,0.423865878266825,0.420279215786858,0.297763116503128,0.0913126807515209,0.126001041268387,0.534922377254212,0.215204938473962,0.316320771671182,0.371523140694674,0.423919371404034,0.196978969494219,0.339303181069624,0.425597579021124,0.299886745899238,0.384998391476351,0.251836036787798,0.288784595089949,0.362367746894283,0.568677131161159,0.579791132595924,0.232696166228167,0.25780680153654,0.385959645544937,0.61221954257056,0.431160776779824,0.360140547826212,0.311543816172257,0.217934527453076,0.150878743179371
"2,4-dienoyl-CoA reductase, mitochondrial",0.28524488372906,0.349125845399056,0.361103169885608,0.608812789536945,0.550762651293927,0.617471846361332,0.485472760958899,0.568450358310605,0.443987840010642,0.465181177909241,0.396515374344197,0.447072628522086,0.40198129817246,0.422758523791166,0.517336311342649,0.486591476533746,0.43480652140671,0.55960478370876,0.0933269154510259,0.369117295828367,0.399357821344299,0.524860971018624,0.621581603497838,0.583581745588491,0.430692115639269,0.488290319409911,0.484195035889947,0.436556967643193,0.486687225372883,0.435873574673408,0.481199473055102,0.482163983965665,0.494520767084701,0.434162795298617,0.411175154729051,0.405009876554156
"2,5-phosphodiesterase 12",0.273540246650069,0.330771918118535,0.181257433118576,0.357022992245017,0.0774876424797988,0.329833617231883,0.278141725333666,0.252378099911358,0.165190781292459,0.282018319955777,0.275239195227953,0.170513143391602,0.240984296118753,0.393187845907064,0.281488103325927,0.212841272687296,0.159715221635085,0.299053629542219,0.191864350766918,0.317625838406572,0.281146280573354,0.0540846836436778,0.298337988878079,0.281409559504896,0.315699046631587,0.311709567313443,0.263915780093324,-0.124545195833905,0.625297914571975,-0.114141781482074,0.178261213288347,0.330797848234606,0.281563845581334,0.284132618172168,0.255364756748729,0.134680160077413
26S protease regulatory subunit 10B,0.149374627682185,0.264273322248418,0.215851426085507,0.28760072707284,0.27971011169378,0.285194531223907,0.227197872927306,0.200735791625998,0.189076407793221,0.318038559905359,0.249796453257886,0.23972283880779,0.278433730426403,0.257947193888166,0.220912282216749,0.244390857937636,0.243667947604539,0.246160171475277,0.184054216550784,0.164286292102525,0.277926475378815,0.261543744423969,0.242860016984634,0.343706277836349,0.293485329313151,0.274325347160736,0.33380538686846,0.208443193132398,0.180637347038603,0.19803630422026,0.204630259540081,0.234035669633858,0.209260580263781,0.262862365868702,0.248840918055467,0.275480252946051
26S protease regulatory subunit 4,0.458173412349476,0.505922609270057,0.484251742713692,0.491516564661079,0.533096241722511,0.438525659472784,0.482031366708529,0.471400660493302,0.524634905972655,0.534096020633891,0.533887712541229,0.407319682612743,0.607306385109539,0.465274461103429,0.431056299016488,0.467410712214779,0.378853509278266,0.564319427486583,0.355418009377667,0.56962509973282,0.486585890223118,0.511885128706791,0.48269437208042,0.504660136047837,0.503684144638314,0.516348548875724,0.462735028421679,0.472296795005757,0.52246117926491,0.46961144933666,0.396140880872281,0.464809962380243,0.486251824682431,0.509954010535901,0.524058921415012,0.472416543299447
