protein,DDA_APT_D5_1,DDA_APT_D5_2,DDA_APT_D5_3,DDA_APT_D6_1,DDA_APT_D6_2,DDA_APT_D6_3,DDA_FDU_D6_1,DDA_FDU_D6_2,DDA_FDU_D6_3,DDA_FDU_F7_1,DDA_FDU_F7_2,DDA_FDU_F7_3,DDA_NVG_D6_1,DDA_NVG_D6_2,DDA_NVG_D6_3,DDA_NVG_M8_1,DDA_NVG_M8_2,DDA_NVG_M8_3,DIA_APT_D5_1,DIA_APT_D5_2,DIA_APT_D5_3,DIA_APT_D6_1,DIA_APT_D6_2,DIA_APT_D6_3,DIA_BGI_D6_1,DIA_BGI_D6_2,DIA_BGI_D6_3,DIA_BGI_M8_1,DIA_BGI_M8_2,DIA_BGI_M8_3,DIA_FDU_D6_1,DIA_FDU_D6_2,DIA_FDU_D6_3,DIA_FDU_F7_1,DIA_FDU_F7_2,DIA_FDU_F7_3
"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-3",-1e+06,-1e+06,-1e+06,-1e+06,4.16076812324713,-1e+06,1.6909745863596,0.447860396883982,-0.545474990267436,-1e+06,-0.0557642023800908,0.237356028725873,-2.69714415692666,-1e+06,-1e+06,-1e+06,0.565178952116622,0.719081512832872,-3.05866050352537,0.0205225122110937,-4.55070751700766,-1.05861728067264,-1.39672814034345,-4.97475070629957,0.671004296491319,1.98237238047591,9.98274433339841,11.1130236275805,-1e+06,-1.51793324706496,4.25159427367609,-0.183207807038707,3.24557523462031,2.25381939828934,-1.6530361636995,4.60269922570849
"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase eta-1",-1e+06,-1e+06,0.353358661901028,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-3.13090652030801,5.80265001632149,9.13489251949371,-1.49739071309071,8.50574348429701,6.22692141646015,-5.138599124525,0.571353717514318,-2.95741150338165,-4.92648987959716,-2.53108104681822,-1.77614575110667,-2.61042139825235,-3.41242224529405,3.0304731505227,-5.16595793552629,-1.16312534246201,4.82150582142662
"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase gamma-2",21.1164355054154,15.833763517257,18.0351543065291,-1e+06,18.208741769861,17.7359943209304,-1e+06,37.1300988724663,-1e+06,35.38154157073,40.0414933435449,26.3605491377081,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,39.4196175778506,39.682175776543,34.3402245091529,38.8238197272995,37.4044713889727,35.7816533120363,32.5405559999117,35.3262396985313,29.5759505919574,32.9705481033736,34.5558010190374,32.514601383242,38.9160030660278,37.1246890261847,43.4923349172046,32.1474258322531,40.8980504965797,39.8529448199861
"1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase",-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,21.7307038282954,20.3175271527869,27.8893788161453,18.453657787437,-1e+06,-1e+06,27.5400674351446,21.8113278188893,-1e+06,25.7108273301771,21.0214142416316,37.0807051794568,34.1591594633405,38.9502042566207,-1e+06,35.7137093846022,-1e+06,15.8222253520013,11.4164365830405,20.977098298543,15.8693510967914,-1e+06,-1e+06,31.3272816750569,25.9994035006967,24.0026775232693,25.779836213682,33.8786370328917,17.8088537995125
"1,4-alpha-glucan-branching enzyme",47.9395155538272,43.9117016314783,49.253179345877,47.8269263252763,46.5311284099036,46.9811881338494,47.2882095532347,48.1579951211256,55.9446059337812,49.6049567842075,49.6448339402215,56.2172949700655,42.3134928900631,44.5165493280919,45.1608739288563,44.4134917655483,45.5045253934079,48.5139643093278,44.6720140014767,48.8108574935816,50.8173557895135,47.4416856022884,50.1750929993921,51.2961117518677,48.3034864129806,47.8815824922856,47.9677483084346,47.7398814360843,47.4788203367291,46.7481220934796,51.2758042409588,50.5487653839099,55.8678145282789,51.82344495945,56.1340413758167,60.0269943386088
"10 kDa heat shock protein, mitochondrial",55.9600665522319,37.4406572352121,37.7558433660757,38.6312483915046,40.7268688477301,35.5250930316016,50.8094102706323,51.3714111254861,46.9253451511583,50.4722499303185,48.7823566253105,46.7322429506294,31.9376206113176,54.7670752192225,53.4918110452084,52.2228735034853,52.5807858765389,38.747612270365,50.4949054910348,52.4172771800235,53.1021175946063,52.3149988806367,57.7553488376322,54.8889323790495,41.3294559353447,37.6437360912774,33.3120060571961,38.3849400503696,39.4037063787235,34.480492484192,58.6847994822737,52.7791987046047,55.6027250299152,52.1598095962498,52.4923476188203,57.4869594184445
116 kDa U5 small nuclear ribonucleoprotein component,71.8619768303432,59.2132315810684,64.5427850504484,65.1022450560961,58.975331342988,56.2490485073567,49.0931643325632,63.5730996078213,67.0774610374197,53.3615577909918,66.3648297376415,59.8773851443058,52.9318363610339,50.9940729110981,55.1003154855104,53.548510032381,53.1378512636829,56.7270052272614,57.5593489529694,56.7550389850451,61.4227405204969,52.8539406054897,59.7336350278899,68.5022774796925,58.3979068932293,66.0733265098801,60.767593461944,63.5686541122129,56.6554824482016,62.6832948957368,59.0675800478577,61.6397140211184,59.732823883863,62.4279857697589,62.1955314660096,61.9720306157683
14 kDa phosphohistidine phosphatase,-1e+06,-1e+06,2.62925070018056,-1e+06,-1e+06,-1e+06,13.299745903319,1.39230632642509,-5.81385691267351,10.9102996884664,-4.93442252076537,-1.42676358204048,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,52.0264852506284,49.3834983918219,45.800795716863,52.1304167929319,47.6326709351386,49.098783987087,-1e+06,47.0097089736675,-1e+06,12.8090542396098,11.4281205597258,-1e+06,24.0936070367261,1.46296155528143,-1.63311636980038,14.4671335564649,-1.43097980704242,1.4955212026436
14-3-3 protein epsilon,43.3870469669074,41.7550531422388,45.531364801676,41.8871192723666,42.5761998256801,44.9487901592459,42.4717442689172,40.5583657347907,40.8867926257762,40.7653604341354,38.8625007794041,41.8610345376065,39.1683051740716,32.403012204736,39.3842456722687,39.2701600341098,40.2115352055457,37.763882724283,40.6789649648513,40.3466336981685,43.0303233737733,40.6056288998341,41.8832744434051,42.5536412880613,42.5399790003381,45.6277396627002,46.6755289344457,43.2199551663973,46.6500586539144,47.5652869261566,45.4730896343259,42.0329333404932,45.7206821694772,43.3644472330483,43.912295493112,44.935244756561
14-3-3 protein eta,42.4642556408227,46.4543612796827,42.4560638730842,46.8861517157109,50.2486436179255,41.9972674680578,56.1092365787134,58.5798365495344,60.8482078658607,55.7588869506894,59.5597530848559,60.2394127045073,54.0415870481614,47.2807126201459,39.7788920474436,46.4330462324614,46.5758783488872,43.3162850478576,42.4164541808666,41.7569347813534,43.0649511500708,41.4883926636032,42.9437166462751,44.1679253719019,44.4250708935162,45.7700724732846,44.642436378125,45.1995400661771,45.8304888765422,44.0276578485744,50.2489929731207,46.6695802738469,46.0615877033093,48.8970686899425,45.5804541394416,49.0370437710354
14-3-3 protein sigma,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,29.2132201664397,-1e+06,-1e+06,28.5889224742816,31.4648747998305,27.3826167509592,31.9044561863634,30.9200251432283,29.9990658982175,30.2408535310641,35.3241673361194,30.2096253409485,18.8766299189703,10.6204271351927,7.10205082084443,16.8066251553365,10.6657026760672,8.47393359573944
14-3-3 protein theta,55.8536580741239,52.847648163051,55.9173247675475,53.4616483696209,54.1627584082405,54.9658950308478,56.7667468222105,44.8757268016485,53.8403928240442,54.0625378846917,53.8390690794078,50.9798889288048,50.6032754164063,56.6282815464257,53.9603562651663,58.2640095301398,46.277356506668,44.9179558563311,51.2801286719185,55.4246413832105,53.8341121800028,52.5023818506937,55.3594951832997,52.2637371832714,57.4711505327991,56.1157271883916,53.9851667501913,56.6826888000836,56.3733424855603,54.2614806889709,61.7152220337221,52.7498186735229,59.8933591816656,58.3910729157757,58.7592742284208,61.5769995613341
14-3-3 protein zeta/delta,57.0254127775787,56.8732279707078,54.2237230339119,59.2945448538875,55.2160264342734,54.329519780393,54.174004857017,55.6679445923251,54.6426119807771,54.4501834611819,55.372964162285,54.2116628846184,52.4286714059657,53.7961087672361,53.8236543127621,54.4051879267656,53.3408139459759,55.3399402776988,56.0671325525256,54.3599578917153,55.4127027867666,55.0048788752261,55.0170587611559,56.0482250830033,57.7870673227905,55.7163379356756,57.1000218864868,57.4523533170155,55.9848376569141,56.0567544351885,57.2532711701849,56.9022035902096,54.8910194782431,57.3509124275965,56.6274431681784,55.6759244916898
15 kDa selenoprotein,-1e+06,13.9891420253414,-1e+06,-1e+06,-1e+06,-1e+06,19.0167117245152,24.0486216727452,7.90541156110034,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,26.4346334636532,21.9882101144434,3.94767854633899,26.1534388585853,4.10787396510758,7.6150625470394,34.9472577201543,32.8153690505988,33.3275709415298,33.4458514485089,36.7839802133176,31.2900600639673,14.3765200308334,12.7061059905015,9.98657912694985,14.0739597267084,10.5799861067884,6.81879800767617
182 kDa tankyrase-1-binding protein,26.9733092484057,24.9815547005581,25.3482597833592,27.3241768450552,26.597191572168,23.4410037992941,22.8602482463545,31.1296063257379,24.0301154393756,22.7517004877256,29.5059985644718,27.5876078340601,27.4466038423472,28.6029190357678,24.7330352027816,28.3482091795386,27.561453017128,22.5814732596449,23.2829716880324,31.7002669669454,34.0384358984895,29.9187515961502,34.0241574525279,34.9055437753652,26.8251728484779,23.7575290000175,21.9721634716436,24.7968539303968,21.3550449810631,26.793476756524,32.28190757868,27.7846690382262,24.3573350331048,30.6988052747075,29.817525685017,30.1890634043158
2-5-oligoadenylate synthase 1,25.9217051733361,24.3687453997975,24.4934440923794,23.3539192607991,27.066196313799,28.0865625152906,31.5689799016931,12.5504967729852,31.8167226235021,22.7754387146726,38.3585034737524,21.7349202149744,26.4074891726399,20.9699419278164,19.48471289728,15.2871720671333,17.8005772184467,17.9730716596358,31.3421657875647,33.3279817948942,25.7128859275062,31.4454198334721,29.3573478420305,29.3042099472449,22.0747389253091,24.0588208461161,23.6697300105134,22.5828535160501,25.3742704147472,28.3275565653719,32.4295097725265,26.2057851478471,32.0320998046235,28.7613473169553,28.7348326741897,33.2203783458182
2-5-oligoadenylate synthase 2,52.4884838308489,52.5751256356003,54.4936986463818,52.5869951816547,52.0479029519551,49.2666530815139,46.6766441889639,51.1862192808149,52.8033570181535,47.282534686243,50.8743110059619,48.9895058822137,38.991495083157,40.4545693093416,47.249942680971,47.1886655622596,45.836340800658,38.0637693358323,48.5626765491453,48.2639693603774,56.255585247049,44.4842391251102,50.7699715205308,55.4303170666151,53.6437945886147,49.9916093446451,53.9206766283436,53.8907830202053,49.7726790354442,47.2785342077646,49.8459287853012,51.5950766010968,55.5440552607114,50.7072475282515,53.5942274506519,56.8380397983679
2-5-oligoadenylate synthase 3,41.9795890461163,48.0028612930497,46.0780632796941,53.2933151588951,49.5150457369716,46.2234148394315,45.6352285421694,47.0984733844164,47.3830537290308,40.6819591266597,42.3108319283938,50.0612579648384,55.591077135752,46.2625166599508,50.9119674968889,47.3279479243157,50.1064910755503,46.9981685624144,52.0375766681113,50.232088283772,50.613971492736,52.5720524145483,51.259639886216,49.8932322284425,51.4528327645974,54.2236657253949,53.723439802245,53.3945332784765,56.1041488977587,53.1674819075906,49.8859248304512,55.811357865663,57.1384948611237,56.3503534372416,56.0215374271856,52.4812045361404
2-5-oligoadenylate synthase-like protein,32.1779622871895,31.1100596035366,28.3079918029692,24.4085709625593,27.1363686943913,20.7141027210694,26.0158884380144,23.085655695155,21.0890515409174,22.4921494403386,21.0432325177492,21.2829368351799,-1e+06,-1e+06,29.6598879641463,21.5520753978394,-1e+06,20.7625124688527,32.1556175579954,36.1599400698072,30.2067365311355,37.2864038969249,32.3833040917803,30.4104722064475,32.9821315156884,28.6146350523263,34.1593598497101,33.0729046453866,27.1638249995594,33.0871041499209,22.6022465953446,30.4174374805303,31.6289898665788,38.4445876925559,39.7260578163744,22.7541625610767
2-5A-dependent ribonuclease,9.89474808855152,7.38155068847684,6.05166081512381,9.73454455226877,9.56197010657879,-1e+06,-1e+06,-1e+06,-1e+06,-1.47585013047671,11.2697890077606,-1e+06,-1.11037791881798,1.70639097309266,-1e+06,-3.17342603265183,-1e+06,3.68057590975164,-0.834255261460356,3.01588388341278,13.36393235124,-1e+06,8.27937932209465,12.72973389142,5.06625789195659,4.72278420666688,5.14533657981878,6.07878303807527,0.941511013623636,3.06804689493142,-3.16261638933801,-4.41895457912467,0.132806216873532,-2.76136418034477,14.3702841855958,18.3537734884947
"2-amino-3-ketobutyrate coenzyme A ligase, mitochondrial",8.91971806321038,8.22918739734991,7.74000025482238,9.23956513816033,8.16589902244099,6.16245768778439,8.80310297242314,9.69587928413858,-1e+06,8.72283994517677,9.63406521438325,8.37106721531113,6.89011716736593,7.82329508428648,8.50452709477164,7.03155084886842,7.87812925258336,8.45710984719721,3.0121511595238,0.264582905054201,5.01701323942504,1.75886171838206,-1e+06,8.49507166675501,4.05822098257627,5.36958906656086,7.95840042857301,6.30001553083466,-1e+06,7.10846140787751,10.1982653081309,12.8433272853423,8.95187080511462,11.6088406260594,8.93915396184579,13.8968597673587
2-aminoethanethiol dioxygenase,9.59606181824053,4.27347577359129,8.11162032152251,6.05672121058873,7.00568660107614,4.01995713048156,6.55511004989892,5.26964385835161,8.51321768677646,5.98039219179153,11.7873841159102,9.51366526395489,8.00110097670971,0.096442544649405,-1e+06,2.45470511088907,-1e+06,2.80227638686071,16.1677356293294,26.4368991056897,15.8314671185401,25.0496319365898,17.7112388348019,18.3397430291984,8.54305165564117,-1.04116663819638,3.58333768940272,6.49109066740921,6.18417258959563,2.73020874546402,18.4558153554806,18.4253614584755,17.9730073352806,17.1005790645983,7.81478323472272,14.4085263490082
2-deoxynucleoside 5-phosphate N-hydrolase 1,-1e+06,22.8191353408371,19.621551071548,-1e+06,-1e+06,12.3310497355468,24.8887713355842,21.7933298607761,10.7393935220143,22.4904568909465,23.8077687429926,19.3547751088362,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,12.728253624299,11.9058900557833,5.88654009679887,15.1498390834953,9.9532248952976,-0.537942665470261,17.6768796710166,17.9216503150231,23.5655596997527,22.8943035561771,19.5362728828008,18.7837648697162,20.4289151457692,33.8475616548969,15.5048462847704,32.5933307898192,26.0481530069153,11.9222725879686
2-hydroxyacyl-CoA lyase 1,15.2919482163618,6.81629929551528,15.5854370275485,-1e+06,10.3076318399239,13.2460097521727,9.33893132995957,2.56413237866824,15.5837357074584,6.40570327430806,-1e+06,17.9796284405908,20.7741155735443,-1e+06,-1e+06,19.3175895740054,-1e+06,-1e+06,19.9911435148454,20.2125069446756,14.2157747864928,18.8953114989797,17.7273359348663,15.5591511577412,16.1037941861777,26.6649329913961,11.2873432262774,9.13813169192496,16.7237091001302,24.9307614362627,10.7996360707986,34.1650919989939,19.4940713542193,22.8048727657694,18.7864981770341,22.7257000379204
"2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial",34.4451767512674,34.5414096937587,34.0813532605131,31.635625751502,35.0954606852849,31.9440394486905,25.8347475777,25.1226160633377,28.4196481608267,24.9426186467592,26.7916587261331,32.034378061735,33.6755007899305,33.0073725410031,31.3407976523259,39.0422013625214,32.1599311532802,27.9215060800748,45.5251413085899,39.5935269532206,41.4031126972519,45.1403370546973,34.0717881368594,48.8370266447841,36.0945658546815,36.5545195252607,29.9201570800877,35.7558848899682,33.8123280091292,33.3672019881172,47.2196507003856,41.7063059774553,45.6104242809638,30.3712078832632,43.9475568979838,36.582702674409
"2-oxoglutarate dehydrogenase, mitochondrial",49.7208653380275,40.6484588863051,44.2569276784731,46.7840106454978,42.6120413473783,44.7465196596994,46.7256122543315,46.2849824615898,48.1787186916555,46.2665767945823,46.6369717021381,47.1648772680093,45.4549217134212,44.4338605632409,46.5371860585416,47.2860886181637,45.2140405163135,44.6076424506813,48.9323789482109,49.529669622494,48.3164383588249,49.2552324872086,45.5657378066673,46.4005664600315,47.8130167516127,49.8147890041268,47.4635586640267,48.7628686468587,48.8196221245915,49.5651360216575,53.360271336685,53.9774671380667,50.7085846446055,52.0063135900674,51.73119018849,53.2196425198719
"2-oxoisovalerate dehydrogenase subunit alpha, mitochondrial",55.8615656082244,37.6648574774522,47.9981318624701,-1e+06,49.5133176647532,34.7890239928462,53.5864206810751,-1e+06,38.4762580791321,59.9802450608222,32.4384942248359,44.6438547616152,51.3937950380477,54.0183211592551,-1e+06,51.020905078339,-1e+06,-1e+06,63.3802301047027,49.6685454333658,46.7600636652328,49.6254504769523,51.0209714632766,46.2589879735171,55.1018303959663,55.1723354863114,50.6017422086316,53.8783800934811,46.6391232295756,44.2999236615349,45.96006895869,51.406940283949,42.1490825541639,60.5728182130563,50.9952492174481,48.097777694743
"2-oxoisovalerate dehydrogenase subunit beta, mitochondrial",32.4761814109819,20.130417275827,29.8898560894822,25.5636941526795,25.7973039917892,24.0502094741942,33.8239583809521,41.3726592095896,34.2611110943397,29.3340657490187,45.7368311440246,43.6359486190165,21.1878637651921,21.9353448249534,20.1501547084989,-1e+06,28.0542008898584,25.2033738554958,33.2116803160796,35.6450233648539,38.8557861212936,31.8599858950767,36.1537210246847,36.0892075185726,30.5205562512968,36.0927677960703,32.0097155425995,31.4769549305986,32.3011316520063,32.5397064009259,36.9611328614539,36.9848087055112,41.8511062654486,36.5527494681628,42.2208101204556,40.0402842470558
"2,3-cyclic-nucleotide 3-phosphodiesterase",34.5345296899783,34.1535800652921,41.6749509078473,24.5049373959446,42.5210714221589,34.4398885853463,21.6190274627148,37.0993584947981,25.5406721003031,18.2364903790018,25.4939398410792,27.9692088018622,22.9432854036912,21.0578394979633,22.3070424359137,-1e+06,21.1671925470745,16.2792054014368,32.5609174304899,35.2376525930736,41.0089425129768,33.1242184241065,38.213209023038,40.1665517369772,29.1898247471517,30.6844780314519,26.753143559463,29.9816578253702,27.5143389916363,28.209735321403,32.2603508189922,18.1869865424798,25.4368456078493,16.9969033007941,26.0855151156668,32.6252630541067
"2,4-dienoyl-CoA reductase, mitochondrial",58.5543380730743,50.9918273365176,55.5299341745223,47.7151690250369,52.3912934853667,51.2152170822683,57.6560657690383,66.7049255537659,72.9900806605631,63.7392300559597,69.2809287376834,70.4322684821065,58.9236821303407,55.6040038863689,54.7458471925422,57.1933674195608,55.5538064453173,53.3580652291077,60.8426592643942,60.447633854669,66.5642272359532,67.5145154851835,59.7745885250568,67.3533513578592,63.6490142594081,62.974643553096,63.2211362034956,64.3575818082433,66.0000259374754,63.2253705935394,68.5134229083253,66.9514907824309,72.316089231907,68.8162735120963,69.2379374248411,72.8835464630494
"2,5-phosphodiesterase 12",31.5267843520866,33.0053300879118,34.403314827611,29.8559063017139,32.9185878951651,32.9528211821009,31.5994725932297,33.9859304446993,34.2763170395695,32.090460306391,34.0841550204184,31.786606254121,27.2717790283325,30.3529911582344,28.2092501570282,29.1238074113184,30.2847779660513,-1e+06,31.4690277852921,30.7708544133589,31.2228005524797,32.0970128205399,31.0668837160875,31.369647670239,32.6954619044789,34.3893334879274,41.2580394613486,42.3001279561917,39.3772051265823,35.4555152213174,37.2361957154609,37.4958699623637,34.7425863804155,35.3394334370753,38.6333047262146,36.3624961446373
26S protease regulatory subunit 10B,39.5363857522221,43.1174195510939,40.843286161306,45.9110832362489,41.222358648218,42.1659062834588,42.5583798583824,44.839932735612,45.0516069354628,43.8834890380965,52.8713126059815,51.2262332913177,42.082977809662,42.1979612414603,38.2386070321874,40.5006924103144,41.960394392314,41.8578114166997,43.1905008709819,45.2558983081392,45.3000530374268,45.6865440610336,45.6461559087181,45.5809283931461,44.1593653222074,45.2328069799914,46.5401496961541,42.9923471521045,45.2556169467079,45.6524102411476,45.6106476411601,45.6583449661459,46.7913048473924,46.2245846720032,47.4830090134595,47.0273833280207
26S protease regulatory subunit 4,44.2736809222985,43.914150899334,37.0914964991275,49.0793366250607,42.3686201879922,38.8849512716263,42.1899037930609,38.2328289676775,40.8353393294066,40.3926003136305,37.4917627631084,42.4161073449884,35.6242208588507,39.0178298559497,39.1720439127826,38.5408676134563,39.5327450707929,41.5540572948849,43.9251927279916,40.7641738508236,38.7899346553171,42.7312408826183,41.7940242470627,42.7259276128057,47.2985449500389,41.0005366053926,46.233560806537,45.7447251186089,43.4588954064859,44.7359631477841,44.8398705793848,52.8622431939388,45.8228515719212,52.2178405877352,42.9292182040651,44.8426915260417
