protein,DDA_APT_D5_1,DDA_APT_D6_1,DDA_APT_D5_2,DDA_APT_D6_2,DDA_APT_D5_3,DDA_APT_D6_3,DDA_FDU_D6_1,DDA_FDU_F7_1,DDA_FDU_D6_2,DDA_FDU_F7_2,DDA_FDU_D6_3,DDA_FDU_F7_3,DDA_NVG_D6_1,DDA_NVG_M8_1,DDA_NVG_D6_2,DDA_NVG_M8_2,DDA_NVG_D6_3,DDA_NVG_M8_3,DIA_APT_D5_1,DIA_APT_D6_1,DIA_APT_D5_2,DIA_APT_D6_2,DIA_APT_D5_3,DIA_APT_D6_3,DIA_BGI_D6_1,DIA_BGI_M8_1,DIA_BGI_D6_2,DIA_BGI_M8_2,DIA_BGI_D6_3,DIA_BGI_M8_3,DIA_FDU_D6_1,DIA_FDU_F7_1,DIA_FDU_D6_2,DIA_FDU_F7_2,DIA_FDU_D6_3,DIA_FDU_F7_3
"39S ribosomal protein L18, mitochondrial",5.73179352365444,5.5966820521635,5.45171190255524,5.651600389083,5.21734394837369,5.52308751413492,5.44345042556164,5.261271227838,5.45263002256403,5.57419721583846,5.47689304939436,5.60401407835563,6.1916695011794,6.04218292555952,6.5237499957512,6.49242815421217,6.52503454819831,,5.66716373756493,5.36981217457386,5.61030622577825,5.58685757471137,5.61659083160707,5.33065559694864,7.03283394823142,6.98903050332493,6.283357751566,6.24438591737786,5.56219498316745,,5.40493628965041,5.33776938565567,5.31856187916213,5.59429292907988,5.34766078320128,5.32166421778517
"39S ribosomal protein L33, mitochondrial",3.34022768940294,3.625842595549,3.12406493631484,2.85905320701881,3.0201236843913,2.81602680788493,,,,,,,6.26252999698883,,,,,,3.32533183789841,3.32687918666785,3.47662839833943,3.12242581862335,2.62067328632166,2.72779106353972,2.32543768221288,3.16452502329049,3.25169651418866,3.71822549092562,2.84612846961251,2.17524208145489,4.3034268345256,,,,,5.20284218150105
"4-aminobutyrate aminotransferase, mitochondrial",,,,,,,,,,,,,,,,,,,,,,,,,,2.30180645189981,1.76691336282067,,,,,,,,,
40S ribosomal protein S12,8.8810450638371,8.65872194470636,8.9044740703159,8.79661213768137,8.80940178306456,8.77459186412119,8.82493771177381,8.69538308142857,8.7635294268006,8.76461090262102,8.76550058526982,8.8856367934372,8.8763836502669,8.82852883588332,8.774367140383,8.88234816319137,8.74391231514001,8.79700035357615,8.80509687050391,8.76173305640445,8.86257485065293,8.82467152961135,8.78974144062275,8.85610458595192,8.7642336297464,8.84837888979692,8.76779459529578,8.78566312300065,8.73807292026013,8.81533014640752,8.68697383561708,8.81779122131884,8.6391949475276,8.83458844711045,8.73522949465205,8.86047950794954
40S ribosomal protein S16,7.95480125968116,8.03585141827772,7.99391201939657,8.03329368122453,8.09591091802972,8.06066988565725,7.91607122373074,7.9036429589664,7.97500741561293,7.98104124107575,8.11765711036806,8.17361222393683,8.0695844824501,8.09623377061652,8.0386175322846,8.02781519295787,7.99872264180991,8.02442679011776,7.94223775138457,8.10846185515851,7.9640558379397,8.02393942944682,8.14264896332202,8.23700463940079,8.09201469366732,8.09445801183564,8.07296118409131,8.11264768248327,8.03371802589065,8.09916495613874,8.00435626531983,8.11212562902419,7.93263821677135,8.1192319486837,7.9733690250513,8.14143279220439
40S ribosomal protein S18,8.12659067361735,8.18301254585011,8.19085483196195,8.17130102105571,8.17078697862651,8.05284016261933,7.96179833287674,8.2429084347088,8.08908557004533,8.15565712497855,8.03101972004366,8.25939704806753,8.1032048467924,8.09859312316392,8.19773492136119,8.05867865495316,8.14893981557041,8.10592859480605,8.3872471285036,7.98734971402644,7.82661013813293,8.38635363893454,7.98496547478585,8.05140944823621,8.02786490720566,8.23679163163838,7.87926707684295,8.16166774937961,8.095526610916,8.12524818046678,8.17829658417028,8.14117229904073,7.61625002905499,8.16146990574384,8.03170650574124,8.20591415862773
40S ribosomal protein S2,8.58959193298578,8.54566326318575,8.58076786862119,8.59097759444215,8.50636439332165,8.50544593578647,8.41353784723141,8.49971267155767,8.37560537641011,8.60474083920363,8.56429117168363,8.66290453977681,8.53342520081461,8.54598905810273,8.5181456987356,8.53167244741537,8.49135448231612,8.52041133350366,8.58691839512681,8.54295575170565,8.51371287564494,8.49780036263115,8.48625698414766,8.64206098631702,8.51842174594403,8.56297058949885,8.55659024941551,8.58167298052707,8.50466006321546,8.56074535984755,8.54089041820087,8.56523017410893,8.41842398897769,8.58117473881574,8.44158493049354,8.61902535275493
40S ribosomal protein S25,8.45262254870305,8.73917086040811,8.82956195760176,8.77421891216522,8.75809734361271,8.79450307141774,8.60204581117606,8.74219973151772,8.49826317005085,8.70616480483847,8.66426671580148,8.70668105568715,8.66337373833544,8.64475529159036,8.55317483324624,8.61366479350751,8.72385707859585,8.59670121220109,8.62263111508419,8.60471146889923,8.65864717710531,8.73397009753333,8.78818952825494,8.755329956638,8.66986516460616,8.75151491237347,8.69354834880064,8.6857296943643,8.65308880676349,8.72323656066857,8.71709052221803,8.72371703141869,8.54810332430165,8.7478547892991,8.5831525610804,8.76188156859829
40S ribosomal protein S26,7.60121411610437,,7.61742425128177,7.46744172887603,7.70883097251072,7.75340182256455,6.35544589620275,6.31950922184181,6.43626566663444,6.51401666829837,6.44281516227867,6.62620971099124,,,,,,,6.88351237175804,6.95186536690538,6.92831679290216,3.09491598287788,7.02066638328889,7.07627923021365,7.12698222080222,7.03265385814864,5.1141698744472,5.05850690085596,6.88695799190535,6.98734337611913,6.51806983817832,6.28139365430128,6.37472065924454,6.54438739211049,6.49402079952009,6.62049012100768
40S ribosomal protein S27,7.63837514513203,7.54562440646139,7.42531457751504,7.4940029232615,7.38145128878199,7.22518724414372,7.46131534608222,7.41993446597528,7.43971442775971,7.29316268830763,7.55456578039474,7.47279728349681,6.46751908305793,7.79707836389915,7.65898096282893,7.6332188976832,7.36038076808964,7.71042043741188,7.65009612867206,6.7068180521089,7.66619765870949,7.80623008967601,7.80782905163861,6.79442081022978,7.37217177889416,7.44417295862087,7.38051412167474,7.407706870568,7.33898519536549,7.56119978941837,7.37665072823713,7.18415183567069,7.24444115685705,7.6785115977126,7.2513478126484,7.53487690091529
40S ribosomal protein S3,8.44945758463751,8.48281595186007,8.55420972268651,8.53551978342807,8.63906413422237,8.5051986300218,8.49648623382192,8.56569680298498,8.43138441201322,8.67088535726904,8.49536534759374,8.54066675687832,8.43591914479417,8.64646673805349,8.48676559268926,8.44767077477404,8.41465865046598,8.58797961559682,8.60758558600213,8.43748974037407,8.82600763646576,8.37235501203158,8.41848117308868,8.44453123175995,8.56316019438626,8.64972262427617,8.59865662558994,8.5973534134661,8.54266972596099,8.65740761939297,8.59406373059813,8.58268106762658,8.51132559493244,8.59640894581369,8.50732878630249,8.67500900497478
40S ribosomal protein S30,7.9104986778871,7.89976824134206,8.44589734905131,7.76551914747157,7.90391347021096,7.80471425499449,7.51138214227189,8.04063762220105,7.94024177721818,8.08879319879171,8.04399894532941,8.04498872778328,7.70488742459528,8.2265144126072,7.58373056436738,7.89512848512635,8.21174411694999,8.31715349724104,7.8767270564817,7.88770650312354,7.83817952189112,7.88002524606384,7.94930276299485,8.03804954752581,7.91760810894809,8.09187022603451,7.93291731359228,8.02976390549613,7.85068051461332,8.0351929193036,7.86806929540586,7.87232174074482,7.83762666652888,7.93840612957323,7.79340382894822,7.91662876063961
40S ribosomal protein S8,8.63323166498603,8.98283468861319,8.60892479259513,8.7129442279274,8.73519654346259,8.75684256675962,8.89164680657862,8.71719020130298,8.82177042321211,8.89191055328073,8.80110078920624,8.79419385291151,8.74973747133088,8.6315791467051,8.74033129510548,8.76581828943855,8.86166957988449,8.80512263116503,8.74751987478536,8.7361934896021,8.74829849202509,8.6939859712375,8.79494093503761,8.80515867143887,8.5040095597419,8.79076136023461,8.82185099150748,8.84277757433434,8.83623507399673,8.77489588118561,8.86692982882643,8.81547066024699,8.74781952759536,8.8562252219048,8.716802446073,8.87611701598229
40S ribosomal protein SA,8.57063515249164,8.457060900406,8.57273987169564,8.63195430285001,8.6064973153294,8.60817564435583,8.66381405122773,8.51701361141189,8.11073983857162,8.42197868411044,8.84824455006534,8.65637839721592,8.634034826153,8.46900279275582,8.53715447657609,8.52384211184167,8.58367581095191,8.56943057289945,8.52866919619101,8.59657500878795,8.59692987807703,8.57845841242495,8.58204974935716,8.64279239664522,8.57525797341049,8.57754133788211,8.57991630447488,8.51435852624763,8.53919778187462,8.54107668398111,8.66434943510735,8.45814815254851,8.54394808688447,8.60006828773662,8.45519773361132,8.63662753408681
5-nucleotidase domain-containing protein 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.40505186742407,0.720255871185827,0.164806555767689,1.28280361650804,,
5-phosphohydroxy-L-lysine phospho-lyase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.20178580922165,1.1733759508352,0.400692630909163,1.00417321434881,0.91662602347081,0.4784395996091
"6-phosphogluconate dehydrogenase, decarboxylating",7.69816558946055,7.70349970822521,7.78303322047186,7.70752454525892,7.76462501857621,7.76929241192144,7.52053471841053,7.80855149971679,7.68685326352702,7.82853645223894,7.63930923542555,7.76439864578492,7.66688251655775,7.79947719833777,7.64484923643185,7.72190317581062,7.81433216355376,7.72031965395321,7.79002715309497,7.49774005278371,7.9483562703458,7.68809932674992,7.59707988569552,7.54124001035129,7.70876495793464,7.71152026942886,7.53778559991512,7.63244933398509,7.47613878528147,8.09960589876156,7.6661747364675,7.66033336754536,7.54875441093312,7.73704332511287,7.64508044557057,7.81316344633156
6.8 kDa mitochondrial proteolipid,,,,,,,2.3279841093744,2.60530016229006,2.48779955896769,2.52793508558691,2.24404799510671,2.60500980466449,,,,,,,,,,,,,,,,,,,1.39069527592505,2.0424373325291,2.55910000482007,3.06281291885902,2.51490051705311,2.6049692677452
"60 kDa heat shock protein, mitochondrial",9.85877984963069,9.71398878329815,9.81283699908919,10.0594247497537,10.006132419639,10.0325733270642,9.68409991077074,10.0690101816581,9.95935579759683,9.63433816480315,9.98886313855595,10.026999936665,10.0181844316085,9.8204895800371,10.1169568664219,9.79302659309065,9.90963900323479,9.74994738169133,10.0365409627974,10.050509346058,9.96233786298865,9.97434642322727,10.0854883997029,9.41947024502944,10.0154360172855,9.74773742645984,10.0630869027678,9.80404275444887,10.0141306936881,9.68156780173444,9.96890808335311,9.90169224379057,9.79581778691873,9.89798083591698,9.86263497934408,10.002406558116
60S acidic ribosomal protein P2,9.29981765866081,9.31059765049967,9.18678575724941,9.21283642166247,9.32009581423246,9.23493390834029,9.39491933813533,9.16101812128089,9.42000751890472,8.91983205965874,9.30286420193994,9.32183599855162,9.24055840442988,9.320657186438,9.18945463830388,9.28905912588385,9.13813930348879,9.36138712164044,9.19548930767197,9.10814710767212,9.1815279352833,9.28634157677802,9.28421160900202,9.25412302273239,9.42818731681004,9.15154530531366,9.38023181139192,9.17457413696208,9.11313799974307,9.19254307495416,9.25446945533025,9.26321836575741,9.14954101911157,9.22548904993292,9.19737326728371,9.25556151029511
60S ribosomal protein L10,7.98686578661479,7.96124781689195,8.07092531906779,7.94062161823846,7.98858719785345,8.04790015879048,7.9952126408654,8.12441784503986,8.03476068478109,7.79262666100461,8.06890860948322,7.91211233962839,8.02861367622579,8.03910884182701,7.97037883443229,7.97397860490856,7.9769108627681,8.05640252508094,7.88453912786281,8.51185530271166,7.45301349946074,6.99749891578636,8.01607457644967,8.11416916772813,7.95384240944044,8.03890529855695,8.05261268499542,8.00914101583318,7.92340493616147,8.08073865095845,8.00640116827328,8.02079507713633,7.8674105886784,8.02766523953665,7.92248614323474,8.11752440387024
60S ribosomal protein L10a,7.23597462875733,6.42033041960889,6.52107725299844,7.055693497375,6.5046648359464,6.93739467139012,6.77753168992455,6.26005543435581,6.87132264641674,6.36165531552006,6.98364998717367,7.09118673188354,6.73574092396328,6.8613440213058,6.77562081317528,6.80661614806365,6.63072666441999,6.86299492887564,6.78489959292103,6.78561636239347,6.76066704151526,6.74435427176408,6.77032700649108,6.74263039492504,,,,,,,6.65300070788136,6.65316698572612,6.53762592322638,6.69085305511973,6.57034173385123,6.69720716351452
60S ribosomal protein L12,8.99568265677944,8.9655345184995,8.95966923639464,8.85606095358751,8.8894608089789,8.62495405716143,8.80333194279844,8.9198743261529,8.85481679089533,8.84881343507605,8.87010324804476,8.95134863079443,8.98945338425246,8.98566890272769,8.88817100986676,8.80815811055263,8.43433824969318,8.87041855938152,8.90846565665748,8.83762879977472,8.75060917953021,8.82513842388853,8.83618783600353,8.8331385130184,8.75517133125346,8.91691508575048,8.82848276463374,8.8585281121592,8.77100150835349,8.88328335074858,8.97880998571075,8.98114681637841,8.90228761181947,8.99831949156282,8.18632463899572,9.00932817260911
60S ribosomal protein L17,7.8792713323492,7.80972575096066,7.85292339461891,7.82962368462547,7.96065670289406,7.94492049996979,7.81260142084746,8.02242698255642,8.05435984614926,7.65021862463758,8.01279817472958,7.76858741243566,7.68354476355913,7.92564374590906,7.95122907179333,8.0016651876608,7.96996834901705,7.90541433746819,7.88157250386176,7.8912101070609,7.92488452334979,7.9236383847371,8.02286018946921,7.98628693981547,7.79155188515373,8.05294269377114,7.99169369596411,7.71177657099347,8.02661780967196,8.09747659177974,7.88395970482807,7.97694149010653,7.69457895237809,7.90822413251714,7.85842115052724,8.02776015816423
60S ribosomal protein L29,7.46801247067697,7.33778748465212,7.45450168962357,7.65266341011333,7.32657033923793,7.52278413624875,7.44487116023006,7.53874337756642,7.32384039818285,7.54024288653297,7.61182124288077,7.47261732792285,7.43750099208753,7.75150205483775,7.44766079195423,7.4428301000753,7.38218959905114,7.59068798025749,7.49558542752815,7.52087085465579,7.54599429127478,7.4858767743642,7.4752405579218,7.49206416944527,,,,,,,7.4857493289943,7.48467061173935,7.33733226633272,7.47402769721297,7.37394569875106,7.61985725579875
60S ribosomal protein L32,8.44342561238545,8.36431116192091,8.48322135359186,8.50672851893962,8.40177366407731,8.59531880022034,8.3685338588976,8.42865789443976,8.57827568804159,8.49260872592831,8.38551396421372,8.41783683464029,8.51329359359165,8.46930639585987,8.45311406328624,8.48999688751851,8.40071162829666,8.4987081373553,8.46785715657681,8.33086310863335,8.47327400441964,8.55430609785266,8.55735365790786,8.47679097706812,8.38345937253378,8.38784995338399,8.44749223692066,8.36540987750102,8.40081470860801,8.29539584682569,8.42587047699621,8.38488136043757,8.32185080621233,8.40074677267508,8.34509989995027,8.35957446778926
60S ribosomal protein L36a,3.29449998374981,3.19569684892027,3.31164894119181,3.08084089147867,3.37445082613437,3.0550718075991,3.10486214426341,3.30533749071377,3.1970541387767,3.23112479495702,3.04523309580323,3.2304854321882,,,,,8.09305713905825,,,,,,,,,,,,,,,,,,,
60S ribosomal protein L4,9.07685216696954,9.0318876838985,8.92065152571105,8.90677626794631,8.8998459246421,8.87885007809973,8.83604880134014,9.1198088934253,8.87390113037844,9.10539714350186,8.83128640764326,9.00398837245744,8.95860916901277,9.0344111142123,9.05933675851567,9.13062141258954,8.93244289450929,8.98570224752923,8.90595109215241,8.94390258391785,8.97334597474444,8.94876291244445,8.95202763079026,9.03421574256872,8.73301793800493,8.99138015625235,8.98272678888181,9.05331320045578,8.87389486056856,8.90607072071925,8.98446164867583,8.97815072171168,8.81788937721695,8.9746939021976,8.85944542152549,9.01117007000078
60S ribosomal protein L5,8.12868769795242,7.75518442678958,8.22076905760022,8.14367131792488,8.30775038710218,8.09073019286801,8.09708761038483,8.06081108102539,8.12158751519682,7.97138681315214,7.99621742790365,8.10089835178942,8.09201227706235,8.19673695261998,8.07048138307245,8.09736551839552,8.03245889823787,8.10464212085451,8.1832351067504,8.08531357661605,8.20393689010793,8.15769039660415,8.22967730416345,8.40026587822571,8.19905606915671,8.17652254568642,8.11929725550689,8.24764610746086,8.15618281078854,8.19957685963313,8.14015420828453,8.13887938115669,8.03545700889805,8.1513244404541,8.07936549918959,8.15189056977668
60S ribosomal protein L6,9.04901981717314,9.0004764209803,8.97290932827955,9.03155319380371,9.2153663274344,8.89419843450743,9.09455149944094,8.84989931580149,9.05708089040083,9.04482999597494,8.99585961510285,9.07317914591513,8.93521455100739,8.97687966525271,8.96030466345029,8.95012496858526,8.9904103154702,9.24796751761384,9.1061364624716,8.71829548950884,8.74532501612943,9.24036772156564,9.20125877937845,9.08362240799921,8.97344163379944,9.05798222951736,9.00414524574752,9.00074015935838,8.92710913492457,9.04124181747405,8.97191053616749,8.96657812958845,8.82205697830051,8.99840246607966,9.05143431474646,9.15111816722465
78 kDa glucose-regulated protein,8.42306228908526,9.17971810170312,8.60913152372346,9.22607561014632,8.53287209837242,9.27904447336394,9.03973849151447,9.23990233799253,9.00289058462586,9.14815828976848,8.78398071160898,9.03510075491916,9.06286982894276,8.56738148018748,9.28857613031776,8.47138855519373,9.23332684362347,8.47240518224911,8.4557953092707,9.21991272370974,8.37868064432663,9.27675486911684,8.54787670753795,9.28274994723431,9.21700970895748,8.74476514268439,9.19662374532576,8.44090604295272,9.21821451384501,8.46240968427929,9.04710341863371,9.10496644691987,8.81491370221923,9.13705159340858,8.99325176759577,9.19773602530687
A disintegrin and metalloproteinase with thrombospondin motifs 5,,,,,,,,,,,,,,,,,,,2.14614281676224,1.79754071633679,2.11452585163627,1.76558952479469,2.09403371694519,1.72930097674995,,,,,,,,,,,,
"A-kinase anchor protein 1, mitochondrial",,,,,,,,,,,,,,,,,,,,,,,,,-1.59420211166091,,1.85798408012627,5.78962243284573,2.14582435437952,-0.823924595666395,,,,,,
A-kinase anchor protein 11,,,,,,,,,,,,,,,,,,,1.25591486303947,2.81953579849581,0.526208482545395,1.76399939399642,,1.54246855584268,,,,,,,,,,,,
Abelson tyrosine-protein kinase 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.802228461081986,1.81025469054034,1.7372942767765,1.86481669605506,1.62878846045915,0.880455053319442
Abhydrolase domain-containing protein 16A,,,,,,,,,,,,,,,,,,,3.31167969033936,,4.21086633289528,4.9140477250121,,,,,,,,,3.26617460636271,1.82927995956997,,2.00217309790678,,
Acid sphingomyelinase-like phosphodiesterase 3b,,,,,,,,,,,,,,,,,,,,,,,,,2.70710988874999,1.29506363785,0.684571298001665,0.823047221298429,0.430531349782016,0.755009375315297,,,,,,
Actin-related protein 2,7.8394552209854,7.95325910529566,7.9415894419691,7.69396979420476,7.73153521788076,7.89476508943009,7.80137149769963,7.79653187461459,7.88721830105402,7.83587337000924,7.86328774496655,7.95198986345563,7.80133294432064,8.01044602337046,7.79175178096583,7.768342905452,7.96906440763495,7.96413195254669,7.58055447873956,7.9626288336017,7.84740484931269,7.840398338142,7.83902719100111,8.01998811322627,7.93170665560073,7.95356614487055,7.71453428118811,7.75911313489187,7.86326082772906,7.60888720780374,7.94700589026678,7.67800515837294,7.7012682379946,7.84895756993815,7.91089721942325,7.75951541125604
Actin-related protein 2/3 complex subunit 1B,8.07177329709637,8.16297605660503,8.09702244424298,8.26023870455044,8.14098799840963,8.21234040764496,8.02049901128456,8.20507301526282,8.31465340193275,8.07852278664157,8.33987756327278,8.13567082688925,8.19689098836504,8.22105384294036,8.13310064715884,7.90134228266441,8.12341060688435,8.11671114173259,7.96882774694627,8.13864144529671,7.9938733752636,8.21623547746532,8.01230657904952,8.16287984246789,8.10607449795213,7.99595745635685,8.15265455662491,8.13597280533887,8.08575816013176,8.15345573498414,8.24062622287886,7.99361523520152,8.00335078418388,8.09527183682463,8.09235595797723,8.16941144923692
Actin-related protein 2/3 complex subunit 2,7.71495279361928,7.91580512681564,7.61456935873889,7.77510719815905,7.73034523756334,7.74491597954887,7.82051905964239,7.70684393706725,7.75889961030118,7.7639140727758,7.88224958292121,7.92419351688248,7.93229449264805,7.67925683221417,7.67914838224685,7.68502114851012,7.75583499676126,8.0558454607072,7.65980534549116,7.8267098250971,7.63653567047428,7.848147464513,7.68560628548571,7.86672594651167,7.79741832815444,7.87236347891906,7.77586794754202,7.65416313858518,7.64543201018837,7.61476380114196,7.88449516234685,7.6251205416061,7.71686762869896,7.88300661910372,7.61546021080781,7.6848708498794
