precursor,peptide,protein,batch1_group1_rep1,batch1_group1_rep2,batch1_group1_rep3,batch1_group2_rep1,batch1_group2_rep2,batch1_group2_rep3,batch1_group3_rep1,batch1_group3_rep2,batch1_group3_rep3,batch2_group1_rep1,batch2_group1_rep2,batch2_group1_rep3,batch2_group2_rep1,batch2_group2_rep2,batch2_group2_rep3,batch2_group3_rep1,batch2_group3_rep2,batch2_group3_rep3,batch3_group1_rep1,batch3_group1_rep2,batch3_group1_rep3,batch3_group2_rep1,batch3_group2_rep2,batch3_group2_rep3,batch3_group3_rep1,batch3_group3_rep2,batch3_group3_rep3
11,11,11,18.0350720325019,17.4981865662601,17.8138330184479,16.7650681629806,18.7582781146005,18.4136248635843,17.3378647681878,16.9014222462535,16.9960686846123,15.8437561799684,15.8374174834262,15.9964947653906,17.442303556035,16.735933400469,18.4966362470863,15.3719110981352,15.3858731939481,15.8914792813666,13.935629748263,11.6384094335085,13.2213352486266,13.6934682820397,15.3272735985795,13.442221873563,14.0505141440433,13.3086923418374,13.14906606741
12,12,12,18.664213713138,17.59811505008,19.0997365001302,20.9991327921022,21.5473985137406,21.7941593523002,19.9510233822466,19.2739551191635,19.1182754338619,16.6833891732084,15.2031053331198,16.3244555785336,17.5402576438835,17.4033842293678,18.0785123911145,15.9668788471154,15.7640334264025,15.6427674870354,15.1073255149114,15.1034782128995,16.1225462405256,17.3768113402039,18.9422826573983,18.0430100056394,16.2847413555677,16.894193271104,15.9136264183336
13,13,13,13.0832519473748,15.223975155725,13.8034425184099,15.9721386172465,16.2246148227877,15.4181704830415,13.0612500507715,13.7112850101872,14.6143305140497,18.9666776453965,18.7145901874716,19.5228998736882,19.8075928599961,19.468697072161,19.4545104960946,18.648787574221,17.7102031041442,18.9892088577519,14.0932961022042,16.1176344023212,15.5654412847782,16.5301167504825,17.3918612957933,18.1554268478001,16.1039181394515,16.4020783065287,15.1245629591232
14,14,14,18.3213115920205,15.3148802864396,18.45352499165,19.0674125755499,19.4759435387678,20.7550970884907,18.0393021292512,17.779684921337,17.7650941045124,19.6506018284128,17.9204995811499,19.0810641275231,21.8365263489335,22.1993779845488,22.1109011711095,19.38356468497,18.0567493038927,19.7070500033567,17.0686338324757,19.2737043273297,17.4940474905504,20.3728434274541,20.0793606330209,19.8453388112616,18.1267552588719,17.3159101267102,18.1889086404597
15,15,15,19.6733115581349,18.5619420391487,18.2343266168745,22.1966881707785,20.9322067151422,20.2406178047418,17.3558975605846,19.4913340264297,18.0567313186766,20.1284344294387,18.3575706768025,19.6070361040271,20.5305441514503,19.0178057235318,20.6535719428881,19.0961686745576,17.6911720467645,19.3381793894009,18.6091066750009,18.2903348113381,18.504414852388,19.3051451716271,20.3483729587498,20.0805954430483,17.8169787459643,17.447417224668,18.1515746599891
16,16,16,19.3896599296906,20.4208189377419,20.6895964243689,19.7437063714803,18.6766920861556,17.9507655595066,20.601407054834,20.0373784217398,19.4845120497787,15.6896638157637,14.9522228681368,15.7565104310944,13.8669485495432,14.7681892034147,14.9068508320669,15.9940746771799,16.6581105417097,15.3834869588711,18.8771757531656,17.9741137740981,18.3610251726673,19.110410810783,17.0431690393732,16.9087971531879,18.3393659388203,17.4070765314586,18.4462300281546
17,17,17,17.6540100845065,17.9149599118492,17.0962426368583,16.9023435031033,15.528682218516,15.1179126465684,18.0431064065337,18.1546735367363,18.2491292158122,19.4502347175602,17.1985956364319,18.0573302404593,16.4009900254673,16.1759951704512,16.9033164667934,18.2580814396478,18.1244365853917,17.9593727352002,16.0093493749935,18.8020778761782,18.8993743297764,17.1049793127166,15.8392714679583,16.4239001239988,18.8393463830379,18.2401785586818,18.6776849821042
18,18,18,17.6354604339638,17.5019264603682,17.8180159019778,14.6791060480487,15.5320027736467,14.7708060022735,17.8644972005862,18.2240146597332,18.1200069773153,14.2964645049341,13.9932932298312,13.0293927430306,12.8284844171789,11.6604446063427,11.6404430418444,14.5293178789641,14.4007984077618,14.8698855210042,16.6514507021362,17.9907824839841,17.9754371682512,17.4470988193188,15.4864115113959,16.3623821083116,17.3287171970424,16.3711223539579,18.278804633748
19,19,19,13.9851923033098,14.7049090873595,14.1111270926915,13.0088558717445,12.4380794011185,12.5005199719976,15.3898332487118,15.3056342267295,15.205224230865,19.2290942468859,18.5458642224862,17.9678919687884,17.1468254062937,16.3826293459167,16.0261631253119,18.2259384526347,16.9862539332743,19.0249090398878,22.9757048309822,21.8488377100243,22.1822688865546,20.421585437406,21.1721802197839,19.0589034786353,22.5744861710697,21.9886529138456,21.2542703646181
20,20,20,14.3717517194143,14.3040193207849,14.4862903589197,12.3518889511005,11.9409608556263,10.8846941905461,13.7826995873693,13.4581032235142,13.6538636911712,17.9614576350023,16.4667003603157,16.3382530742302,14.0651163001936,15.3279898405231,15.8790129916849,16.9855570407927,16.6952370493737,17.0184083545086,15.0543550930067,16.9973739466415,16.0723721217506,15.0516504706328,14.3828985331095,16.062265501573,15.1135091912402,15.9492484385881,16.9274541728729
21,21,21,16.3473162315686,15.866396176108,15.3398630962588,16.9318641095727,16.8181293128716,14.9983370289801,16.6624570557833,16.1360843413211,15.8146547351635,17.2949762981462,17.6421890740563,17.5305180026681,16.6960947653135,15.2731527906282,16.3725016725665,16.7623626375384,16.4461134823517,16.6542238100844,19.9509135739122,20.2625501073767,21.2605685253215,20.5537618238704,20.242169158775,21.6527998996996,20.6953229220785,21.5634119188667,20.2811162994976
22,22,22,17.7390111098509,17.675392050117,17.1839530608154,15.3617795073806,15.9240250924303,14.2364250108999,17.833048056024,17.9041819986262,18.0897783906376,18.5476747457496,19.1199513776684,18.2770284307991,17.191106105428,18.0480544535713,17.728022336274,18.4965471326876,18.8843955555678,18.0356271404773,18.1243756379075,17.7383104762319,17.6298932843913,15.5985563104041,17.6249756001002,16.1501824183912,17.0801938013122,17.4319803760231,17.0145030862792
23,23,23,16.150947947063,16.3751132356698,16.7408101643189,15.2524501315847,15.3852906055763,15.1723187674364,16.6587814238606,17.0860233976421,16.9526644993023,17.8617082477576,16.705339598225,16.9343151395367,15.4606334904428,15.5283686954871,17.7513916111506,17.3519165890577,16.8645451019816,18.1242064097323,20.5462628297904,20.513786392844,19.2335493825913,18.8405288455123,18.8855952030991,18.870752910614,18.5642823743978,19.1574061542518,18.81749300186
24,24,24,15.3403017057353,15.4382673028899,14.1428534896063,12.7120324037023,14.7276058572139,13.006766188022,15.052154419016,14.9837782499107,15.853382837289,14.7847697140072,14.1511211262604,13.7411956908747,14.1918391965853,12.3360531186022,12.1840425098089,14.8702992998852,13.3360339537806,14.700567677984,17.7181535383815,17.3365536921172,15.4924358014419,14.6423806344131,15.4866815901524,15.5165673362768,18.0319339253485,17.196507599604,17.2714137843461
25,25,25,20.3958636998001,20.2226588129722,20.0133930592509,17.1086922360993,17.4022966725315,19.0193047656365,19.5750099546284,19.5003001528285,20.0465347074532,16.8491908973487,16.0258874589212,15.6355178491046,13.8537284098088,12.5816232921857,14.4941637975074,15.242207355925,15.2548734899583,14.3118316351424,18.6677013422767,20.3711693385272,20.0511944922097,18.5382143523481,17.6554110124787,18.9695518418716,20.2470532528044,20.2781964507758,19.3773970693276
26,26,26,16.6024146488142,18.0709668233893,17.610399794228,15.9391684282657,16.4528694542234,15.0376823756097,17.1798868818623,17.3358746647491,17.6004526303992,20.8663263216685,18.3463786481303,18.4669579184872,17.1302697774762,16.286643091397,17.0612772223632,18.7333016697788,18.7861352645548,19.6963348706428,18.8315504745997,18.3498069056076,17.6715263417635,16.6536691544999,17.1426805732676,17.5123935664111,18.1213526806557,18.1888614118367,18.680706244763
27,27,27,15.6028184427406,16.1775091540742,16.5274792377529,14.0588176608906,12.7463744741476,13.9487447661864,16.2900041828751,16.5260857739368,16.3197118217734,17.464899712195,16.9195050941213,17.8079548413212,15.7403259854747,15.9236957688939,16.4008380535936,16.3769791832887,17.2888121952082,17.0089446355669,12.2626770811844,13.4181304988404,13.6337334166928,12.3352944775949,11.6488136009059,12.9827530807672,12.6530813604558,12.5183928283111,13.1007167585658
28,28,28,20.9587273813923,22.2291990530452,20.9430849388216,19.1488279234028,20.0078400218305,19.9942591586514,22.050677057094,21.4780473778804,20.8903477469044,17.8387082257026,16.8266539135752,17.7845408849711,15.8188315039021,16.7830832359977,16.2820745835372,17.4077095014923,17.4937845371352,18.6051752583162,17.4028895280379,18.5380398825412,17.3404297615924,17.4991694916302,16.4179100601351,16.675140744435,17.3385640224429,17.8337081023579,18.7338154605659
29,29,29,15.629055143041,15.4546613939589,15.0481370928828,13.620102279239,13.7282008903874,13.3636961180685,15.0877505386233,15.7189679924216,15.6362220911555,15.409260030809,14.9976331988679,15.5755489604693,13.3878804933184,12.8610656792306,14.3721531477881,17.2507379668533,14.4845996488261,16.7822460097942,17.6014543108243,18.3695628725953,18.5593146435511,17.6270975049654,16.5398780222411,17.4802567946211,19.2182762546963,17.1704266397009,17.1503973000371
30,30,30,18.1065616944887,18.9389248968578,18.9411473383705,17.7448886472726,17.7679284317037,16.8720859673286,19.4659545066901,18.8212859100299,19.0141264551829,15.4804179013601,15.1616228290953,15.8485788277199,12.9536559206356,13.0499344464571,13.5873280841919,16.10969686491,16.2857814016296,15.2019934736905,19.1288280581871,19.2763954045409,18.4945340647398,17.5477018077516,16.6835816571851,17.8837851419546,20.5409177658262,19.4696393167186,20.0746577876722
31,31,31,19.1777108384168,18.2710129155836,19.364694836819,17.6547017091892,19.1840901529532,19.0940681723667,22.4183984092498,20.6474383106104,21.9140843647019,17.9777128404075,17.8777803373453,18.1797588614783,17.1989797424198,17.834829148198,18.3179156818565,21.2369747713215,20.3034902375725,20.8539577894325,19.321045017063,19.7904739087679,19.1661280197347,20.0889396267951,18.6451818554128,19.5951855862453,20.4944529132322,20.9753098515112,21.9458102626243
32,32,32,20.404498121231,20.0141986197867,19.1155120382379,20.6823944655089,19.6979602230002,19.2423291259952,21.989883118943,23.0312521436108,21.7004607004357,15.8810360289627,13.8171258169128,15.4950263502289,15.5636702708803,15.1466064948769,16.1726036972309,16.4619329170078,17.0206950566764,17.3303401681067,16.2578050218107,17.5826229140358,15.9724625716192,17.2543062682041,16.4949631800245,16.2452098623097,18.2404895137495,17.5343644556753,18.3138691868794
33,33,33,16.7375508415182,15.8168768036127,16.562607351362,16.5415664108642,17.7521355282605,14.7860853237877,18.6869778313373,17.7607252221405,18.6295360874719,18.575832806477,18.0390533594468,18.491347919801,20.0884137734963,18.2562478882388,18.8259269403163,21.2760591033761,20.3001961113742,20.6781907089049,19.8963279155143,19.8268551154827,20.9030962645652,20.9579530409548,20.4939858365218,20.064345264822,21.4168862106871,20.9900723034244,20.8652566914973
34,34,34,15.5824441761365,16.5817191328346,15.1986210670205,15.7698724068097,15.5888880325519,16.3444121020659,18.1792916220519,18.0248704909443,17.6865524570031,18.8946222948032,18.7678792171553,18.8099477328007,18.3112468964896,17.0141029235486,17.9311645582754,18.6140247172215,20.2094810067491,20.8609865121876,18.9865565791306,19.0455824296248,19.6527739616673,20.4700802149771,20.9586116123746,20.273093971333,20.4346767832793,20.3689830815373,21.6649626972572
35,35,35,13.4942882899454,13.1021985407686,14.0772980160441,14.8252784744709,13.6888145483992,12.1259478509342,16.1434617653594,14.9949768463601,14.6574085804928,15.23675500822,15.4170378509702,14.9620664737826,16.2209135784393,15.8632433695259,16.1131170394782,17.0831027632834,17.6375624797963,19.0401831009144,17.5679290322444,17.4563591469337,16.8528218347529,17.7111139545075,17.9089748065078,17.4391738797439,18.6902483866718,19.2664918473261,17.5777935678829
36,36,36,18.5723977057734,18.1424849901233,19.1612682891636,19.048405178445,19.0847818345463,17.9117048751546,20.239200852134,19.6947006538355,19.8801993810804,14.4866221465475,13.0330097479217,11.8870742576854,13.7012257434471,12.9869860212519,12.7960118731709,15.4389219181614,15.8284103136193,14.9709546099616,19.2587691134211,19.2130643594491,19.3659339852877,18.7458724069635,17.4869902973668,20.6503963513829,22.6953281217897,20.5770300172959,21.2591129659458
37,37,37,19.8326241024345,19.5330860497727,19.4863735563449,20.0479592128159,20.11131497277,19.4258025226742,18.8518434881212,18.682197495507,18.7122596343308,19.5771966306412,19.2694595755723,19.4614834999447,18.6574336702883,20.4842927410787,19.5775193205982,17.9886644782992,17.9761592575918,18.12101317301,20.2124431584705,20.47986434674,20.473802671081,19.8962707106988,19.9951286019731,21.9037546906479,19.3057265114307,19.605591200874,19.8438236968371
38,38,38,17.0192295357838,18.1794671387989,16.7246731980465,16.4246555586811,17.5236589329753,16.2864707665216,14.0997305587718,15.8644586961741,15.2028698956309,18.4894092105248,18.2564199455031,17.4311420160433,18.0852159215063,16.7138771870129,18.2283685565499,16.5202501690087,16.7917881212846,15.7163095981927,17.3256313976571,18.5693817837688,16.8866058616602,18.3909667491188,17.7045062543194,18.3461643854353,15.8854010204256,15.4620222991728,16.3354208813494
39,39,39,18.7042739648752,18.3493443498597,17.7341589039976,17.2018723094211,17.4177078456417,17.2252541094754,16.6253690130472,15.9356019304439,17.9146881963677,14.4711237735413,15.4494959013982,15.0703280596666,13.6988383799879,13.3696353690728,15.4069323000869,15.6161601145865,14.4809588190758,14.3320784274684,18.3410846668179,19.4688371726518,18.9527893036803,19.8395456057867,20.01255943063,19.137399779967,17.5632776447187,17.6294040165917,17.2144104864482
40,40,40,17.530015555954,17.1924295181944,17.0102268484236,17.2542950029561,17.7073135944222,17.8474206244863,16.0879164912593,17.4922181545562,15.4443669653419,20.3529894326293,20.1198256639268,19.8823250797166,18.9336731387572,19.0159879715778,20.8619236432944,19.2225866976077,18.7010499436402,18.5093442483075,18.2050639874683,18.26805226928,17.9561171818873,17.969201115749,19.1152079577519,18.5634477623374,18.6041914021892,16.8865734422398,18.5064715312965
41,41,41,16.1066257936293,15.3182897142549,16.5301154186091,16.0724540084185,15.1202102443406,15.5411737653661,14.8870455355308,14.4961194006204,13.3092134054679,18.4176110539452,17.654801839737,18.2165773830337,18.3658798952564,18.0534918019667,20.0934454040466,16.2980075422937,15.8523823730537,16.7960373398103,15.9506182808975,18.4492287550773,15.6412260391598,16.8679868948245,17.2740541864931,17.6443677394952,14.9839304156495,15.0916344640716,15.8142621980995
42,42,42,15.9052111306431,16.6677076747177,16.2294365956055,15.769973862857,16.8674943906953,15.6959981650826,15.1901703497984,14.3910355155557,13.842963043713,17.204974503968,15.976908207967,14.7545879874877,16.9927949655768,16.2192291231012,16.5915746587027,14.2435866336051,13.4677767798495,13.7832827456156,15.4144401808035,15.2333960832792,15.8665990707654,15.1367215512184,14.4129633991555,15.2876918475804,12.6391353393291,12.8281633256074,13.5786271034205
43,43,43,22.4542648366919,22.0435948214389,21.0422564198807,21.8819673596861,21.9323572487207,22.0950686996166,20.2152680765002,19.8030819109443,19.5688416638075,21.2692279043059,21.3126250582215,21.9396362776692,19.7851827477995,21.3041820272973,21.9612293742731,19.3765541515716,17.3737458279404,17.4096917498584,24.0541072382319,25.3125346391417,24.1713413817624,23.2499584133284,23.6959347103215,23.3430821718413,21.4206052167953,20.0653476605649,21.7056291847849
44,44,44,17.7456190768822,18.4069362944105,18.2973039454649,18.4995557185289,19.2890921445252,16.8750032708515,18.2260618174773,16.3663228763287,16.4650654825284,18.8119888060288,16.6052484827267,17.2082903940523,17.5513797999792,17.2056461093015,17.4704863109401,16.1691314231633,15.5929630063598,16.6821516331128,18.3430248531221,20.3547535685315,19.5343044539328,20.7715202101893,19.9849744646992,20.1909202588736,17.0413995353022,17.0682216360453,17.7597687209617
45,45,45,18.7272786205596,17.9295568072067,18.1691651674685,17.8345039932963,16.8975563197927,17.1433947179941,15.9143737284849,17.075359104325,16.5962104234236,10.3689857355981,9.68640277897735,9.58635757466585,9.89328126710877,10.94722544585,10.0673778903508,9.69866717628863,8.55016960194956,8.68325925830648,21.1072525721453,21.4070181808634,20.4502969629005,22.6740612131295,21.1553047473531,21.4182335164528,20.5668055266156,19.527172536837,18.4564708189505
46,46,46,13.3506033429983,12.6325284121048,14.6928113607986,14.2266272286804,13.4372696904994,13.8598090288998,11.5871861838344,12.5050066983624,12.5752954273755,18.1259584274813,17.8520911459995,17.2306661896004,17.3294827580886,17.9475682774383,18.1196397508612,16.24525521056,17.0092526608075,15.3256901027046,19.7461978396723,19.4351656504129,18.8519106885077,19.1846835299737,19.0840467452534,19.6843019490844,17.7795859982706,18.1654940881654,16.5795095614876
47,47,47,15.6328572227424,16.2514730240361,15.3916536394219,15.2490515367442,15.9786411896857,15.4974458769756,13.0872276270155,15.6890126091459,13.811100887915,23.5523312275902,20.370172910126,21.8076153818626,21.6081397869572,21.9949310542243,21.9840408440805,18.9890903965761,19.5409438015903,21.3243286480102,17.5583953679882,17.1815380048231,16.6316546361474,16.5419838142952,16.9819075191677,17.5911884010896,14.7824622267321,13.492780115418,14.5365840503121
48,48,48,13.1930981254884,13.9521017309732,11.5705715807934,12.4101259185274,14.1124698847421,13.5539384963706,12.0912830170742,11.4668165105679,12.4429468076687,20.9949981460454,20.1203387158562,20.0577294983965,18.86120656884,19.8811636815238,20.2998380196101,18.2189963743774,18.5377348236169,18.6835980033261,19.7961659285839,19.8665332755345,19.3500886984682,19.6430441289546,18.9568760699838,19.8786514706027,17.4373630480145,18.3781287667017,17.8474849213674
49,49,49,16.5129927317739,16.2882145278373,14.349877072115,16.0596210659484,15.2916587395861,14.4349465023794,14.7232556154203,14.9006750747373,15.893071454342,17.1793396061154,16.6488453232452,17.1937904285522,18.3667379158673,17.3193641327934,16.00159707773,15.4651819153114,16.984693228121,16.6624919791822,17.2526147372192,16.4096698248043,16.8111151592925,16.8579036655232,17.0146937241389,16.2660890327886,16.2538307868409,15.070481264893,15.9503841721484
50,50,50,17.4473424425126,15.9189278927335,16.8951720967335,16.4404697852337,17.2679101550071,15.996059701168,15.5460679340511,14.2894031238497,14.5868177086184,19.4048392536026,17.4971885755387,19.9172271342086,18.1378218187317,18.2266432311864,19.2193590070263,16.8355576912683,16.29994178013,17.3602369397373,19.4857765457552,18.995117497229,18.8095390212218,19.3660030045148,19.3815867057187,18.5496500844257,16.9253672714382,17.7028924831679,17.169482205178
51,51,51,17.2410047489724,17.8356901116838,15.6363080846246,17.0437698360241,18.0500997411375,17.6414890074056,15.9099415469824,15.1988034730474,16.5059050089852,16.9423377302607,17.4919577284533,17.2394535036962,17.7449215371161,16.5346260564012,16.9620928667763,16.2578449420681,15.0393557917046,16.0220810168083,19.9015057600811,18.541874518454,18.4840678222042,19.1048140764583,20.0345957489724,20.2804348424041,17.3457312041787,18.012932063911,17.124758620244
52,52,52,21.3659136044748,22.2281026361836,22.2865510991692,22.6728826405387,24.0820132999432,25.293246773936,23.6202612612348,23.4773213110386,24.1139685034321,21.0474125071405,21.3757894793962,20.5507278039328,24.7215177123095,22.798538054372,23.2211179810423,22.624156241476,21.4348687459827,22.6547329713471,19.7140210666174,19.3707329002549,19.4142468520345,21.6192458153494,22.6708117733417,20.8413218783951,21.915005359151,21.1508448713513,21.224232540752
53,53,53,20.9063590054304,21.2191142787677,21.4496124024294,22.2649962119963,22.0483476479161,22.3458558047364,24.2865133178342,22.184297059534,22.5819292210916,18.818500360754,20.6347588827386,19.7055807399038,20.615481050226,20.4801793973153,22.1709847616055,21.5432792077586,21.4671440055402,21.645467745002,15.8120021418845,16.2609719506043,15.8583189538219,16.0913413765235,16.6025170623355,17.4242005639338,17.7094785757646,16.0716060637625,17.9105263321025
54,54,54,21.4195083537575,21.8363775940053,22.0491641389052,23.6775404559948,23.6637597581253,22.6813579819851,24.2769068787539,21.7947634584913,21.7673998689157,26.4335384237801,24.6016571319745,24.6672899885364,23.0503310059206,25.5822363126828,24.9737920790558,23.7428417933959,24.6084863914093,23.7845539671392,20.9370238760922,22.3948886633355,21.3268003039753,23.1974472260123,23.2836899661517,22.785410495827,21.379631570798,22.166181435713,21.5888020901422
55,55,55,15.3868773369786,15.4250704579736,14.3406683289001,18.8918797253593,18.8371882874219,18.8337481459996,17.0785128658846,17.7899428350646,17.2886327110181,13.5745429765892,13.6456469796867,13.7698605290852,17.5622132926236,18.1982930497391,18.580998534997,13.6680895888731,14.8225912262957,15.6441085393104,15.172892521207,14.7755779905177,14.4574116951979,19.4671281649408,18.5079758157353,20.141474436084,17.5028630408534,16.6501861522154,18.4433068264865
56,56,56,20.7731554337978,19.0341787497255,19.9369952822244,20.0704537120844,21.7282848209211,21.2544965838224,20.2118139482404,19.6143399995431,22.4740054725204,14.1806413069916,13.6143278664982,13.7649590541257,16.0054882561934,16.3106742691572,17.9245632204407,15.04014146322,14.7990477714436,16.3521473126054,20.2235199843407,19.4010585316308,19.1230495763099,23.2055044061258,23.330552545839,22.1821141800849,22.7127992824895,21.6145564103569,21.9946177271592
57,57,57,18.9512329704674,18.374962997566,19.5269827460678,20.6459679433191,20.9950576448527,20.6914836171889,24.1555331290467,21.6563296590122,22.4733338981688,22.1428360831889,20.2887842853551,20.3542753983637,21.5884168735305,22.2225648536953,23.9827420494205,24.7322932941138,24.6216892420176,23.6187052848628,20.4652832266593,22.0640732316342,22.3141793740055,22.9022001136271,23.117490480661,23.6040262523755,24.3982368001905,25.0830272882185,25.0087727988593
58,58,58,15.696786445213,15.035195903754,16.4278637158173,17.7364672190247,18.2907133959293,16.3744042315307,15.5211390946571,15.4614967260235,16.6224234338147,19.832062746848,19.560346609179,20.0475544835125,20.3867495750474,20.3883176386248,20.7884867078534,22.6100245998332,19.6742043253244,20.4924649076586,18.992172920249,19.3057556284738,19.165023598769,21.641323989457,22.1232238209283,21.9083481812927,19.7215491898041,20.2581485142629,20.6717778406596
59,59,59,17.8544639008994,17.6424410289467,17.2641882540826,20.4429561492438,20.9294899750712,20.1356697781396,20.3609776369347,20.3130994777634,20.6025123910999,18.4730047375173,17.0690161259355,18.5490220375777,19.2612882779119,19.7383618792401,20.3004483114736,19.8317493916455,20.2047181452249,20.8844598890497,16.7208185200401,17.3185156559587,17.1571601445049,18.951147537237,18.0712752249803,18.7014601877903,18.3603864762425,17.6266787940596,18.3184488684727
60,60,60,15.3768633528673,14.3698902270732,14.6161348015153,15.8082735125644,16.2551390878725,15.2248051968371,16.3667986287808,16.324705006227,16.9996188454712,21.7269027112403,20.029021983682,19.8676322331386,21.3730458434233,20.6120735353771,21.2496838815388,21.9407421627624,21.8786561766686,22.8546435092007,18.0022478773759,18.471962394205,18.6282484966648,18.9995898629243,19.1691108260789,20.1155942866876,21.5812825151488,20.8070469547036,20.3595935307373
