precursor,peptide,protein,batch1_group1_rep1,batch1_group2_rep1,batch1_group3_rep1,batch1_group1_rep2,batch1_group2_rep2,batch1_group3_rep2,batch1_group1_rep3,batch1_group2_rep3,batch1_group3_rep3,batch2_group1_rep1,batch2_group2_rep1,batch2_group3_rep1,batch2_group1_rep2,batch2_group2_rep2,batch2_group3_rep2,batch2_group1_rep3,batch2_group2_rep3,batch2_group3_rep3,batch3_group1_rep1,batch3_group2_rep1,batch3_group3_rep1,batch3_group1_rep2,batch3_group2_rep2,batch3_group3_rep2,batch3_group1_rep3,batch3_group2_rep3,batch3_group3_rep3
11,11,11,15.9627923044357,15.9627923044357,15.9627923044357,15.9627923044357,15.9627923044357,15.9627923044357,15.9627923044357,15.9627923044357,15.9627923044357,15.9627923044357,15.9627923044357,15.9627923044357,15.9627923044357,15.9627923044357,15.9627923044357,15.9627923044357,15.9627923044357,15.9627923044357,15.9627923044357,15.9627923044357,15.9627923044357,15.9627923044357,15.9627923044357,15.9627923044357,15.9627923044357,15.9627923044357,15.9627923044357
12,12,12,16.6964310626211,16.6964310626211,16.6964310626211,16.6964310626211,16.6964310626211,16.6964310626211,16.6964310626211,16.6964310626211,16.6964310626211,16.6964310626211,16.6964310626211,16.6964310626211,16.6964310626211,16.6964310626211,16.6964310626211,16.6964310626211,16.6964310626211,16.6964310626211,16.6964310626211,16.6964310626211,16.6964310626211,16.6964310626211,16.6964310626211,16.6964310626211,16.6964310626211,16.6964310626211,16.6964310626211
13,13,13,17.6324406853418,17.6324406853418,17.6324406853418,17.6324406853418,17.6324406853418,17.6324406853418,17.6324406853418,17.6324406853418,17.6324406853418,17.6324406853418,17.6324406853418,17.6324406853418,17.6324406853418,17.6324406853418,17.6324406853418,17.6324406853418,17.6324406853418,17.6324406853418,17.6324406853418,17.6324406853418,17.6324406853418,17.6324406853418,17.6324406853418,17.6324406853418,17.6324406853418,17.6324406853418,17.6324406853418
14,14,14,18.2256656888979,18.2256656888979,18.2256656888979,18.2256656888979,18.2256656888979,18.2256656888979,18.2256656888979,18.2256656888979,18.2256656888979,18.2256656888979,18.2256656888979,18.2256656888979,18.2256656888979,18.2256656888979,18.2256656888979,18.2256656888979,18.2256656888979,18.2256656888979,18.2256656888979,18.2256656888979,18.2256656888979,18.2256656888979,18.2256656888979,18.2256656888979,18.2256656888979,18.2256656888979,18.2256656888979
15,15,15,18.4168133170866,18.4168133170866,18.4168133170866,18.4168133170866,18.4168133170866,18.4168133170866,18.4168133170866,18.4168133170866,18.4168133170866,18.4168133170866,18.4168133170866,18.4168133170866,18.4168133170866,18.4168133170866,18.4168133170866,18.4168133170866,18.4168133170866,18.4168133170866,18.4168133170866,18.4168133170866,18.4168133170866,18.4168133170866,18.4168133170866,18.4168133170866,18.4168133170866,18.4168133170866,18.4168133170866
16,16,16,18.1997359344151,18.1997359344151,18.1997359344151,18.1997359344151,18.1997359344151,18.1997359344151,18.1997359344151,18.1997359344151,18.1997359344151,18.1997359344151,18.1997359344151,18.1997359344151,18.1997359344151,18.1997359344151,18.1997359344151,18.1997359344151,18.1997359344151,18.1997359344151,18.1997359344151,18.1997359344151,18.1997359344151,18.1997359344151,18.1997359344151,18.1997359344151,18.1997359344151,18.1997359344151,18.1997359344151
17,17,17,17.2933232162065,17.2933232162065,17.2933232162065,17.2933232162065,17.2933232162065,17.2933232162065,17.2933232162065,17.2933232162065,17.2933232162065,17.2933232162065,17.2933232162065,17.2933232162065,17.2933232162065,17.2933232162065,17.2933232162065,17.2933232162065,17.2933232162065,17.2933232162065,17.2933232162065,17.2933232162065,17.2933232162065,17.2933232162065,17.2933232162065,17.2933232162065,17.2933232162065,17.2933232162065,17.2933232162065
18,18,18,16.4604640678895,16.4604640678895,16.4604640678895,16.4604640678895,16.4604640678895,16.4604640678895,16.4604640678895,16.4604640678895,16.4604640678895,16.4604640678895,16.4604640678895,16.4604640678895,16.4604640678895,16.4604640678895,16.4604640678895,16.4604640678895,16.4604640678895,16.4604640678895,16.4604640678895,16.4604640678895,16.4604640678895,16.4604640678895,16.4604640678895,16.4604640678895,16.4604640678895,16.4604640678895,16.4604640678895
19,19,19,18.8268891487094,18.8268891487094,18.8268891487094,18.8268891487094,18.8268891487094,18.8268891487094,18.8268891487094,18.8268891487094,18.8268891487094,18.8268891487094,18.8268891487094,18.8268891487094,18.8268891487094,18.8268891487094,18.8268891487094,18.8268891487094,18.8268891487094,18.8268891487094,18.8268891487094,18.8268891487094,18.8268891487094,18.8268891487094,18.8268891487094,18.8268891487094,18.8268891487094,18.8268891487094,18.8268891487094
20,20,20,16.2659535031061,16.2659535031061,16.2659535031061,16.2659535031061,16.2659535031061,16.2659535031061,16.2659535031061,16.2659535031061,16.2659535031061,16.2659535031061,16.2659535031061,16.2659535031061,16.2659535031061,16.2659535031061,16.2659535031061,16.2659535031061,16.2659535031061,16.2659535031061,16.2659535031061,16.2659535031061,16.2659535031061,16.2659535031061,16.2659535031061,16.2659535031061,16.2659535031061,16.2659535031061,16.2659535031061
21,21,21,18.5226159659879,18.5226159659879,18.5226159659879,18.5226159659879,18.5226159659879,18.5226159659879,18.5226159659879,18.5226159659879,18.5226159659879,18.5226159659879,18.5226159659879,18.5226159659879,18.5226159659879,18.5226159659879,18.5226159659879,18.5226159659879,18.5226159659879,18.5226159659879,18.5226159659879,18.5226159659879,18.5226159659879,18.5226159659879,18.5226159659879,18.5226159659879,18.5226159659879,18.5226159659879,18.5226159659879
22,22,22,19.5590625480465,19.5590625480465,19.5590625480465,19.5590625480465,19.5590625480465,19.5590625480465,19.5590625480465,19.5590625480465,19.5590625480465,19.5590625480465,19.5590625480465,19.5590625480465,19.5590625480465,19.5590625480465,19.5590625480465,19.5590625480465,19.5590625480465,19.5590625480465,19.5590625480465,19.5590625480465,19.5590625480465,19.5590625480465,19.5590625480465,19.5590625480465,19.5590625480465,19.5590625480465,19.5590625480465
23,23,23,18.0573032273319,18.0573032273319,18.0573032273319,18.0573032273319,18.0573032273319,18.0573032273319,18.0573032273319,18.0573032273319,18.0573032273319,18.0573032273319,18.0573032273319,18.0573032273319,18.0573032273319,18.0573032273319,18.0573032273319,18.0573032273319,18.0573032273319,18.0573032273319,18.0573032273319,18.0573032273319,18.0573032273319,18.0573032273319,18.0573032273319,18.0573032273319,18.0573032273319,18.0573032273319,18.0573032273319
24,24,24,17.0146711334484,17.0146711334484,17.0146711334484,17.0146711334484,17.0146711334484,17.0146711334484,17.0146711334484,17.0146711334484,17.0146711334484,17.0146711334484,17.0146711334484,17.0146711334484,17.0146711334484,17.0146711334484,17.0146711334484,17.0146711334484,17.0146711334484,17.0146711334484,17.0146711334484,17.0146711334484,17.0146711334484,17.0146711334484,17.0146711334484,17.0146711334484,17.0146711334484,17.0146711334484,17.0146711334484
25,25,25,18.8230127831495,18.8230127831495,18.8230127831495,18.8230127831495,18.8230127831495,18.8230127831495,18.8230127831495,18.8230127831495,18.8230127831495,18.8230127831495,18.8230127831495,18.8230127831495,18.8230127831495,18.8230127831495,18.8230127831495,18.8230127831495,18.8230127831495,18.8230127831495,18.8230127831495,18.8230127831495,18.8230127831495,18.8230127831495,18.8230127831495,18.8230127831495,18.8230127831495,18.8230127831495,18.8230127831495
26,26,26,18.3255394108105,18.3255394108105,18.3255394108105,18.3255394108105,18.3255394108105,18.3255394108105,18.3255394108105,18.3255394108105,18.3255394108105,18.3255394108105,18.3255394108105,18.3255394108105,18.3255394108105,18.3255394108105,18.3255394108105,18.3255394108105,18.3255394108105,18.3255394108105,18.3255394108105,18.3255394108105,18.3255394108105,18.3255394108105,18.3255394108105,18.3255394108105,18.3255394108105,18.3255394108105,18.3255394108105
27,27,27,16.0725795360529,16.0725795360529,16.0725795360529,16.0725795360529,16.0725795360529,16.0725795360529,16.0725795360529,16.0725795360529,16.0725795360529,16.0725795360529,16.0725795360529,16.0725795360529,16.0725795360529,16.0725795360529,16.0725795360529,16.0725795360529,16.0725795360529,16.0725795360529,16.0725795360529,16.0725795360529,16.0725795360529,16.0725795360529,16.0725795360529,16.0725795360529,16.0725795360529,16.0725795360529,16.0725795360529
28,28,28,20.4521356155903,20.4521356155903,20.4521356155903,20.4521356155903,20.4521356155903,20.4521356155903,20.4521356155903,20.4521356155903,20.4521356155903,20.4521356155903,20.4521356155903,20.4521356155903,20.4521356155903,20.4521356155903,20.4521356155903,20.4521356155903,20.4521356155903,20.4521356155903,20.4521356155903,20.4521356155903,20.4521356155903,20.4521356155903,20.4521356155903,20.4521356155903,20.4521356155903,20.4521356155903,20.4521356155903
29,29,29,17.5898228408758,17.5898228408758,17.5898228408758,17.5898228408758,17.5898228408758,17.5898228408758,17.5898228408758,17.5898228408758,17.5898228408758,17.5898228408758,17.5898228408758,17.5898228408758,17.5898228408758,17.5898228408758,17.5898228408758,17.5898228408758,17.5898228408758,17.5898228408758,17.5898228408758,17.5898228408758,17.5898228408758,17.5898228408758,17.5898228408758,17.5898228408758,17.5898228408758,17.5898228408758,17.5898228408758
30,30,30,18.2881634796019,18.2881634796019,18.2881634796019,18.2881634796019,18.2881634796019,18.2881634796019,18.2881634796019,18.2881634796019,18.2881634796019,18.2881634796019,18.2881634796019,18.2881634796019,18.2881634796019,18.2881634796019,18.2881634796019,18.2881634796019,18.2881634796019,18.2881634796019,18.2881634796019,18.2881634796019,18.2881634796019,18.2881634796019,18.2881634796019,18.2881634796019,18.2881634796019,18.2881634796019,18.2881634796019
31,31,31,16.665218571982,16.665218571982,16.665218571982,16.665218571982,16.665218571982,16.665218571982,16.665218571982,16.665218571982,16.665218571982,16.665218571982,16.665218571982,16.665218571982,16.665218571982,16.665218571982,16.665218571982,16.665218571982,16.665218571982,16.665218571982,16.665218571982,16.665218571982,16.665218571982,16.665218571982,16.665218571982,16.665218571982,16.665218571982,16.665218571982,16.665218571982
32,32,32,18.2322612502366,18.2322612502366,18.2322612502366,18.2322612502366,18.2322612502366,18.2322612502366,18.2322612502366,18.2322612502366,18.2322612502366,18.2322612502366,18.2322612502366,18.2322612502366,18.2322612502366,18.2322612502366,18.2322612502366,18.2322612502366,18.2322612502366,18.2322612502366,18.2322612502366,18.2322612502366,18.2322612502366,18.2322612502366,18.2322612502366,18.2322612502366,18.2322612502366,18.2322612502366,18.2322612502366
33,33,33,17.1623422188981,17.1623422188981,17.1623422188981,17.1623422188981,17.1623422188981,17.1623422188981,17.1623422188981,17.1623422188981,17.1623422188981,17.1623422188981,17.1623422188981,17.1623422188981,17.1623422188981,17.1623422188981,17.1623422188981,17.1623422188981,17.1623422188981,17.1623422188981,17.1623422188981,17.1623422188981,17.1623422188981,17.1623422188981,17.1623422188981,17.1623422188981,17.1623422188981,17.1623422188981,17.1623422188981
34,34,34,16.7168348795893,16.7168348795893,16.7168348795893,16.7168348795893,16.7168348795893,16.7168348795893,16.7168348795893,16.7168348795893,16.7168348795893,16.7168348795893,16.7168348795893,16.7168348795893,16.7168348795893,16.7168348795893,16.7168348795893,16.7168348795893,16.7168348795893,16.7168348795893,16.7168348795893,16.7168348795893,16.7168348795893,16.7168348795893,16.7168348795893,16.7168348795893,16.7168348795893,16.7168348795893,16.7168348795893
35,35,35,17.544619736042,17.544619736042,17.544619736042,17.544619736042,17.544619736042,17.544619736042,17.544619736042,17.544619736042,17.544619736042,17.544619736042,17.544619736042,17.544619736042,17.544619736042,17.544619736042,17.544619736042,17.544619736042,17.544619736042,17.544619736042,17.544619736042,17.544619736042,17.544619736042,17.544619736042,17.544619736042,17.544619736042,17.544619736042,17.544619736042,17.544619736042
36,36,36,15.2400664613386,15.2400664613386,15.2400664613386,15.2400664613386,15.2400664613386,15.2400664613386,15.2400664613386,15.2400664613386,15.2400664613386,15.2400664613386,15.2400664613386,15.2400664613386,15.2400664613386,15.2400664613386,15.2400664613386,15.2400664613386,15.2400664613386,15.2400664613386,15.2400664613386,15.2400664613386,15.2400664613386,15.2400664613386,15.2400664613386,15.2400664613386,15.2400664613386,15.2400664613386,15.2400664613386
37,37,37,19.3992045816295,19.3992045816295,19.3992045816295,19.3992045816295,19.3992045816295,19.3992045816295,19.3992045816295,19.3992045816295,19.3992045816295,19.3992045816295,19.3992045816295,19.3992045816295,19.3992045816295,19.3992045816295,19.3992045816295,19.3992045816295,19.3992045816295,19.3992045816295,19.3992045816295,19.3992045816295,19.3992045816295,19.3992045816295,19.3992045816295,19.3992045816295,19.3992045816295,19.3992045816295,19.3992045816295
38,38,38,17.0707506039034,17.0707506039034,17.0707506039034,17.0707506039034,17.0707506039034,17.0707506039034,17.0707506039034,17.0707506039034,17.0707506039034,17.0707506039034,17.0707506039034,17.0707506039034,17.0707506039034,17.0707506039034,17.0707506039034,17.0707506039034,17.0707506039034,17.0707506039034,17.0707506039034,17.0707506039034,17.0707506039034,17.0707506039034,17.0707506039034,17.0707506039034,17.0707506039034,17.0707506039034,17.0707506039034
39,39,39,17.6453677210355,17.6453677210355,17.6453677210355,17.6453677210355,17.6453677210355,17.6453677210355,17.6453677210355,17.6453677210355,17.6453677210355,17.6453677210355,17.6453677210355,17.6453677210355,17.6453677210355,17.6453677210355,17.6453677210355,17.6453677210355,17.6453677210355,17.6453677210355,17.6453677210355,17.6453677210355,17.6453677210355,17.6453677210355,17.6453677210355,17.6453677210355,17.6453677210355,17.6453677210355,17.6453677210355
40,40,40,19.6374768406528,19.6374768406528,19.6374768406528,19.6374768406528,19.6374768406528,19.6374768406528,19.6374768406528,19.6374768406528,19.6374768406528,19.6374768406528,19.6374768406528,19.6374768406528,19.6374768406528,19.6374768406528,19.6374768406528,19.6374768406528,19.6374768406528,19.6374768406528,19.6374768406528,19.6374768406528,19.6374768406528,19.6374768406528,19.6374768406528,19.6374768406528,19.6374768406528,19.6374768406528,19.6374768406528
41,41,41,17.7979290271661,17.7979290271661,17.7979290271661,17.7979290271661,17.7979290271661,17.7979290271661,17.7979290271661,17.7979290271661,17.7979290271661,17.7979290271661,17.7979290271661,17.7979290271661,17.7979290271661,17.7979290271661,17.7979290271661,17.7979290271661,17.7979290271661,17.7979290271661,17.7979290271661,17.7979290271661,17.7979290271661,17.7979290271661,17.7979290271661,17.7979290271661,17.7979290271661,17.7979290271661,17.7979290271661
42,42,42,15.5387315517637,15.5387315517637,15.5387315517637,15.5387315517637,15.5387315517637,15.5387315517637,15.5387315517637,15.5387315517637,15.5387315517637,15.5387315517637,15.5387315517637,15.5387315517637,15.5387315517637,15.5387315517637,15.5387315517637,15.5387315517637,15.5387315517637,15.5387315517637,15.5387315517637,15.5387315517637,15.5387315517637,15.5387315517637,15.5387315517637,15.5387315517637,15.5387315517637,15.5387315517637,15.5387315517637
43,43,43,19.7032036069511,19.7032036069511,19.7032036069511,19.7032036069511,19.7032036069511,19.7032036069511,19.7032036069511,19.7032036069511,19.7032036069511,19.7032036069511,19.7032036069511,19.7032036069511,19.7032036069511,19.7032036069511,19.7032036069511,19.7032036069511,19.7032036069511,19.7032036069511,19.7032036069511,19.7032036069511,19.7032036069511,19.7032036069511,19.7032036069511,19.7032036069511,19.7032036069511,19.7032036069511,19.7032036069511
44,44,44,19.9633551840291,19.9633551840291,19.9633551840291,19.9633551840291,19.9633551840291,19.9633551840291,19.9633551840291,19.9633551840291,19.9633551840291,19.9633551840291,19.9633551840291,19.9633551840291,19.9633551840291,19.9633551840291,19.9633551840291,19.9633551840291,19.9633551840291,19.9633551840291,19.9633551840291,19.9633551840291,19.9633551840291,19.9633551840291,19.9633551840291,19.9633551840291,19.9633551840291,19.9633551840291,19.9633551840291
45,45,45,16.6749097695759,16.6749097695759,16.6749097695759,16.6749097695759,16.6749097695759,16.6749097695759,16.6749097695759,16.6749097695759,16.6749097695759,16.6749097695759,16.6749097695759,16.6749097695759,16.6749097695759,16.6749097695759,16.6749097695759,16.6749097695759,16.6749097695759,16.6749097695759,16.6749097695759,16.6749097695759,16.6749097695759,16.6749097695759,16.6749097695759,16.6749097695759,16.6749097695759,16.6749097695759,16.6749097695759
46,46,46,19.2344581099853,19.2344581099853,19.2344581099853,19.2344581099853,19.2344581099853,19.2344581099853,19.2344581099853,19.2344581099853,19.2344581099853,19.2344581099853,19.2344581099853,19.2344581099853,19.2344581099853,19.2344581099853,19.2344581099853,19.2344581099853,19.2344581099853,19.2344581099853,19.2344581099853,19.2344581099853,19.2344581099853,19.2344581099853,19.2344581099853,19.2344581099853,19.2344581099853,19.2344581099853,19.2344581099853
47,47,47,16.3634327452603,16.3634327452603,16.3634327452603,16.3634327452603,16.3634327452603,16.3634327452603,16.3634327452603,16.3634327452603,16.3634327452603,16.3634327452603,16.3634327452603,16.3634327452603,16.3634327452603,16.3634327452603,16.3634327452603,16.3634327452603,16.3634327452603,16.3634327452603,16.3634327452603,16.3634327452603,16.3634327452603,16.3634327452603,16.3634327452603,16.3634327452603,16.3634327452603,16.3634327452603,16.3634327452603
48,48,48,17.3384886853562,17.3384886853562,17.3384886853562,17.3384886853562,17.3384886853562,17.3384886853562,17.3384886853562,17.3384886853562,17.3384886853562,17.3384886853562,17.3384886853562,17.3384886853562,17.3384886853562,17.3384886853562,17.3384886853562,17.3384886853562,17.3384886853562,17.3384886853562,17.3384886853562,17.3384886853562,17.3384886853562,17.3384886853562,17.3384886853562,17.3384886853562,17.3384886853562,17.3384886853562,17.3384886853562
49,49,49,17.7902541194816,17.7902541194816,17.7902541194816,17.7902541194816,17.7902541194816,17.7902541194816,17.7902541194816,17.7902541194816,17.7902541194816,17.7902541194816,17.7902541194816,17.7902541194816,17.7902541194816,17.7902541194816,17.7902541194816,17.7902541194816,17.7902541194816,17.7902541194816,17.7902541194816,17.7902541194816,17.7902541194816,17.7902541194816,17.7902541194816,17.7902541194816,17.7902541194816,17.7902541194816,17.7902541194816
50,50,50,17.1806668985923,17.1806668985923,17.1806668985923,17.1806668985923,17.1806668985923,17.1806668985923,17.1806668985923,17.1806668985923,17.1806668985923,17.1806668985923,17.1806668985923,17.1806668985923,17.1806668985923,17.1806668985923,17.1806668985923,17.1806668985923,17.1806668985923,17.1806668985923,17.1806668985923,17.1806668985923,17.1806668985923,17.1806668985923,17.1806668985923,17.1806668985923,17.1806668985923,17.1806668985923,17.1806668985923
51,51,51,18.1399491675247,18.1399491675247,18.1399491675247,18.1399491675247,18.1399491675247,18.1399491675247,18.1399491675247,18.1399491675247,18.1399491675247,18.1399491675247,18.1399491675247,18.1399491675247,18.1399491675247,18.1399491675247,18.1399491675247,18.1399491675247,18.1399491675247,18.1399491675247,18.1399491675247,18.1399491675247,18.1399491675247,18.1399491675247,18.1399491675247,18.1399491675247,18.1399491675247,18.1399491675247,18.1399491675247
52,52,52,19.9544878464198,19.9544878464198,19.9544878464198,19.9544878464198,19.9544878464198,19.9544878464198,19.9544878464198,19.9544878464198,19.9544878464198,19.9544878464198,19.9544878464198,19.9544878464198,19.9544878464198,19.9544878464198,19.9544878464198,19.9544878464198,19.9544878464198,19.9544878464198,19.9544878464198,19.9544878464198,19.9544878464198,19.9544878464198,19.9544878464198,19.9544878464198,19.9544878464198,19.9544878464198,19.9544878464198
53,53,53,17.8160938179392,17.8160938179392,17.8160938179392,17.8160938179392,17.8160938179392,17.8160938179392,17.8160938179392,17.8160938179392,17.8160938179392,17.8160938179392,17.8160938179392,17.8160938179392,17.8160938179392,17.8160938179392,17.8160938179392,17.8160938179392,17.8160938179392,17.8160938179392,17.8160938179392,17.8160938179392,17.8160938179392,17.8160938179392,17.8160938179392,17.8160938179392,17.8160938179392,17.8160938179392,17.8160938179392
54,54,54,20.3359890483374,20.3359890483374,20.3359890483374,20.3359890483374,20.3359890483374,20.3359890483374,20.3359890483374,20.3359890483374,20.3359890483374,20.3359890483374,20.3359890483374,20.3359890483374,20.3359890483374,20.3359890483374,20.3359890483374,20.3359890483374,20.3359890483374,20.3359890483374,20.3359890483374,20.3359890483374,20.3359890483374,20.3359890483374,20.3359890483374,20.3359890483374,20.3359890483374,20.3359890483374,20.3359890483374
55,55,55,15.8328600802223,15.8328600802223,15.8328600802223,15.8328600802223,15.8328600802223,15.8328600802223,15.8328600802223,15.8328600802223,15.8328600802223,15.8328600802223,15.8328600802223,15.8328600802223,15.8328600802223,15.8328600802223,15.8328600802223,15.8328600802223,15.8328600802223,15.8328600802223,15.8328600802223,15.8328600802223,15.8328600802223,15.8328600802223,15.8328600802223,15.8328600802223,15.8328600802223,15.8328600802223,15.8328600802223
56,56,56,17.8687849583257,17.8687849583257,17.8687849583257,17.8687849583257,17.8687849583257,17.8687849583257,17.8687849583257,17.8687849583257,17.8687849583257,17.8687849583257,17.8687849583257,17.8687849583257,17.8687849583257,17.8687849583257,17.8687849583257,17.8687849583257,17.8687849583257,17.8687849583257,17.8687849583257,17.8687849583257,17.8687849583257,17.8687849583257,17.8687849583257,17.8687849583257,17.8687849583257,17.8687849583257,17.8687849583257
57,57,57,18.1951929796373,18.1951929796373,18.1951929796373,18.1951929796373,18.1951929796373,18.1951929796373,18.1951929796373,18.1951929796373,18.1951929796373,18.1951929796373,18.1951929796373,18.1951929796373,18.1951929796373,18.1951929796373,18.1951929796373,18.1951929796373,18.1951929796373,18.1951929796373,18.1951929796373,18.1951929796373,18.1951929796373,18.1951929796373,18.1951929796373,18.1951929796373,18.1951929796373,18.1951929796373,18.1951929796373
58,58,58,19.0917411011901,19.0917411011901,19.0917411011901,19.0917411011901,19.0917411011901,19.0917411011901,19.0917411011901,19.0917411011901,19.0917411011901,19.0917411011901,19.0917411011901,19.0917411011901,19.0917411011901,19.0917411011901,19.0917411011901,19.0917411011901,19.0917411011901,19.0917411011901,19.0917411011901,19.0917411011901,19.0917411011901,19.0917411011901,19.0917411011901,19.0917411011901,19.0917411011901,19.0917411011901,19.0917411011901
59,59,59,16.6063671456364,16.6063671456364,16.6063671456364,16.6063671456364,16.6063671456364,16.6063671456364,16.6063671456364,16.6063671456364,16.6063671456364,16.6063671456364,16.6063671456364,16.6063671456364,16.6063671456364,16.6063671456364,16.6063671456364,16.6063671456364,16.6063671456364,16.6063671456364,16.6063671456364,16.6063671456364,16.6063671456364,16.6063671456364,16.6063671456364,16.6063671456364,16.6063671456364,16.6063671456364,16.6063671456364
60,60,60,16.3512665869863,16.3512665869863,16.3512665869863,16.3512665869863,16.3512665869863,16.3512665869863,16.3512665869863,16.3512665869863,16.3512665869863,16.3512665869863,16.3512665869863,16.3512665869863,16.3512665869863,16.3512665869863,16.3512665869863,16.3512665869863,16.3512665869863,16.3512665869863,16.3512665869863,16.3512665869863,16.3512665869863,16.3512665869863,16.3512665869863,16.3512665869863,16.3512665869863,16.3512665869863,16.3512665869863
