protein,DDA_APT_D5_1,DDA_APT_D5_2,DDA_APT_D5_3,DDA_APT_D6_1,DDA_APT_D6_2,DDA_APT_D6_3,DDA_FDU_D6_1,DDA_FDU_D6_2,DDA_FDU_D6_3,DDA_FDU_F7_1,DDA_FDU_F7_2,DDA_FDU_F7_3,DDA_NVG_D6_1,DDA_NVG_D6_2,DDA_NVG_D6_3,DDA_NVG_M8_1,DDA_NVG_M8_2,DDA_NVG_M8_3,DIA_APT_D5_1,DIA_APT_D5_2,DIA_APT_D5_3,DIA_APT_D6_1,DIA_APT_D6_2,DIA_APT_D6_3,DIA_BGI_D6_1,DIA_BGI_D6_2,DIA_BGI_D6_3,DIA_BGI_M8_1,DIA_BGI_M8_2,DIA_BGI_M8_3,DIA_FDU_D6_1,DIA_FDU_D6_2,DIA_FDU_D6_3,DIA_FDU_F7_1,DIA_FDU_F7_2,DIA_FDU_F7_3
"1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase",1.06797143660453,-1e+06,0.723564402338798,0.805053997657675,0.988436380809996,0.805437902948652,-1e+06,-1e+06,0.813652468942146,-1e+06,-1e+06,1.32394215028569,-1e+06,0.81266223859538,-1e+06,-1e+06,-1e+06,0.705541723207519,0.908702129038202,0.286709018155791,0.82942030295635,0.719065433320545,0.917101822316021,-1e+06,0.797769539418771,0.578128464392589,0.711224544796926,0.635254090072636,0.841627195032525,0.481913660374335,0.592684282612907,0.595927544959958,0.624173709246201,0.994732157359763,0.560285575216221,0.819892587628177
"1,4-alpha-glucan-branching enzyme",3.17038270429565,3.24499855309047,3.18979125461245,3.50608516667403,3.47993385402389,3.46165900140692,3.5067286204884,3.52828309037903,3.49910159552207,3.91247572901815,3.90107852770353,3.9430464160786,3.62342389835783,3.59468207170034,3.57763887869909,3.7687405879482,3.72436300466021,3.89677423556175,2.93754991852105,3.10505037042619,3.18390971148654,3.51065190313316,3.43861502624866,3.55965463111991,3.53755689290667,3.57864802268885,3.58444709199064,3.76055173368352,3.73601147613733,3.77950013717338,3.55061626512914,3.38192842739098,3.54745172528729,3.90692898663828,3.91961214243933,3.92649487360395
"10 kDa heat shock protein, mitochondrial",5.18611937503073,5.25319875051222,5.20990515881198,5.31780744662872,5.30245484181553,5.2799853639143,5.42199304584386,5.4763358977719,5.46677389063592,5.40148470341858,5.44039747194386,5.46230308215059,5.28658691587269,5.44283952390443,5.37552229885174,5.33302444700738,5.45199989881643,5.52359625620269,5.18386058514492,5.28255082762587,5.2452141515151,5.37471561166127,5.26981827569667,5.51116467814613,5.43111430753974,5.26941702103778,5.27696515999104,5.19704246041995,5.13081250953576,5.19215450110621,5.40607436432379,5.37721054910706,5.35010474796432,5.44856827133175,5.35823009231478,5.44175744926285
116 kDa U5 small nuclear ribonucleoprotein component,8.21455375026137,8.07803262833661,8.21032957173286,8.08410663301367,8.11635293695731,8.05316841978107,8.19897532975176,8.27522535112808,8.28817269508379,8.19790891298515,8.22249194012935,8.24080713679397,8.26385577115846,8.22724245747592,8.23818237537596,8.41904841578683,8.38634764088568,8.30932505239928,7.96441069066652,8.21458246349386,8.19932295615683,8.20147654448974,8.10310195109375,8.29875807283158,8.24814448239894,8.25323942305082,8.20351033724009,8.29633824930651,8.37432959854293,8.29272095382579,8.19149774273224,8.22823365903492,8.24737397591836,8.18628202844562,8.20616356711298,8.23833390356796
14 kDa phosphohistidine phosphatase,2.54039129615042,2.31791488311263,2.34668780270042,2.64610564652251,2.5737596874808,2.50894574755653,2.41367750707486,2.58668952326146,-1e+06,2.30560305321769,2.39784509991097,2.78055433225924,2.05546199245392,2.13533833427428,2.09413177895644,2.23900652503767,2.1367325695673,2.10628693890451,2.45895986473489,2.24392267185182,2.11353437696891,2.46312392977037,2.51329193614556,2.60688691175568,2.95696899455333,2.18917672221363,2.19014438714584,1.15983576198784,3.23231925944631,2.98627628191256,2.4586568000843,2.38832088284356,2.3835847249378,2.41586414727009,2.35108636639892,2.47266190191229
14-3-3 protein epsilon,7.94419344135692,7.83165094361918,7.82485539141522,7.79639085670512,7.75380409430225,7.74502420477864,7.72991919394475,7.68853583742187,7.6415337048973,7.76596511566944,7.6933431345623,7.70570610457463,7.80367675289913,7.94914729154894,7.81504327755464,7.91562682838322,7.85610466468287,7.90349892990176,7.89510548275663,7.91387685644054,7.8749292715258,7.76644029193388,7.74257271376995,7.7886343102148,7.80510165523998,7.77792617806394,7.75457296927041,7.92125414621091,7.92456541228022,7.91237515199002,7.74871635400984,7.68865239986864,7.75310611126047,7.75381700536095,7.67059879977397,7.75239732466231
14-3-3 protein eta,2.1452546042618,2.13903267856283,2.10483776370363,1.92243093380755,2.04454582712511,2.09985658537052,2.17711607981812,2.04899196546954,2.04502166770837,1.95078193807903,1.94986019138818,1.91095594909925,2.05459717187932,2.05239541757549,2.04734210436907,2.07439156418319,2.0390257556814,2.18844593429352,2.17985382069276,2.14965084119622,2.16307660230921,1.99202421512547,2.09488239790887,2.01546155360402,2.06997850940575,2.04065733815269,2.06281972697051,2.15297461994027,2.10050962093357,2.08560971732891,2.0263148038043,2.06182083123268,2.06955542526977,1.94374045102123,1.82489409433891,1.95617859393987
14-3-3 protein sigma,0.765554356882947,0.705091077621077,0.756370651233744,0.691076129770879,0.670184057240326,0.585569557713321,0.63649769437514,0.616350562830122,0.693916623079333,0.572112015561278,0.575839561488596,0.562138046854486,-1e+06,0.663900044857664,0.574877810658721,0.693687904460688,0.702907374901885,0.674551146881521,4.22469995025835,4.23841496043257,4.22185853298118,4.32877247370159,4.29807675533497,4.35611822195797,0.610278817745317,0.597999280268644,0.797199408633557,0.589523219012208,0.90287919755402,0.465854573102314,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06
14-3-3 protein theta,4.7510972320535,4.64849444529509,4.69519221890693,4.84730868608798,4.87534530786014,4.87208213401601,5.02530412430631,4.95255848514859,4.94902752563803,4.99599811684884,4.95926963591118,4.91881327376413,4.95341331490839,5.05130795414286,5.07439089848264,5.08140161148449,4.9770958326245,5.11584617752421,4.77145943822831,4.65067598329058,4.65590134021588,4.90477850291376,4.86712676456878,4.92903698898353,5.04013567498843,4.97615904584817,5.00098105936371,5.05303743211308,5.00604719528012,5.06247198333435,4.94593720617933,4.99369917827429,5.00134351363265,4.93283217511832,4.92534078478576,4.88472919253451
14-3-3 protein zeta/delta,7.86341796469169,7.63440898498544,7.79392836658694,7.87487257301193,7.90293676114152,7.83364689231686,7.87417259743386,7.94575907781909,7.87038606973874,7.8544874211019,7.87085649305354,7.79323304061432,7.70870885248973,7.7869367718256,7.81276328235715,7.8317048858512,7.81895093897781,7.99487174645978,7.80841843766797,7.66354086706797,7.76744239768954,7.79956256020432,7.84325390394506,7.95615682374602,7.77829068794045,7.77215501705474,7.82444199523415,7.86050669561658,7.9101555925529,7.92013256443564,7.85092553433746,7.86196826309736,7.87141982799157,7.77806418620608,7.75916086766056,7.76011158078887
15 kDa selenoprotein,0.364157572300115,0.166253496850149,0.120965323226487,0.272257132860005,0.187856162213309,0.190700368282875,0.488151703026821,0.335324348095153,0.23217773724796,0.615388764518304,0.615804279583067,0.539546792366313,0.383197439789553,0.540616292084995,0.420022132907748,0.521883503182711,-1e+06,0.0934614920171999,0.226014308022094,0.418505076537404,0.305949550832472,0.374780725787444,0.277525488877448,0.00155591325260482,0.43054644254502,0.696914336940595,-0.116258612662331,0.740811967769803,0.273487240428355,0.290604180350616,0.348799322410008,0.338487146458478,0.359406720956998,0.568713790503503,0.436682271938084,0.503650868218776
182 kDa tankyrase-1-binding protein,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,6.69182469315948,6.44521227226383,6.38433152234299,6.38089766621408,-1e+06,9.12631260240551,8.6998338476217,6.1608239070441,8.4058493254535,5.5220997878275,6.9971563340662,6.64547677543195,5.96849065524125,7.70527863421952,8.01755494618943,7.77926025188059,6.97607992552142,7.13937603009575,6.25293064943229,7.33401580534482,6.73900894873785,7.34383970495573
2-5-oligoadenylate synthase 1,2.48324621287567,1.97683104940654,2.16880980509407,2.25912281070663,2.39278811812785,2.34252061404013,2.76579893918728,2.77154130417269,2.68536923310207,2.91156398597378,2.84035100029602,2.85830909986826,2.56927013203498,2.49264826609511,2.95772634427237,-1e+06,-1e+06,-1e+06,2.62198384359456,2.24324527737027,2.66178162415274,2.49894888622958,0.939978843366822,2.75851090596783,2.9595295579452,2.66443719416109,2.46675916698347,2.41757791584447,2.09712897858042,2.32400220163309,2.40391081605524,2.77273480813079,2.72323951944789,2.87797804693942,2.3509720533058,2.98582457579632
2-5-oligoadenylate synthase 2,5.29576373086215,5.33278147347351,5.3162429973088,5.1118376566307,5.13216477463686,5.04003084419526,5.19588826460452,5.2112066132932,5.14726009210446,4.88234695830093,4.81905817611724,4.81173393020112,5.19473376276219,5.13138340171846,5.1549332639988,5.77289840576133,5.7068331589839,5.73558629668593,5.23735442946407,5.2381444259647,5.35161592692136,5.15747732151438,5.10201213637725,5.13852787668633,5.18185498350757,5.18738150920358,5.2214201039819,5.7283068807099,5.7396998763519,5.7479250764046,5.25439514786711,5.22764911901859,5.19583869888118,4.71728811928522,4.67691948170682,4.69691570752316
2-5-oligoadenylate synthase 3,6.12212112918285,6.05164166159676,6.15288785973065,6.09219985351578,6.04668750842398,6.11486965065879,6.08882793553346,6.07297319597979,6.11692648422231,5.76255204332322,5.73424267656656,5.87763604378657,6.12119660760876,6.14246623276582,6.10669222545759,6.61996395546562,6.61889735008057,6.5985487244888,6.1168950398242,6.12480815042888,6.12208676728875,6.12331889977151,5.94811069793111,6.14050664108779,6.08088405972556,6.15308230077602,6.15038793635413,6.66506307343698,6.61872635305391,6.63173652135126,6.16825488832823,6.09194915879395,6.0747446505477,5.67966368516021,5.70431291919258,5.80584715460118
2-5-oligoadenylate synthase-like protein,1.67825127363285,0.731449398887666,1.69296726712043,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,0.975340927634843,0.841004789167093,1.37950065106328,1.06026609966956,0.0427478826646881,0.98636180327847,-1.0209753201987,-1.0209753201987,-1e+06,1.35624489363839,1.28200807484805,1.31903395401181,0.318121891385392,-1e+06,0.899884996682511,0.821470094023009,1.22184745976188,0.872926062533446
2-5A-dependent ribonuclease,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1.79308621715047,-1.30882647278157,-1e+06,-1.30620294870818,-1e+06,-0.982847670838194,-0.857310546572592,-3.82844763948561,-2.38152589922231,-2.36765115862223
"2-amino-3-ketobutyrate coenzyme A ligase, mitochondrial",-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,8.88965212402589,8.84512747033068,7.96127084483845,5.42652854849455,9.38404917173382,7.50088473382617
2-aminoethanethiol dioxygenase,1.31442913637505,-1e+06,1.42777146196684,1.68046685503146,1.79374860887258,1.66241468920234,1.31019169991503,-1e+06,-1e+06,-1e+06,1.05971481666652,0.892414570069193,0.923421564065242,-1e+06,1.33649818114736,-1e+06,0.493968675945936,1.41973708533,1.29901800671532,1.81457870104257,1.27454754588004,1.67601806541339,1.80733086778254,0.851562286711124,1.44222909818852,-1e+06,1.50319380273125,1.82136512593895,-1.31032834683036,0.631904033868653,0.938185079995966,1.6399807637157,0.778784002332933,1.14128344922215,1.33474210613137,0.79385267200845
2-deoxynucleoside 5-phosphate N-hydrolase 1,3.12011536005659,2.92076035890808,2.97637394871392,2.82949532003868,2.74410804316131,2.67016590949694,3.22532482103937,3.10995726705409,3.20344921311643,3.34606459251331,3.33892707225662,3.28442770648303,3.27654209329703,3.30530180808673,3.47846817662018,3.4737184094979,3.68612773370489,3.4668389382567,3.17237173241735,3.03127856616258,2.84299720551921,2.8969309915137,2.78287468231719,2.17806325846556,3.29009307085073,3.47408237953162,3.45338473751595,3.54828128526546,3.56333662734521,3.3658055373352,3.15504297782772,3.14199175103348,3.16876630535887,3.17265444729114,3.31052868182797,3.22931206765001
2-hydroxyacyl-CoA lyase 1,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1.17503421269177,-2.07568520015159,-2.56194791048959,-1e+06,0.355428257282821,-1.65385667086822,-1e+06,-1.9412271622562,-1e+06,-2.47383682502813,-1e+06,-2.45912717360184
"2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial",3.16073299117504,3.38025579616335,3.18152026984916,3.03685061758158,2.90782221986469,2.81588369947859,2.63487105433489,-1e+06,2.59737933074807,2.48299349485259,-1e+06,2.48299349485259,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,3.26511360830929,3.21525173179243,3.56097815249951,2.8537744589379,3.0182679239725,2.55881775154495,2.78019532836176,2.65330239521883,2.81978352712212,2.83259063522653,2.08981703606461,2.45449330496243,2.66247500340776,2.79229246597654,2.88700649665319,2.53990890487536,2.30077312474236,2.19884799440604
"2-oxoglutarate dehydrogenase, mitochondrial",8.77714092473813,8.82984815391314,8.7164691890951,8.73774108300999,8.7149473405129,8.75865490321573,8.78897476408267,8.67638838798647,8.57694513380783,8.64496447832211,8.72992849002303,8.74584833133137,8.81537723898298,8.65872775181834,8.6563296812742,8.86215921637265,8.55992045528563,8.68012791625291,8.77102635908235,8.84224833585834,8.82879979423563,8.71132308903937,8.72184477214466,8.69240302880997,8.76783552785119,8.76799933423251,8.7021819317088,8.66286885447183,8.64179695502032,8.63203140521591,8.71811222886115,8.779094312232,8.78293559895163,8.7503374857573,8.69881333165336,8.68552745401052
"2-oxoisovalerate dehydrogenase subunit alpha, mitochondrial",3.24012126864929,3.22869780690327,3.12154497989592,3.0104122265693,2.97488872307738,3.02978837068012,3.15836447487278,3.20895808104499,3.03472426597038,3.08287533454833,3.04219114488245,3.22827547287079,3.3715943959066,3.27008977792755,3.3727727387174,3.52198805946872,3.56388991193782,3.25444291721265,3.33653300233732,3.11902977061386,3.25833870806594,2.9937155741486,2.98473512113524,3.07303689508921,3.15528199792534,3.12431367579655,3.10893297313064,3.46197667652393,3.50566457538964,3.37888065125209,2.89489881977917,2.92354230307962,3.0123475327612,3.00025781158699,3.02996306170157,3.25792234029788
"2-oxoisovalerate dehydrogenase subunit beta, mitochondrial",2.62024086299588,2.61906605670706,2.28700400717795,2.4432687810139,2.44792229100719,2.24672453651392,2.14398886772399,2.22631785195625,2.31632688096089,2.28186400506779,2.34970151124427,2.54393368153483,-1e+06,-1e+06,-1e+06,2.72682913217407,2.49345051015563,2.59122628749808,2.35774731179606,2.36779198935327,2.36699049347209,2.28446837772766,2.29485198033561,2.23206129670832,2.43987687049648,2.12839255053699,2.26035101178858,2.57147422141633,2.47787704479639,2.49764438422276,2.26039640340409,2.14290954632392,2.13848470394237,2.71635847822063,2.31325521649738,2.88664364143358
"2,3-cyclic-nucleotide 3-phosphodiesterase",5.56599367072013,5.6134153559587,5.52735551884806,5.33930241931838,5.61847705489533,5.53316705676272,5.40159914246907,5.36927817236434,5.3874582310631,5.25847984520518,4.99406866647223,5.03129039475054,5.4208744877144,5.2713250725104,5.24325275853267,5.24541726898445,5.30555866547716,5.07553369435501,5.49074196167963,5.44313247699487,5.44651557635414,5.43335614488263,5.30243886112885,5.2964866869404,5.23176481865729,5.39724612485692,5.31005775879426,5.06936393843989,5.01307783329835,5.21092338613407,5.55415636034536,5.29331839417041,5.24294448420896,5.17170572269563,5.06996623364967,5.05788765031345
"2,4-dienoyl-CoA reductase, mitochondrial",6.69888601090442,6.68909061452616,6.7176742119013,6.95583381235916,6.98638487148487,6.946819084463,6.91093738034642,6.98702086231713,6.90051002900302,6.94492892466127,6.83014155723799,6.96515068011979,6.86832241504628,6.86116896743135,7.00487193867399,6.83179486669695,6.83954113969907,7.01998530467719,6.50823678190104,6.70172602086323,6.76095719819553,6.98123879128593,6.94716240614271,7.04584719826656,6.96513525795216,6.96530219370838,6.96717909255444,7.04540215564889,7.05317258719727,6.98797022587499,6.94344178190595,6.94323634476958,6.96693739689184,6.93122725424999,6.86935446277817,6.88176975572741
"2,5-phosphodiesterase 12",3.05126453301454,3.03150125329119,2.92180350537304,2.99521074825106,2.77747154658797,3.05446270644898,3.04029480135454,2.94945404568428,2.92025844581592,3.0046291685006,3.03923180857587,2.98742466048487,2.97961302285173,2.97401023821136,2.89792241059359,2.82768655123225,3.05331451565605,3.15107047254066,3.00145439115154,3.0649304538454,3.11331567958374,2.93041906075191,3.01737957716742,2.85555443710547,3.03630964395149,3.0545378921699,2.99693747693346,2.67052388220958,3.06950388760549,2.38651502185126,2.87109989643935,3.01270992342707,2.92666572053338,2.9382023071314,2.92652243046076,2.85678362946633
26S protease regulatory subunit 10B,5.68414948862163,5.78254098054192,5.73675405256927,5.78803145428369,5.87080628054657,5.76504889310325,5.7302495280516,5.66597251168511,5.69138815026606,5.81948903082391,5.78763137647701,5.76662408195567,5.87245708353055,5.83950753364745,5.7685542473353,5.88215510201559,5.75686008584681,5.80981831280676,5.64220339573762,5.59324385895785,5.71537488917109,5.81053120747609,5.75059328419372,5.86824118535688,5.80818849657989,5.75960985893836,5.80941455720705,5.79186315268952,5.79124063634628,5.77496212778096,5.76174773205582,5.78374719351522,5.7865759695417,5.8409052183365,5.77401185589164,5.85988177331572
26S protease regulatory subunit 4,5.9808704036524,5.98910175508377,6.00133613932767,6.05316925821603,6.0833861833037,5.98132919945165,6.13254036177975,6.12055157517195,6.1540876258404,6.27792559008135,6.19056425498601,6.05103417842561,6.24455494481718,6.15000557125372,5.98351354572328,6.02667567929931,6.04495064008293,6.16130529198544,5.8758013769053,6.02023185656769,5.99431971056627,6.03353590994579,6.00849005632965,6.12675506272949,6.13463375511755,6.12277362755693,6.02463748829443,6.10590370177322,6.14954603422479,6.10292930141074,6.05617187346689,6.09509910436941,6.1226657134403,6.16681352089822,6.19657802772683,6.12969780287453
26S protease regulatory subunit 6A,6.55950062490726,6.55408245053977,6.51082067650783,6.59893946828031,6.64427792941447,6.55224712835416,6.58950586523226,6.56340866898856,6.51961555455871,6.6121371740592,6.63951507401922,6.65092004307203,6.41429071836536,6.62618600095054,6.54399740311222,6.67355947576302,6.48928066877056,6.6432675678668,6.50863406012629,6.47679341117377,6.50384743759102,6.5985264526763,6.62255862774762,6.60224911844681,6.64662279234029,6.59746264716916,6.54157676675756,6.64055362519213,6.64536512965102,6.58398102142265,6.64281168071843,6.57005716757324,6.51459146817508,6.72557363934158,6.56343333577436,6.6959846198322
26S protease regulatory subunit 6B,6.93446050261571,6.72892672305124,6.86547224075517,6.82318692004044,6.90355357487232,6.92792782795462,7.10810735560115,7.05890338656251,6.96761745574124,7.00899970822768,7.04624199856291,7.05205347410432,7.15560175754991,7.0546092617465,7.06260806068662,7.06915273622846,7.1682526631524,7.12394189072879,6.59236164566726,6.73203747693144,6.68444516121645,6.93880398401727,6.78608865296445,6.98416525638262,7.01746997132725,7.10349705929418,7.0479848545045,7.06481865503695,7.10610439702161,7.05305638362278,6.98047254260103,7.03466931541623,7.03364376352634,7.05276856826364,7.04844429609031,7.05519014723383
26S protease regulatory subunit 7,4.86451067017782,4.8685824751538,4.87121154023793,4.92359251401945,4.94777198590209,4.86098686998926,4.87682416828845,4.8087246791634,4.74621900594478,4.7957214087627,4.88379563988968,4.82465018490773,4.89681015319216,4.84346378516694,4.94739939868583,4.79213846815535,4.85907917470243,4.84148483020469,4.83783855252588,4.85707102156487,4.92715825730166,4.91274914204322,4.84500361176285,4.87401129484953,4.91954348174248,4.83975321669386,4.77819218126207,4.79608729598609,4.81477724727973,4.87424321940826,4.90124518978299,4.8411796881836,4.7906954575114,4.87914936273949,4.79467126550732,4.91950586682404
