protein,DDA_APT_D5_1,DDA_APT_D5_2,DDA_APT_D5_3,DDA_APT_D6_1,DDA_APT_D6_2,DDA_APT_D6_3,DDA_FDU_D6_1,DDA_FDU_D6_2,DDA_FDU_D6_3,DDA_FDU_F7_1,DDA_FDU_F7_2,DDA_FDU_F7_3,DDA_NVG_D6_1,DDA_NVG_D6_2,DDA_NVG_D6_3,DDA_NVG_M8_1,DDA_NVG_M8_2,DDA_NVG_M8_3,DIA_APT_D5_1,DIA_APT_D5_2,DIA_APT_D5_3,DIA_APT_D6_1,DIA_APT_D6_2,DIA_APT_D6_3,DIA_BGI_D6_1,DIA_BGI_D6_2,DIA_BGI_D6_3,DIA_BGI_M8_1,DIA_BGI_M8_2,DIA_BGI_M8_3,DIA_FDU_D6_1,DIA_FDU_D6_2,DIA_FDU_D6_3,DIA_FDU_F7_1,DIA_FDU_F7_2,DIA_FDU_F7_3
"10 kDa heat shock protein, mitochondrial",0.291151765731244,0.294352120564853,0.293100359744063,0.342245971688364,0.400432069206616,0.352963141206671,0.365857063157535,0.397042359051439,0.376257841197156,0.406547834902346,0.422167665841769,0.379297416703203,0.321272475258038,0.436065318198493,0.343883690639928,0.111398912255526,0.127550588463711,0.198301638025061,0.266702220965612,0.313204157655377,0.314406035629125,0.381428090793492,0.370996342882933,0.399800112690043,0.392080241163829,0.34730490369546,0.354556858501161,0.168504678426346,0.141241748818494,0.125531712485055,0.378594551009427,0.38094807563073,0.363749336663279,0.406303310198069,0.368210162003012,0.35773975473921
116 kDa U5 small nuclear ribonucleoprotein component,0.699008452444255,0.692511743305079,0.712601730619948,0.621478143472372,0.476164498395585,0.59980930913021,0.525124171576434,0.585050143489381,0.569654181758504,0.523202012688209,0.559478716219378,0.531809316977419,0.560993738070316,0.57861641264593,0.576000169182179,0.692921378192705,0.677239952963032,0.650526851309436,0.514157277571824,0.651274865452388,0.731710313586922,0.579828420363687,0.521267397947392,0.603464315111926,0.556292201486598,0.579932527700747,0.553597404715106,0.588695544838883,0.636681512429115,0.59741808580429,0.590192521445364,0.532985448500345,0.553239585391752,0.496516892822565,0.522733699391659,0.502789429944783
14 kDa phosphohistidine phosphatase,0.0529357720008255,-0.132962532744421,0.062871191006285,0.0918785001096252,0.181429368748686,0.130063961679816,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,0.142596804939745,0.210858050427242,0.167535485273821,0.28392729791541,0.182627503797898,0.194290528020894,0.0338157663776073,0.0190109381094846,-0.121489357513107,0.178657429026491,0.145659683423352,0.0790342755690172,0.594416410293606,-0.057193754351227,-0.143394616816539,-1.39976007481721,0.992637557592146,0.57714177318695,0.148447404337375,0.12443028068187,0.13857971828731,0.106060968407213,0.125087144238804,0.102788923234649
14-3-3 protein epsilon,0.735646765063732,0.687620995314731,0.690511170981341,0.61260766966177,0.560647894530619,0.611529493726008,0.606719883507712,0.597892711290567,0.516311595192934,0.658051093457177,0.611828751274107,0.592545959652326,0.534290999384742,0.705585722957148,0.654993090612321,0.62900440735349,0.600167235284569,0.718666716080208,0.700119086730701,0.710713635918677,0.669327597144896,0.572453432170934,0.576359480258443,0.597526988548777,0.598535402074002,0.604361678677469,0.589014782000756,0.657466953477587,0.6551559620215,0.641936943705775,0.588032385115765,0.54942286140193,0.618011860004677,0.59622311418078,0.535979214238216,0.542673013717822
14-3-3 protein eta,0.381880003189002,0.415918189260062,0.40564797677777,0.17527690860111,0.247619157087023,0.377744978133618,0.297477172801981,0.221644299048298,0.290717023415443,0.199348305289848,0.087468850637641,0.109590261213392,0.236588076533471,0.298939281328621,0.288738019663901,0.301635094367158,0.309688601428785,0.406095395466403,0.403136131019765,0.390167107672111,0.413440018203582,0.2947071661515,0.320299352545348,0.22491681404303,0.254797264211201,0.262229323146169,0.300650446483497,0.317572102567634,0.294411619109664,0.316690040311391,0.232348500085824,0.291992117256874,0.344029132083263,0.163652210945067,0.144244785264647,0.141534445196077
14-3-3 protein sigma,0.123683388819713,-0.000887816307713201,0.068173088044035,-0.0311377072746583,0.0464130101847514,-0.0152753029101269,0.0190622277809206,-0.0485018303266408,0.0294396025456855,-0.0177428235421109,-0.006654220922776,-0.0220375583866719,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-0.0512515809135441,-0.131286502809922,-0.104596544737572,-0.106038566088293,-0.0549228908507691,0.160961456939343,-0.127456548864407,-0.0118285508307358,0.139285099695108,-0.0772617695100164,0.291660404907343,-0.253586683099964,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06
14-3-3 protein theta,0.0593901429102501,0.053317700597113,0.0354985871809929,0.193898631213768,0.205176353783891,0.263828085347895,0.212522438311225,0.219734229087442,0.177421097515648,0.212423404231752,0.166406050249525,0.127233280944494,0.135567674642124,0.22937264439677,0.267875160566328,0.169610158317565,0.229157742186969,0.323327276561346,0.149854598824916,0.0963698127027608,0.00644976427968905,0.265834486660771,0.21113702693429,0.193332808736083,0.216893319342753,0.211634015355434,0.231879431442066,0.23946727836157,0.220210273720873,0.244868000886748,0.18707661870244,0.216917953187092,0.247282029827711,0.130916434980805,0.151065348837913,0.0362855436508925
14-3-3 protein zeta/delta,0.34111469421762,0.209230164373024,0.276176511324989,0.349374298142618,0.387512923209167,0.378879134551186,0.380902588832995,0.410857719816547,0.340587726600599,0.282370547020171,0.282055878846135,0.239578250848072,0.353701969888729,0.408780083101398,0.368637318859969,0.424902524230102,0.447812995263385,0.57116613574724,0.315345293011074,0.295863798252654,0.348328155647354,0.364563725937415,0.401272418277153,0.409545307419293,0.360758915853409,0.388158511014139,0.43376903927012,0.468660731930914,0.479880660393238,0.476861611227985,0.367083353374566,0.382666194419583,0.400136598328997,0.227168000913086,0.253482066639344,0.218601472922772
15 kDa selenoprotein,0.146208915061498,0.00908161299646935,-0.069960915674077,0.115232297391127,-0.0380496054755651,0.0427562245264581,0.183411571402928,0.0144040034903182,-0.0828167062880261,0.336803464432406,0.293596837287954,0.219583457797982,-0.0331985784343844,0.156641317099713,-0.00350382222330831,0.121600429620178,-1e+06,-0.279710324899138,0.0811261255451328,0.224359681924856,0.0881589879994071,0.20350619892229,0.113690114455107,-0.197257396935376,0.0810666195910717,0.211937399860636,-0.169330680189243,0.0903822932752964,0.105538729970996,0.00869464041833846,0.0417734049888467,0.016794847583291,0.0564128361204183,0.200811862709951,0.138037865883075,0.114935865097605
182 kDa tankyrase-1-binding protein,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,2.89079667254702,2.97167264356567,-1.03488938949465,1.93465441390427,-0.899765024400016,-0.118444251892567,0.115049511077887,0.215439605383778,0.616078793438922,4.02904584766228,4.13508392792079,0.820416326966248,0.809964873165744,0.482558552293352,1.18330720245145,0.692055916567794,0.968024706833471
2-5-oligoadenylate synthase 1,0.429202028539148,0.0337645984156729,0.18028235418227,0.202961419849291,0.245856290186455,0.304079626622034,0.324556008942754,0.448979889495493,0.517547879516016,0.79044799213972,0.432066831017559,0.53024322799466,0.480273406347264,0.38195951884056,0.428850852766437,-1e+06,-1e+06,-1e+06,0.866983401511282,0.27945147147942,1.07128219295483,0.364032254521373,-1.09599922650978,0.863383356446113,0.582530350416169,0.34767593475417,0.0656835954758758,-0.00186183187326366,-0.167189012462832,-0.0316647971054017,0.00320976793658037,0.386344917717279,0.385716539819923,0.345131745034664,-0.0580063726320872,0.480685000604175
2-5-oligoadenylate synthase 2,0.434517995024427,0.549121729225353,0.491019977959431,0.355232335434592,0.311622462605227,0.252874234227236,0.295565637153282,0.347209514297363,0.282592279046527,-0.0547433666334304,-0.0695443764833272,-0.106048993071234,0.33840928533997,0.335192075753246,0.26501839310585,0.904575760812507,0.85241715183232,0.838821976014904,0.401020394871325,0.461196197838923,0.514450516431031,0.319084059118763,0.270171177695642,0.318275623782623,0.313441112369215,0.325466706759709,0.316962599193922,0.861256395003615,0.848337209449697,0.855275361401095,0.323829351197369,0.316071032189162,0.28790703683271,-0.207587021540334,-0.188147762519287,-0.270610154972902
2-5-oligoadenylate synthase 3,0.889318302909297,0.811569968041772,0.847172992683492,0.864090488712803,0.750348699733752,0.851542520630754,0.817019354065614,0.765074952839136,0.839973089010933,0.576487177990376,0.379027101893264,0.598184839301187,0.806969748385273,0.829770690358948,0.836311310953128,1.219355990287,1.29277576103307,1.22505883768821,0.873258500823756,0.884268697289691,0.896755265174804,0.887316491822673,0.706409286974914,0.910203011772863,0.782398326671951,0.81119641552029,0.859207614818682,1.32911411467994,1.31236287812827,1.27390631135306,0.854032486613147,0.805272040706526,0.829410199383709,0.407607649375827,0.491630637438022,0.490286306994827
2-5-oligoadenylate synthase-like protein,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-0.537313533666112,-0.222668355790919,-0.0303749355594563,0.13563462890157,0.0040109794348669,0.025257717859946,0.137068389971492,-0.0787981920112349,-0.0582701979601927,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06
2-5A-dependent ribonuclease,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,0.0241220643506756,-0.263954859403665,0.239832795060792,-1e+06,-1e+06,-1.83062543520159
"2-amino-3-ketobutyrate coenzyme A ligase, mitochondrial",-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,0.038664768586701,-0.0225325252066426,-0.0161322433764852,-4.1247538972382,-0.160163949699409,-0.0934690289491628
2-aminoethanethiol dioxygenase,-1e+06,-1e+06,0.299071559336228,0.624000045569631,0.587396096761438,0.552634101981463,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,0.470882462945324,0.959852897428981,0.103148809340278,0.754913307101126,1.02022932825667,0.0687346604255563,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,0.103525125392866,1.08711717054919,0.272579896798715,0.522067502346628,0.192462284540841,0.185039939841198
2-deoxynucleoside 5-phosphate N-hydrolase 1,0.296194906348289,0.29607273749896,0.455084590835713,0.255076949754917,0.256009366398925,0.0933472084100511,0.509156540287633,0.00501089816006977,0.240099959140296,0.367038700083199,0.433118178416837,0.13232677299804,0.187179852289436,0.233718335881267,0.297544664641701,0.430510709930666,0.518584656259618,0.446807724905596,-0.0644955889286387,0.387874196414263,0.383711386854111,0.274624317989425,0.325848972313519,0.225839400225525,0.078919530213305,0.344371398620833,0.257259238148832,0.350470368538106,0.56074828957968,0.10736171633231,0.217530086542851,0.214971667605953,0.270170981986054,0.330078177901113,0.270628008064424,0.24881228691162
2-hydroxyacyl-CoA lyase 1,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-0.515467981632,0.529137172664873,-0.0136691910307849,-1e+06,2.60131161932124,-0.0894671262336566,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06
"2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial",-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,0.360401877847471,0.735717300162508,0.822566979766606,0.127739001740328,0.212540197443068,0.278182548437634,-0.0872558717549403,-0.00373185037857006,0.0909877221338729,-0.0794707828629501,-0.96940318442549,-0.0711179212356971,0.227806656251485,0.00417962040797246,0.689100407231157,0.213189257981127,0.185453551056933,0.165499503940139
"2-oxoglutarate dehydrogenase, mitochondrial",0.261150665034337,0.381839927977676,0.205415665130377,0.316857463131984,0.280083265523827,0.352209506679427,0.480527044584585,0.294982732602139,0.298516575775122,0.472006578118851,0.401048562602294,0.381915460295872,0.420513531734544,0.363305860725078,0.365879925352458,0.436974603395322,0.398619916822949,0.387326316723778,0.232365541401234,0.229086534652423,0.45633465535319,0.379215248761638,0.36695072131658,0.285100083992909,0.330129558178346,0.359035912900779,0.376162062288096,0.244792430751777,0.2713923427164,0.28358367325021,0.218689650577542,0.413651918401985,0.442056462701741,0.407320988013618,0.379342413690759,0.314599700508275
"2-oxoisovalerate dehydrogenase subunit alpha, mitochondrial",1.01018131182101,0.739161627073928,0.601252471949099,0.473233741876778,0.396619543764983,0.437717038762005,0.430324483053641,0.482114448847436,0.395156601170083,0.624939400914971,0.540753195196927,0.410421976915294,0.0159977177415534,-0.113546019604748,0.0975483018635285,-1e+06,0.267165029923205,-0.0152120619134993,0.856291630831446,0.62933144202019,0.613703905566607,0.497581823007812,0.463537964085402,0.396135126843027,0.53908725846782,0.407411631128221,0.385725478315914,0.64781590084573,0.836175621492044,0.533085309220253,0.544048094235467,0.559449793554573,0.319481779414433,0.640853847168982,0.706360416327903,0.97707848420403
"2-oxoisovalerate dehydrogenase subunit beta, mitochondrial",0.390323443524832,-1e+06,0.218422832268952,0.324767482001557,0.226383083465466,0.154389624206989,0.150973207828639,0.117726819138243,0.423338395548734,0.496258303760363,0.294079629663816,0.588804038271675,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,0.249441609968509,0.280464032017732,0.211090366479289,0.260575507985217,0.194637359712648,0.271125750304442,0.379237447288368,0.0260286139477138,0.316618532185638,0.456618023229068,0.397391064569595,0.425797599084428,0.414893634289475,0.179497009465544,0.201602277348095,0.801280750686211,0.356121652617881,1.13598629495158
"2,3-cyclic-nucleotide 3-phosphodiesterase",0.0221551470311579,0.305777071192746,0.412322223682289,0.149738470833933,0.211735151690762,0.281984905919759,0.215775005488914,0.245463042012018,0.220714719272709,0.0366238366886742,-0.126976166012488,-0.0687996523758155,0.320460965046333,0.191220907951774,0.14123573534682,0.0958545141554053,0.253866605442217,0.00951395354240033,0.283155350064068,0.323125973496829,0.18017298549352,0.28337687929248,0.13846967300095,0.216713953540409,0.0702153618743819,0.265914235564644,0.30260139945409,-0.126114040460791,-0.0347394362400526,-0.267078965057386,0.271844775560303,0.203091623435354,0.164446541915144,0.111856816564255,0.0118204657225818,-0.123314548200908
"2,4-dienoyl-CoA reductase, mitochondrial",0.0790653500814727,0.16156297840776,0.174315638328096,0.416418084082661,0.395932013949182,0.417615350455183,0.322407080221543,0.465459172142025,0.386558383233281,0.353069099261753,0.290174343377363,0.427222048089664,0.370958345038116,0.38754106867629,0.482216511369957,0.425948608455057,0.405791682413753,0.509775775257573,0.0705601636861118,0.190943691102665,0.233800102479248,0.419599354801134,0.443861934912101,0.411592560630509,0.365710052949603,0.420357626859394,0.466270619685531,0.425692114087015,0.486314368104608,0.382739917221827,0.407341153182779,0.395648619309612,0.410859567473447,0.363782649887852,0.360750230649277,0.284691085418592
"2,5-phosphodiesterase 12",0.318443370470169,0.333489655555371,0.328284702465594,0.320624376869613,0.192910231053034,0.392102243412106,0.397896642376238,0.34629940591303,0.278607805158431,0.438821419962409,0.443273219106359,0.249637800902519,0.265142145642384,0.42033984161668,0.30284676005046,0.236365892651946,0.128795932589333,-1e+06,0.23295084327675,0.374550107773194,0.410823358287591,0.148641441877749,0.427632491855118,0.463620926147192,0.2770910334402,0.405662442493099,0.295125399755561,-0.278314833409554,0.367275464165546,0.260139737893651,0.227271377928454,0.387174656026732,0.349122158222264,0.284235170773626,0.386171933049037,0.215147945059563
26S protease regulatory subunit 10B,0.254152981775539,0.302964401637709,0.264168377199767,0.339974104956811,0.362840395271173,0.338257407211147,0.324357581640508,0.319546700125499,0.297579829829587,0.415067364705228,0.265636986554957,0.311298116664972,0.442810973416952,0.349902018597291,0.265937064718015,0.2806993017813,0.302840185134819,0.362893670726351,0.175234864395453,0.216901932468415,0.289619038077718,0.308191948799499,0.267815636890515,0.378145669505538,0.327474843699321,0.300166523452941,0.320103877803785,0.265610929495914,0.289658964237975,0.234701501836039,0.306046854940121,0.338481717703797,0.335442609925668,0.394711221572185,0.365864529619673,0.389974258029814
26S protease regulatory subunit 4,0.309222526816243,0.326757378031396,0.260929571903418,0.280950203112738,0.342666187180714,0.218308925137858,0.287293272728255,0.236519109586134,0.351409106335492,0.406789739816141,0.396555517771437,0.248753541687337,0.296632922613227,0.359076545162295,0.218100732835686,0.163547026008759,0.230626352369659,0.30427312323915,0.155488763472245,0.271880476443359,0.28001325295992,0.268295981670624,0.235935932790036,0.315915566935922,0.300480237030732,0.339120668145811,0.228629519711482,0.283193228689158,0.323059476158298,0.282386900274066,0.259368595723702,0.292122062435661,0.297707808081449,0.336261947574504,0.37840232373047,0.271407445862297
26S protease regulatory subunit 6A,0.48890445016259,0.576517175976085,0.565800282181264,0.63287462639966,0.657748213856699,0.587784088684131,0.629244094828765,0.611126888757054,0.666999769627702,0.702268562441917,0.845184062004419,0.659836239908429,0.621285719265421,0.64150564075956,0.60854645706119,0.779251482485468,0.730152487728271,0.619082547349094,0.532804373222301,0.526498016513556,0.542876804904612,0.646864759703623,0.6604132668176,0.655121807312957,0.692786683123132,0.660107095414095,0.598038267291024,0.66060919259483,0.601749387947654,0.604139682364492,0.768974168164738,0.663630327911154,0.527609639353527,0.828246609224736,0.665991550543699,0.775363829853787
26S protease regulatory subunit 6B,0.469660658837046,0.352309435259534,0.376387850493882,0.473911932614305,0.41700898185484,0.449352295101829,0.431695634663235,0.463210929690175,0.449133857487405,0.379416675608322,0.489093527600023,0.414628606179493,0.473895066368976,0.418314450027274,0.514034807687852,0.45223954921214,-1e+06,0.635481421679823,0.206054551351559,0.371201049094669,0.348963327237587,0.432478887623482,0.348885258861217,0.491531704462667,0.405183299166909,0.468204478096673,0.438993221808774,0.413829655487345,0.438939207483447,0.40288845804497,0.42428271833763,0.438588512184963,0.466234920554756,0.455302648480784,0.472476704520405,0.402419171173048
26S protease regulatory subunit 7,0.637757301541391,0.674979770652665,0.675298169422437,0.781265009497739,0.692941677849352,0.69387407874333,0.771234569886641,0.749517814743644,0.747511896040974,0.825497969129309,0.783645989770997,0.780643832208238,0.763064053607565,0.734168989172623,0.716226405661571,0.700577578308076,0.69139462532044,0.72820991260521,0.692889391390347,0.708905191989674,0.707734943339394,0.78845516157362,0.707111567062482,0.744719550993268,0.728171019856374,0.800253972753186,0.780308042111578,0.724200181711669,0.775736785610885,0.83174425786231,0.779095744359028,0.742180743456724,0.739248678462708,0.766763225286774,0.687091661154121,0.758556313240792
26S protease regulatory subunit 8,0.650888038939058,0.700953472941603,0.619271964581465,0.730428158717222,0.655483970663528,0.699221152475983,0.651531254453017,0.754107460335424,0.711156734560606,0.803657661635033,0.813966738747054,0.825690723748713,0.614860814925835,0.668487033951603,0.828690426117509,0.651054471684544,0.709441822387972,0.635558021260142,0.566804649027494,0.640840961516584,0.714819676349622,0.696533706252696,0.712145869469055,0.789884190876237,0.706838969683744,0.721725559360723,0.742746503768379,0.687231443389143,0.728480076107793,0.726953763643415,0.69718971777403,0.706655282164348,0.736757876954202,0.757590499384579,0.779921814531356,0.73733258485524
