protein,DDA_APT_D5_1,DDA_APT_D5_2,DDA_APT_D5_3,DDA_APT_D6_1,DDA_APT_D6_2,DDA_APT_D6_3,DDA_FDU_D6_1,DDA_FDU_D6_2,DDA_FDU_D6_3,DDA_FDU_F7_1,DDA_FDU_F7_2,DDA_FDU_F7_3,DDA_NVG_D6_1,DDA_NVG_D6_2,DDA_NVG_D6_3,DDA_NVG_M8_1,DDA_NVG_M8_2,DDA_NVG_M8_3,DIA_APT_D5_1,DIA_APT_D5_2,DIA_APT_D5_3,DIA_APT_D6_1,DIA_APT_D6_2,DIA_APT_D6_3,DIA_BGI_D6_1,DIA_BGI_D6_2,DIA_BGI_D6_3,DIA_BGI_M8_1,DIA_BGI_M8_2,DIA_BGI_M8_3,DIA_FDU_D6_1,DIA_FDU_D6_2,DIA_FDU_D6_3,DIA_FDU_F7_1,DIA_FDU_F7_2,DIA_FDU_F7_3
"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-3",-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1.35763061615795,-1.47675479539434,0.327811506699108,0.659815535532757,-0.131764287345774,-1e+06,1.39176428267548,-0.246633821812978,1.9231611168336,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06
"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase eta-1",-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,1.9770438499118,1.49433575247947,1.31968317790617,1.68354718473078,2.27744681643868,2.15507947194827,3.71701550908821,2.29723441164779,3.91354170980381,-1e+06,1.17352029480569,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06
"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase gamma-2",2.66327613941038,3.27543999194459,2.31946135352865,2.65825836442825,2.62761051390746,2.58351419596579,2.6351672021462,2.24178723816468,2.08936176483879,2.20392432158656,2.45651750901919,2.25471466194342,2.57710212464212,2.71184194831079,2.56113960320379,2.89109966413373,2.68506797316847,2.58187140298817,3.60545369220436,1.55787483542301,1.81149941775786,1.89620583091439,1.28825461472702,1.96661321411326,2.41952104064294,2.31547846912866,2.39383534327286,2.23958647946442,2.2756463706117,2.27442840779267,2.28796366658318,2.34499945015667,2.20623431205108,2.20523645518656,1.89131174154681,2.16634547970555
"1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase",1.97007427068853,-1e+06,1.4571923987675,1.90365791524844,1.75122869117303,1.67619722001882,-1e+06,-1e+06,2.33722876732513,-1e+06,-1e+06,2.64496831361597,2.57203274616935,2.49193605086264,-1e+06,2.60299753078971,-1e+06,3.10796069773381,1.51516045728393,0.734169863149291,1.71537741642957,1.41604878308995,1.30561263319984,-1e+06,1.40256827840165,1.20961790735372,1.26861740465358,1.17868111797177,1.39525253248593,1.11585471353103,0.843919779562651,1.2354265814342,0.613963599940942,1.12294918675537,1.14130747314764,1.05273688968395
"1,4-alpha-glucan-branching enzyme",3.45431160500929,3.60696406726726,3.48203189688822,3.94751672496489,3.73736692821062,3.93290040330209,3.26840689296732,3.38556626354012,3.51715449595489,4.15086688302384,3.84044219710548,4.12174008305051,3.815273324261,3.71711019168825,3.94154212300548,4.09015027241731,3.69468680298988,4.02559987144866,3.16066340793766,3.37906820663038,3.54247482257402,3.82995718913752,3.69837055452963,3.83162446270921,3.46429453558205,3.64836667507908,3.57510427678539,3.77037572676297,3.76545196723201,3.8707993862573,3.18538886291488,3.26417508200452,3.22605213578437,3.84460701905096,3.87356795155414,3.77722800176531
"10 kDa heat shock protein, mitochondrial",6.36967205300386,6.34775172928063,6.30520693140117,6.41126714486763,6.48056896257497,6.44373354930583,6.39132452210022,6.42610252394156,6.38682826284527,6.48476843187798,6.44402378053751,6.40153652912134,6.64850826410216,6.69440142058652,6.60696303900563,6.47640785495312,6.45488582172916,6.41135455526702,6.36886592722068,6.4093907734193,6.40863126472446,6.47947115636413,6.4576153579425,6.51738098098423,6.547099199474,6.52825328692278,6.54129065121806,6.33194032338045,6.32476127234484,6.29260753165103,6.40985970717022,6.40504570228356,6.38208835379611,6.41491364634254,6.39341646837655,6.37917808757001
116 kDa U5 small nuclear ribonucleoprotein component,4.24013150942789,4.26217362958106,4.2365970137078,4.14381334494763,4.0970064580629,4.06791673724781,4.10649315772203,4.35556472360592,4.20121869142186,4.0626087795683,4.24312854029621,4.19946313232955,4.41623175103308,4.36544689040984,4.38837722809475,4.56028192637685,4.59071242162362,4.44298049161992,3.78420910265375,4.00471358704631,3.94402969104528,3.81431618689712,3.81279055411344,3.92241819482339,3.89702818263797,3.86955834562521,3.83853100580849,3.88940776213423,3.95536726952308,3.86229430104904,3.84798829289051,3.90269069504173,3.94347294816961,3.86244541144321,3.89810707815534,3.8543291575463
14 kDa phosphohistidine phosphatase,3.81222380380066,3.61909408943172,3.88070899784354,3.8473500561195,3.91685288659523,3.71985221113105,4.43416318584254,4.49800409566138,-1e+06,4.28626802046221,4.39766481700175,4.73542698789325,3.80920403525081,3.87746528073831,3.83414271558489,3.95053452822648,3.84923473410897,3.86089775833196,3.64960060616124,3.47554888626684,3.28826763487202,3.71874101825197,3.66120839708965,3.70727938884875,4.18945152931536,3.59749149428192,3.5296553643649,2.39441507771861,4.49232588093999,4.21566975270021,3.59765803318239,3.56802140040639,3.58734139729873,3.56751053703278,3.7507588917775,3.96145019919983
14-3-3 protein epsilon,6.41645236709175,6.23781760029618,6.29356371261883,6.22440180609211,6.20477919467152,6.26934185686618,6.44316765122427,6.34156196588711,6.34045003466293,6.43726992837154,6.42633898338337,6.57448654255096,6.73268313123927,6.5664926222923,6.57151861217922,6.87571719332107,6.98065903714804,6.5865362758173,6.13607106212945,6.31166932763582,6.18059403947649,6.09439024732646,6.06242295123543,6.04119352173359,6.12843057794566,6.17837895554166,6.05123282311878,6.22222637362435,6.21593660466497,6.24269604633568,6.12840219570238,6.06854526761546,6.16708013228944,6.1495371957757,6.11055586291452,6.10805763692997
14-3-3 protein eta,4.66570787501956,4.67915104812959,4.65858260032022,4.38681485715346,4.50322240192219,4.59596178756465,4.67834453712692,4.78286051149228,4.80515760257593,4.66579533605126,4.46799738348899,4.55434635945217,4.53686666846464,4.69807425518866,4.69963371289445,4.58304781593927,4.60648682848227,4.80102969336951,4.56299771820265,4.58600110138332,4.61647433117424,4.44240290872826,4.49977166233313,4.43691646608502,4.42732767642044,4.43404768884171,4.49153132336227,4.48550078094485,4.48691465451598,4.49005869239999,4.46394226327205,4.50829235319369,4.54362840101976,4.35885320791818,4.31232869639311,4.35001955944125
14-3-3 protein sigma,4.52188627501624,4.39731506988882,4.46637597424057,4.36706517892187,4.44461589638128,4.3829275832864,4.43729073157528,4.36972667346772,4.44766810634004,4.40048568025225,4.41157428287158,4.39619094540769,-1e+06,5.5522463964766,5.54120294200558,5.53026953701417,5.59042474611936,5.59027764950745,1.15373530083356,1.07370037893718,1.10039033700953,1.09894831565881,1.15006399089634,1.36594833868645,4.18699421097803,4.3026222090117,4.45373585953755,4.23718899033242,4.60611116474978,4.06086407674247,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06
14-3-3 protein theta,5.29899937896116,5.26532279689006,5.32347897439794,5.4968250441321,5.47496769139974,5.50302453620725,5.66740015496457,5.56839835895189,5.65339013907761,5.61881335635722,5.7766753342045,5.52152728556625,5.81503018370764,5.80832467038623,5.95413495326884,6.04805043061635,5.77556484498151,5.88719851899443,5.31987141411043,5.1757717256825,5.17550830550498,5.38575881924213,5.39798086877848,5.34092753933434,5.32253662433654,5.29803408830715,5.33543195944136,5.33534864582528,5.36995469125957,5.40131584934149,5.31181850628972,5.31184122605464,5.3341685968025,5.23426101955663,5.23123558720603,5.15494374923158
14-3-3 protein zeta/delta,6.56042471571595,6.3986968003668,6.5048664090119,6.5444077654606,6.59712630198133,6.56216415431638,6.62044354477828,6.7126524542932,6.66661282499375,6.57789096975843,6.61238119286501,6.4614262876893,6.82536227662219,6.9967191455569,6.69949457472454,6.95549518186899,6.94836700231264,7.02255242465014,6.46069787487813,6.38287652350852,6.47452123651579,6.4600830539704,6.49665628541505,6.53638025478435,6.32094173498639,6.35130157908154,6.36078613731501,6.40616949673395,6.42507824601344,6.47254796206811,6.50942302340806,6.51821835650394,6.5092116813384,6.3667466009883,6.39660623675864,6.35678174547284
15 kDa selenoprotein,2.72396941148701,2.58684210942198,2.50779958075143,2.69299279381664,2.53971089094995,2.62051672095197,3.07425629977691,2.93301157972617,2.85315027286341,3.28636556502569,3.11593580018922,3.12383931924719,3.05970998105723,3.24954987659132,3.0894047372683,3.21450898911179,-1e+06,2.81319823459247,2.51063238502356,2.71357209940863,2.55908947997264,2.87893552943872,2.58462060642834,2.27367309503786,2.57602320025039,2.94311003903295,2.11109058225756,2.90786960706895,2.50374469518186,2.46442084106134,2.43492820427896,2.42236171022103,2.44698857689968,2.59201855220708,2.52682172346799,2.52868987495803
182 kDa tankyrase-1-binding protein,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,2.40974110792879,2.10348685829367,2.01020785023497,1.99767713088407,3.70680561944133,2.67996647468389,2.56935564151931,-1.34143938543522,1.6281044179637,-1.20631502034058,0.490034268304765,0.302074641050987,0.88303554009143,1.07071213437226,1.3016683697892,0.836273500290108,1.58380309015261,1.58943161687437,0.850657068018332,1.80886076283015,1.15142361062292,1.73711153533793
2-5-oligoadenylate synthase 1,2.35493970205736,2.21030821809955,1.98272627880336,2.39580321233301,2.42446780226473,2.48562433966448,2.33337595962187,2.16610716394766,2.24619239676561,2.50854358361079,2.49316233159732,2.41714849324709,3.29241087930053,3.227083335736,3.46423283759064,-1e+06,-1e+06,-1e+06,2.31989448656297,1.96070704485991,2.33837241248528,2.0955965714579,0.265731153412448,2.26724160772899,2.47139275500377,2.17703704944187,1.94111849209128,1.89594071175567,1.65853374964272,1.86366407368718,1.77733350157027,2.10394075025463,2.08648477324492,2.1264699879646,1.67320871973456,2.23486621494025
2-5-oligoadenylate synthase 2,4.94537317400512,5.08444577739252,5.02304869362397,4.83144160644978,4.80686010280096,4.77090845343029,5.10168904660197,5.18477629949024,5.17331695437731,4.66997759035869,4.6802901553713,4.63169030824734,4.71750008042622,4.65789716460888,4.65324601740421,5.46761857860165,5.3929501194764,5.38921999077553,4.82347251694448,4.89531820295654,4.98757254929493,4.71723472638709,4.68220878050381,4.72494121139462,4.52189514434431,4.53967135522848,4.53183312889129,5.06888874747786,4.99664021673071,5.04558527972451,4.94212189842888,4.93398658949383,4.93541834286899,4.41894134302669,4.43170944775717,4.35609655318738
2-5-oligoadenylate synthase 3,3.90611768277205,3.63530552492215,3.81037257717095,3.79425690452282,3.70109297720639,3.81154272162815,4.08567494803208,4.16421805220126,4.23671571368787,3.60257922646127,3.57908486652537,3.77858580698215,3.83960864074449,3.80663439848275,3.8890434856642,4.46855764415395,4.37962562291049,4.31564882756389,3.51827780418927,3.52296409668207,3.48019245836965,3.52417114462404,3.37956183074276,3.50935810147983,3.33947875575673,3.35713976031451,3.35577997519668,3.86024474183073,3.82523226028432,3.79932003399869,3.6797174861827,3.61635724882017,3.71290206742324,3.18188996987989,3.32054398790556,3.30464579738488
2-5-oligoadenylate synthase-like protein,2.03897420808622,2.13466630402258,1.86886164752975,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,0.959378450019033,0.944290859434711,1.19008430075683,1.15446989506045,0.00892768384998631,1.03053378395239,-0.503294526328814,1.13469178953559,0.228219041253155,1.62666656015439,1.43536335687964,1.24864825830008,0.162824319819347,-0.475674239132904,0.852887919127957,0.566980117074206,1.44454039636606,0.610451490291966
2-5A-dependent ribonuclease,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,1.32162512484217,1.41934170538454,-1e+06,0.999847982599595,2.41420436078364,1.13145836805557,1.11961489971341,-1.63802359652484,0.0648886058786073,-0.346327579886311
"2-amino-3-ketobutyrate coenzyme A ligase, mitochondrial",-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,1.75726039306536,1.69606309927201,1.70246338110217,-2.40615827275955,1.55843167477925,1.62512659552949
2-aminoethanethiol dioxygenase,2.86973616673636,-1e+06,2.68735976367824,2.64719445224039,2.61059050343219,2.57582850865222,2.69876741729688,-1e+06,-1e+06,-1e+06,2.45381377558498,2.27137635112259,2.11408231906146,-1e+06,2.98570325812351,-1e+06,2.15244136071401,2.97315773245717,1.66036107599187,2.07517524731815,1.37232773581967,1.95220256898513,2.14284770619614,1.02602555494941,2.57899113171078,-1e+06,2.39105441043833,2.33198832641424,-0.947114895787716,-0.260945950113348,1.10914632027184,2.10078096031523,1.28259790804088,1.53407619443135,1.23314625391003,1.16009445198381
2-deoxynucleoside 5-phosphate N-hydrolase 1,4.08640907750661,4.0008203392916,4.00549802754207,3.43843886414814,3.65019256726518,3.64458698603659,4.08746127189307,3.94395785099071,4.41277210698993,4.02722965381734,4.00693898732439,4.11664764366291,3.68946601585124,3.66178893247477,3.54850298391191,3.92230783399639,3.7695559946124,3.90183139671858,4.12800584755725,4.15226281028258,3.40161691880285,3.22400143389895,3.42023971500661,3.28576693067384,3.27823179467326,3.50444023521628,3.33203021831423,3.51398034186142,4.08917256725552,3.28055761094274,3.4426130903108,3.28415526819098,3.46756721710114,3.44180172780216,3.48926486460569,3.52103203846048
2-hydroxyacyl-CoA lyase 1,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-0.713953927124675,0.251553942114644,-0.514347513833334,0.290213327686997,2.40282567382857,0.321283709814046,0.334250366041139,0.360996550511014,-1e+06,1.25541379262226,-1e+06,-0.632335388848695
"2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial",2.14651935278941,2.55786751711684,2.26362667750425,1.78748447862329,1.83886542128037,2.10024109711112,1.4567520545484,-1e+06,3.44669746630263,1.71072490169717,-1e+06,1.53421817432551,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,1.9489270474128,1.95584650839403,2.17041327560724,1.57087244596456,1.6743419932534,1.57389302363757,1.75290943851451,1.79756949376777,1.34796147419064,1.65867552672463,1.36213378494235,1.65830759905192,1.41727540487608,1.60940833252634,1.64050484988318,1.3189374851317,0.995910443042818,1.04545654663228
"2-oxoglutarate dehydrogenase, mitochondrial",3.51706570578781,3.41475244491504,3.3470345803678,3.45660234139739,3.30663580881888,3.35905228695841,3.37139635813673,3.35666628321396,3.35957173404549,3.32412708613943,3.41316325738812,3.44443917470327,3.69230126495842,3.87370769009331,3.83081660908591,3.9507794270176,3.98583327716278,3.7944018973892,3.16853747657335,3.16416371815841,3.3335431187647,3.18484564227597,3.22503726675002,3.15638397030732,3.15618514158854,3.22491354048583,3.21454177699829,3.08899536719967,3.12564429792239,3.06683570604064,2.95553169620039,3.10293546352073,3.11590829881678,2.9523643737106,3.11348289179559,2.87189121404505
"2-oxoisovalerate dehydrogenase subunit alpha, mitochondrial",3.33797957120987,3.23070881421385,3.15930161634938,3.2519225064729,2.98325976817695,3.26392784962399,3.31871103979301,3.69319164734914,3.2877164627104,3.44194300556024,2.96785722830216,3.74117108092108,2.6594861442039,3.26836345031961,3.30099952481382,3.64292516537994,3.5401923778903,3.2727311579166,2.89135027549371,2.70099383462959,2.72637167346019,2.31929472433429,2.50482087145156,2.45156049956074,2.6666078817282,2.62887709307532,2.59121116279282,2.75303984059637,2.90200481811549,2.78762462262253,2.45884499083231,2.38936562340659,2.31646324898429,2.4932253051418,2.43164069509765,2.82732654645283
"2-oxoisovalerate dehydrogenase subunit beta, mitochondrial",3.48437516769395,3.85129475611083,3.63335143733908,3.97129489805996,3.36885448471307,3.58968422205432,2.81507310001424,2.8831507982673,2.9548624118017,2.9192611015846,3.02533493170302,3.20714947693392,-1e+06,-1e+06,-1e+06,4.66644120082615,4.28423696761581,4.60682861930531,3.04494996094402,2.97307824746677,3.04162372709382,2.91657332316285,2.91907957327348,2.80667209499382,2.90366338614881,2.7221149764081,2.7533152187545,3.07113103213978,3.05731089609562,2.9918977626507,2.9503221978352,2.65992317719219,2.71460086636974,3.37927636263313,2.97527344485657,3.44688799363752
"2,3-cyclic-nucleotide 3-phosphodiesterase",2.76650727070549,2.84887946394576,2.85912829800061,2.65828752234846,2.78712944633331,2.90184705218524,2.59916597692953,2.82601013907282,2.52383334268617,2.39478694085769,2.16067917924739,2.18276907024451,2.67746130241885,2.54677882507922,2.41873092903577,2.47084718005753,2.5448321629218,2.30894739441003,2.0372724135859,2.23364159569307,2.12720698160262,2.16612192477797,2.01550237756717,2.11258233381508,2.13967739742187,2.3364736022478,2.51364346083734,2.0628064525852,2.1632219420427,2.25460404280188,2.58191198967111,2.14625101816427,2.21586127324088,2.19957045136199,2.32669564056809,2.05120416528065
"2,4-dienoyl-CoA reductase, mitochondrial",4.52076896089149,4.5158871644056,4.49873269634081,4.78849456937397,4.70751065872919,4.89070793903877,5.10613545225984,5.05059361152598,5.03228798555453,4.90517206583556,4.92813330755482,4.95641471645705,4.86805049427885,4.73145873744617,4.99618566595755,4.75767206997005,4.72936730486702,5.0105941581245,4.10421702046527,4.54020782614015,4.5836786022028,4.75229226881736,4.80474698250496,4.76638653541675,4.43429729103579,4.49512559816865,4.57694149059496,4.49908563353818,4.63823135741279,4.38381373001684,4.61981651701287,4.64411861927512,4.60818880940185,4.58834269367137,4.5443236560865,4.54635543803247
"2,5-phosphodiesterase 12",2.36308535761796,2.78751926531233,2.52674697304943,2.75839227967259,2.44679657379046,2.5902020674858,2.48327996883939,2.37665461006038,2.38969877667479,2.46136443435859,2.54591075294164,2.44774116914802,3.25264007810508,2.78120086329404,2.71194894725325,3.14308329038279,3.36297051823491,3.82589509953984,2.27429738740191,2.35686716166677,2.34116080128466,2.10476572191262,2.33491541754398,2.35281336328636,2.23479072021585,2.22958899768922,2.28422981819476,1.84186342651918,2.57247940750689,1.81373299936008,1.98084536978937,2.17073154591024,1.9840270655428,1.95746468828725,2.17146742678141,1.79075057439443
26S protease regulatory subunit 10B,4.46352807709748,4.48712009748285,4.42438635956901,4.60066876844936,4.58603831176945,4.58380302725815,4.33794462312463,4.41395157083288,4.32978940839209,4.49290142620919,4.43644873783571,4.42483138378842,4.94233318549903,4.79124276435993,4.93534525161583,4.94095724278463,4.85275057168662,4.85921167447178,4.12695856056025,4.16271009772065,4.29516707828984,4.28637738565538,4.24167574224305,4.39789860244262,4.3617740601121,4.26438374927725,4.36594718249359,4.14538710532249,4.15249382773174,4.16453444507019,4.14040017355268,4.24984097338511,4.18914112666486,4.3153911489188,4.18431165221998,4.27977712973054
26S protease regulatory subunit 4,4.09173498624463,4.11650356099161,4.07367191425819,3.97975489853468,4.13998121249359,3.9317557695198,4.16429792786556,4.01028136901946,4.15707334567771,4.21955016068849,4.25520732330569,4.15976949342527,5.3201595024461,5.55806709558681,4.9540862797813,5.36037172616222,5.26144834722221,5.19563907606848,3.83070396934305,3.99826022414108,3.89176447918069,3.88504600288515,3.94304176928476,3.90170533526849,3.87580159895663,3.91472743306837,3.87364382944334,3.87752373202396,3.93018953264673,3.8858142425634,3.84700859494726,3.78695483053293,3.89794727493526,3.93028744654092,3.9608841230921,3.85946469308466
26S protease regulatory subunit 6A,4.41233370573065,4.18390109853976,4.24612433620629,4.4382853487668,4.40700102872051,4.33809836154509,4.13973087959998,4.23171883740985,4.069382962378,4.2451798605658,4.2217742681654,4.13513323169675,4.2762139108623,4.93596072520817,4.55281037813353,4.82209803628049,4.74946435343133,4.89389628191605,3.99680834650281,3.9684451912818,3.92699383172982,4.09556036648594,4.15206310530021,4.0434848200227,3.9622402810241,4.02229042201935,3.90096565466872,4.0386030436851,3.96438357793174,3.84452549452718,3.98291381039691,3.89386378500101,3.85959668828023,4.10370241583844,3.81347600016551,3.98236202755459
