protein,DDA_APT_D5_1,DDA_APT_D5_2,DDA_APT_D5_3,DDA_APT_D6_1,DDA_APT_D6_2,DDA_APT_D6_3,DDA_FDU_D6_1,DDA_FDU_D6_2,DDA_FDU_D6_3,DDA_FDU_F7_1,DDA_FDU_F7_2,DDA_FDU_F7_3,DDA_NVG_D6_1,DDA_NVG_D6_2,DDA_NVG_D6_3,DDA_NVG_M8_1,DDA_NVG_M8_2,DDA_NVG_M8_3,DIA_APT_D5_1,DIA_APT_D5_2,DIA_APT_D5_3,DIA_APT_D6_1,DIA_APT_D6_2,DIA_APT_D6_3,DIA_BGI_D6_1,DIA_BGI_D6_2,DIA_BGI_D6_3,DIA_BGI_M8_1,DIA_BGI_M8_2,DIA_BGI_M8_3,DIA_FDU_D6_1,DIA_FDU_D6_2,DIA_FDU_D6_3,DIA_FDU_F7_1,DIA_FDU_F7_2,DIA_FDU_F7_3
"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-3",-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1.86510029491849,-1.98422788953706,-0.179657696541937,0.152342743988626,-0.639233966106313,-1e+06,1.95996642669671,0.321568322208247,2.49136326085483,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06
"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase eta-1",-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,3.68554868349717,3.20289110071194,3.02832026084932,3.39218426767393,3.9860764493481,3.86371655489143,4.5650698725377,3.14527013779963,4.76159607325331,-1e+06,2.02157465825517,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06
"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase gamma-2",3.29365242426333,3.27961577013671,3.160891013194,3.4996880240936,3.46904017357281,3.42494385563113,3.08138157106508,2.65396919878475,2.58746671381608,2.65759722379346,2.90720761137989,2.76794884517007,3.85602547012252,3.88713408024078,3.84006294868419,4.06637250379569,3.96399131864887,3.86079474846857,3.68811346889718,1.5593315503794,1.81729896192293,1.77494434485347,1.27534416210548,1.94405600384422,3.44211654618198,3.32846717413426,3.40904762799655,3.26159570494037,3.29210386719453,3.28835001335152,2.6883630503052,2.71667368539956,2.60756822487412,2.60082090779346,2.28818774718377,2.56346559540956
"1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase",2.81153954166966,-1e+06,2.24129338212662,2.68771122549465,2.53532658155131,2.32649250802125,-1e+06,-1e+06,2.61458000373673,-1e+06,-1e+06,2.92231955002757,4.04045160875673,3.31941797148675,-1e+06,4.07141639337709,-1e+06,2.6885928411858,1.68549312943743,0.815845802745956,1.95667801888959,1.58638145524344,1.38728857279651,-1e+06,1.85093217868559,1.66278202035155,1.82220536838625,1.72568058350559,1.80349610558079,1.57113822413729,1.1070636279216,1.6821150413956,0.754485047549563,1.38789721166168,1.26600905806488,1.3113403400346
"1,4-alpha-glucan-branching enzyme",3.4797240129072,3.49880336537976,3.97882292190685,4.1591116533523,4.15048868831439,4.15457004346138,3.91989428990137,4.01017539696312,4.29712652372617,4.79050427185269,4.5258715942991,5.00244332998172,3.85688894384508,3.87485311894761,4.08303331648095,4.18225288045494,3.69997920307854,4.52033769416438,3.24093595030736,3.54331642861003,3.63645636419961,3.57351829797807,3.73751426611731,3.78145686396066,3.85285035683154,3.93892978623943,3.97530246365517,3.99851851934962,4.05551717892709,4.1557355198261,3.69765290771724,3.7145380480523,3.79777849588191,4.38884411029905,4.58630326594899,4.35934151052391
"10 kDa heat shock protein, mitochondrial",6.43512497042281,6.43739638479998,6.40271163029826,6.50296710505837,6.55018995216788,6.50418563019936,6.49903241053975,6.49968710990632,6.50443118824097,6.5457133076906,6.58543759316532,6.48261963339983,6.47031674894182,6.56443839701355,6.49402686950433,6.30275965234945,6.35821332533203,6.31856261668919,6.41337261994661,6.47028630023887,6.47036652436113,6.52523010069069,6.51467946270768,6.57957542563673,6.53137128007536,6.4928072996597,6.5591374618441,6.30146915112653,6.31345838005924,6.28383423700498,6.4638146380387,6.48701757520543,6.45334940188352,6.48363284618426,6.49183969201634,6.43149553456949
116 kDa U5 small nuclear ribonucleoprotein component,5.17539838467818,5.09766479911505,5.12985255530358,5.0442911152831,4.96724674185734,5.03252089597915,4.92422147843616,5.11419885439211,4.92042058471458,4.77594060800962,5.07147001345544,4.98919899729285,4.96128603359289,5.02029325717822,5.1766659814836,5.44107561385353,5.39711406076771,5.36757218244373,4.70970319539645,4.9117199314774,5.00210523370864,4.79914228146737,4.71621481836301,4.92980305330202,5.02242100846112,5.03312129978265,4.94387690637882,4.96180840334593,5.05674890046238,5.0065736872612,4.8301894443508,4.76642746782498,4.80724003787744,4.70245153127734,4.79823999058698,4.76794296455172
14 kDa phosphohistidine phosphatase,3.90632999742644,3.61671339105149,3.62335532507116,3.89845327345919,3.94425080253384,3.77513746483533,4.48652320314774,4.52611826961342,1.7686090204999,4.67232465957814,4.74141458288224,4.95089962380659,3.74920100667049,3.81517287889401,3.77330328345542,3.87884172498153,3.78093936433659,3.79221122933532,3.75771115482542,3.51729104841859,3.14323331262259,3.67849097625137,3.67976766966204,3.57183088662256,4.56436054059926,3.92529033437153,4.05154626342563,3.27064657010603,4.50581463610438,4.71196193128496,4.13676246998123,4.06219439412634,4.11732111368688,3.63045929212791,3.73874973123009,3.92844833107899
14-3-3 protein epsilon,6.45719954886293,6.18451608883016,6.23342959272844,6.28355674765089,6.14348333709238,6.35551362832389,6.3982502774252,6.32026130356856,6.30525228951021,6.46766359232537,6.41246094776522,6.50873568267632,6.26217590323513,6.3221385966459,6.04121348821148,6.59482880120196,6.57269365822055,6.27205197897533,6.18854817896586,6.13692810019872,6.0666471032139,5.96277342635563,5.92914019633366,5.92445600008828,6.1738249718647,6.33747976503961,6.17803411531883,6.29029058994219,6.34054819040605,6.32540537201096,6.17276408228146,6.11222167674187,6.22056477800091,6.16212005134719,6.08922152828067,6.00201791344885
14-3-3 protein eta,4.74153243272366,4.75180457625067,4.72749254964805,4.43935446517676,4.55362398568747,4.63943370384066,4.67882388648617,4.81828206028908,4.8574154953122,4.66051121287381,4.43320803739001,4.6604961421315,4.55600838854076,4.67240302554385,4.71013502904656,4.50713294727488,4.50839616110588,4.68802007571878,4.55064465157738,4.64234278359213,4.59657436084823,4.4930919189657,4.52906821461087,4.41745943594923,4.45782841208994,4.5063950400778,4.5177901212873,4.4724067620394,4.46739012003219,4.50378030049568,4.32745106389105,4.2248493549843,4.52521192995826,4.21754432165824,4.253812915463,4.18342712171336
14-3-3 protein sigma,6.59075350512906,6.46618230000164,6.53524320435339,6.43593240903469,6.5134831264941,6.45179481339922,6.38890840386745,6.32134434575989,6.39928577863222,6.35210335254442,6.36319195516375,6.34780861769986,-1e+06,7.19879765822991,7.18775420375888,7.17682079876747,7.23697600787266,7.23682891126076,4.04656307667121,3.96652815477484,3.99321811284719,3.99177609149647,4.04289176673399,4.2587761145241,5.52319197470756,5.63881997274123,5.78993362326707,5.57338675406195,5.94230892847931,5.397061840472,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06
14-3-3 protein theta,5.20878289630308,5.29577282415016,5.3147096401159,5.47322653156127,5.46779485856032,5.55531916354398,5.90519451981748,5.43417713403838,5.66214528936961,5.93835498298766,5.88221397655845,5.82701752398846,5.66919475970996,5.57671899073614,5.658664621214,5.82645710539734,5.51808256335972,5.62138889438501,5.05263857030943,4.9236465185641,4.83894398690792,5.07560964413077,5.02669696696878,4.92355663040976,5.21564017690218,4.95756612328238,5.22062599655997,5.29696816550346,5.30930684498534,5.46098418243708,5.49288016273129,5.61825714381394,5.61167183666892,5.30420064660167,5.37821153852611,5.21102690264456
14-3-3 protein zeta/delta,6.65862442366507,6.53999021850624,6.62718786014813,6.64925833312754,6.74028137061917,6.75007268200984,6.76494546785769,6.81159156875335,6.7958892075838,6.66448424480542,6.68892035843054,6.51409939540516,6.98930347732677,7.11864316994419,6.82128219128759,7.29802847831816,7.25538304186881,7.23810083530787,6.50415922340322,6.46381663594949,6.60358400475532,6.57238805577016,6.53791134103008,6.59317812960338,6.76593370757897,6.78388689195711,6.81730408286127,6.83090675229603,6.8374002079263,6.84447969550916,6.53728598305313,6.53119822401437,6.5909508121804,6.46685937640007,6.44424292212256,6.39797827696823
15 kDa selenoprotein,2.9908363285712,2.78377557329988,2.66442220282871,2.96438474959029,2.73293072038499,2.85494665695327,3.07937499351662,2.99319720208194,2.94545726274766,3.02253920495048,1.488619878424,3.02087875743027,2.95856701198243,3.07839147978994,2.97730995508012,2.85292414618282,0.80783448124735,2.59962202836182,2.69672946355062,3.02890708009641,2.80221643487575,2.82836171012149,2.89689651292383,2.25707913785722,2.48767637909215,2.77352489413768,1.74355035084067,2.91122063814424,2.517184637054,2.44214319549062,2.41291307879412,2.36169196047982,2.40121675346375,2.9375566548603,2.83329403946297,2.78956050560012
182 kDa tankyrase-1-binding protein,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,3.41337898435167,3.10712473471656,3.01384572665785,3.00131500730695,3.54120413934273,2.51430893872196,2.40369810555738,-1.50710802893087,1.46243577446805,-1.37198366383623,2.29763512245984,2.10999665741379,2.69065409590556,2.87869043949866,3.10937440348435,2.64397953398526,2.81909314551278,2.82459637331593,2.08594831543883,3.04419017647887,2.38671485804341,2.97237961288388
2-5-oligoadenylate synthase 1,1.79411134117928,2.42377121013922,1.4653361419981,2.64745241799061,2.70500362721812,2.76864960372149,2.63737812556208,1.48193812531903,2.56895527907147,2.9198753202842,2.88816173476693,2.81649681961355,2.96324416691663,2.91676462993253,2.19646573080511,0.862235231267752,0.862235231267751,0.862235231267752,2.57984841275631,2.26557874533603,2.64794714416612,2.38456624921135,0.985359673161056,2.52186826667961,2.30401365329516,1.97891002386776,1.58270559201093,1.74078137894875,1.51788098568366,1.70409489494267,2.19943735723526,2.67489969281821,2.62358943904334,2.47399030261557,1.90128334153975,2.55036986288537
2-5-oligoadenylate synthase 2,5.14411677741917,5.14416749856959,5.13568974476936,4.90572117595965,4.94204096029634,4.82847278625235,4.96194748575656,5.06186788676619,5.02008193013225,4.60315971718873,4.56175368284079,4.5592685100366,5.03333799399697,4.95562000791895,4.921927097227,5.71253062987939,5.65723137355099,5.67079937187429,4.96802640497643,5.00259527589374,5.16656908764918,4.84415903893613,4.69996325095957,4.81219815035838,4.92703296350209,4.93642384072039,4.92684414056668,5.4931901542982,5.42774795995542,5.51651939125078,4.63972085327139,4.738788300576,4.72664263991384,4.20137882473346,4.17293973839328,4.04606006996661
2-5-oligoadenylate synthase 3,3.94670005047942,3.74399787351435,3.87873310732263,4.01747122938987,3.83014933098209,3.92812493342922,3.80371697495765,3.80599497166415,4.11408240586761,3.39861128817167,3.33044158319393,3.5955938492951,3.72567726034309,3.8991230566644,3.93497345863586,4.75226905040816,4.62198310386971,4.7191201759028,3.88080503550847,3.90496741301387,3.77753465442909,3.90532028100041,3.59434603904247,3.88824694355265,3.77642772107224,3.85456820156302,3.84546181012868,4.29153868705699,4.31460350087357,4.22095369263707,3.52673133891479,3.54137004121014,3.58920418538411,2.91985668893482,3.18358887077277,3.2309181155021
2-5-oligoadenylate synthase-like protein,3.04651614180723,2.55521943235214,2.87640358125076,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,1.54664090628429,1.53334545585581,1.83828404013835,1.84371242699668,0.698161325088449,1.5488602266423,0.0404588678927402,1.67845221448704,0.771896225073504,2.19332711930594,2.00202368097693,1.74705540432317,0.275171382042498,-0.142459324957205,1.36809337262938,0.868112397083407,1.86299396541459,0.89075278816701
2-5A-dependent ribonuclease,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,2.25567905115965,2.35339563170203,-1e+06,1.93390190891708,2.15981526722981,0.877014156373004,0.865137362577738,-1.89245856961784,-0.189628457197934,-0.600829569828323
"2-amino-3-ketobutyrate coenzyme A ligase, mitochondrial",-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,4.22942158930776,4.16822429551442,4.17462457734458,0.0660029234828458,4.03059287102165,4.0972877917719
2-aminoethanethiol dioxygenase,3.02108494704047,-1e+06,3.10234634625825,3.40300798062475,3.36640403181657,3.33164203703658,3.11128681507086,-1e+06,-1e+06,-1e+06,2.86633317335897,2.68389574889657,2.4488139421074,-1e+06,3.1798015150572,-1e+06,2.48717298375995,3.18562197736169,2.4202365073004,2.99771599847005,2.13219718187828,2.87519604942773,3.06538845734805,1.93577212205814,2.13952154436975,-1e+06,1.85741676604444,1.61289281761567,-1.38658448312875,-0.554163834443114,1.71590932759185,2.73462642608583,1.91651829814584,2.16799658453631,1.86157770630331,1.79401484208877
2-deoxynucleoside 5-phosphate N-hydrolase 1,4.04856494785429,3.95545659351755,3.97497720941519,3.03122290014334,3.84229683845729,3.82129403376652,3.74707406391736,3.8678104083505,3.09414933473026,3.61602833181177,3.66259815873485,4.0040468322876,3.83716978092408,3.74079004819011,3.64155265311288,4.03378285099723,3.85901729245475,4.01641281536584,3.88759933483625,4.01920389678713,3.18307461083942,3.02784940362653,3.31961633100623,3.62134381280777,3.44925260639912,3.81098023569182,3.58823868666578,3.72473408344736,3.71812993245685,3.36726349759958,3.26270250871606,3.05830310076165,3.30594101079167,3.09909865619388,3.23752890528086,3.19690004864255
2-hydroxyacyl-CoA lyase 1,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-0.738811226364859,0.256488273900944,-0.537539170355115,0.280358106460156,2.37796837458839,0.32473352604524,0.269246295356686,0.45152365587145,-1e+06,1.40563555996468,-1e+06,-0.482113621506271
"2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial",3.38965409442282,3.71296948459344,3.50664308669166,3.12295955015056,3.21024407730266,3.32815626834718,2.63392878907585,-1e+06,3.56159291069135,2.88790163622462,-1e+06,2.71139490885296,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,-1e+06,2.7389775101335,2.74590507424006,3.03737905081501,2.35592760560813,2.58433156601749,2.38707319178537,2.33536221099754,2.3940715319317,1.76093713927619,2.25884399953268,1.53088226136792,1.81576705140525,1.5211790062702,1.70431816455106,1.81779731505979,1.57634550844117,1.24881323899342,1.25386141054097
"2-oxoglutarate dehydrogenase, mitochondrial",4.18386425229437,4.20004459892564,4.12120140595516,4.20706414346419,4.09622885115315,4.16507899066375,4.18905418380454,4.15958007762321,4.02801648504801,4.17509024564708,4.18257951977513,4.19533020039161,4.31770335967647,4.55649574007664,4.03263476947198,4.98106366500558,4.40561850597382,4.05900530051767,3.84720964574888,3.79162706776343,3.91088785956144,3.710299820479,3.71499627556933,3.67407073884798,4.04750582521595,4.03706869608802,3.87620431120216,3.74436271772512,3.68979101988637,3.82343851047305,3.57305471242145,3.78614027226529,3.83674565963285,3.57310073792128,3.7164992335648,3.56450451300095
"2-oxoisovalerate dehydrogenase subunit alpha, mitochondrial",3.39643926024413,3.78990727378246,3.79416170138843,3.78075573749007,3.57469680728979,3.69249865994373,3.86860906251975,3.76778076144277,3.5334410847213,3.68095412257166,3.47857019423554,3.0064968316566,2.91883701450486,3.3402173244743,4.35620439628267,4.88568004555165,4.79838337641431,4.52982683126253,3.63705234467631,3.39991776879996,3.52256235521778,3.08085836203443,3.08537168569831,3.18838056251252,3.74778855993062,3.89809642444146,3.64502269485336,3.65881228439968,3.83537763651448,3.84188554264194,2.75705654820623,2.80554055500508,2.66482876854572,2.88630494460596,3.1402463025054,3.11975404029644
"2-oxoisovalerate dehydrogenase subunit beta, mitochondrial",2.74246548472229,1.72448728643563,3.50446857843575,2.90755515997235,2.61278140156594,3.52449794127969,3.14458448094723,3.21979614547623,2.53460280797689,2.78582192370213,3.43948821176017,3.54737924237113,2.37981264595127,2.37981264595127,2.37981264595128,4.14934935439398,3.77342643819357,4.96010543124718,2.82136729162933,2.88433855434106,2.81370448724536,2.58540798507359,2.66355430733268,2.53191669935069,3.87017344260548,3.25650574594346,3.16478189542835,3.42624313322189,3.25067662642205,3.52946781216922,3.17608758931291,2.69017244325889,2.71303347180098,3.69131359377707,2.86583228382033,2.89543452570746
"2,3-cyclic-nucleotide 3-phosphodiesterase",3.89549038236537,3.72519752211097,3.59229518104099,3.6709468478844,3.78249740614071,3.64463380255637,3.34631318412116,3.45931761827687,3.24187442214644,3.20911181867524,2.8121948218433,2.8082799067716,4.44060167645237,4.1058822950441,4.20600663524912,4.27789892634051,4.32946200911675,4.1117857493436,3.23806342083644,3.18502345180318,3.4175284677315,3.11580827205718,3.08659360482447,3.18600016571098,2.58408478710975,2.87431994691976,2.99777216543264,2.65127913589137,2.63694633442025,2.85107464039112,2.75684046030572,2.50493794875768,2.49199948733053,2.60454470868771,2.42324378313172,2.47734538989174
"2,4-dienoyl-CoA reductase, mitochondrial",4.82728817167027,4.73932480929626,4.71785970487043,5.02392862977151,4.92054405150409,5.17205263087932,5.14920510425989,5.09835182061244,5.20730722360397,5.05156442797703,5.00324576362756,5.27807100656994,4.98605062047284,4.9014135134612,5.0830760896817,4.81023541596547,4.87121131438075,5.08361021188098,4.06790039080661,4.65087932116061,4.65521937680023,4.86297108891917,4.76696365427804,4.93741831439052,4.78533978541124,4.83391676886433,4.92361311312221,4.92278100344185,5.00704185206234,4.73434944141943,4.99196396197863,4.96451311687448,4.85633064598571,4.91642477573332,4.82135725658234,4.8396519226808
"2,5-phosphodiesterase 12",2.39666372610355,3.00448727027451,2.83694999971581,2.97747406989633,2.80547400466864,2.51532985656315,2.86661787271312,2.82818172753131,2.74624414577326,2.60327699705829,2.86070864369559,2.65383925728326,2.79753178493782,2.25046004633094,2.27935933924166,2.45523901618317,2.82630909731704,3.01655110792384,2.5814968784231,2.76226150718235,2.82148467763119,2.61821324109751,2.78646548892718,2.31570394497997,2.4901920619328,2.52920140225015,2.4899518662073,2.10494810350034,3.11931764113061,2.25274072368414,2.1320674182938,2.36298504582176,2.31537022252465,2.40368258319028,2.43428097246827,2.37860350520852
26S protease regulatory subunit 10B,4.80951741390861,4.81550516150398,4.77813406799683,4.91331114373556,4.98068609834019,4.96350684349089,4.71268909112857,4.80780842193587,4.68249060206068,4.93526789065937,4.86957927598179,4.84185776788337,5.05943852982167,5.02752706280073,5.11941644300861,5.20328630411209,5.23779775028074,5.19887600785654,4.22820122105892,4.39217709120756,4.39847606423695,4.48451878163547,4.30944022176639,4.62711060738979,4.74704196733082,4.66311602096383,4.66645360295073,4.50986431319258,4.70757057535591,4.57144284429813,4.21927158281718,4.49287495722262,4.3748181218058,4.53723710303587,4.41214099519303,4.50137407684954
26S protease regulatory subunit 4,4.66176387469852,4.63877691274686,4.69057595764095,4.6507784387889,4.78293398722971,4.54239222224086,4.79725762042852,4.6533199709252,4.70853988493272,4.90695767137857,4.87825987555242,4.61047204129261,4.90772377493404,4.94817168280812,4.98285134502984,4.54876256395341,5.09818035728763,5.04305049463799,4.24165690186059,4.48895843023162,4.42646539583677,4.48397717368942,4.29973153107447,4.43559424397463,4.64702750194252,4.6402457655864,4.60792632961096,4.63209951126973,4.74922223180229,4.67339426291308,4.33923806165932,4.39571637269749,4.50163817787649,4.50996961331121,4.58544740820981,4.41785690307866
26S protease regulatory subunit 6A,4.46411933005572,4.20321124132932,4.49988661783602,4.16263792117077,4.39244439270687,4.42200310875814,4.36183042290815,4.39488713165145,4.27261499252858,4.33695815949072,4.46595674492941,4.3304802101343,4.25184471329693,4.59265573860719,4.32339287958556,4.65900459501862,4.57340878899274,4.71416363727466,3.93047195992867,3.98974113540624,3.94108657591653,4.11429908275223,4.03503502453628,3.94113257425724,4.36373998815815,4.25992849121439,4.23219258090766,4.28782282119061,4.3137782655843,4.13950730672426,4.19525578612478,4.01835757930264,3.8969520634223,4.17541531455457,3.83559960769288,4.18925506873492
