protein,DDA_APT_D5_1,DDA_APT_D5_2,DDA_APT_D5_3,DDA_APT_D6_1,DDA_APT_D6_2,DDA_APT_D6_3,DDA_FDU_D6_1,DDA_FDU_D6_2,DDA_FDU_D6_3,DDA_FDU_F7_1,DDA_FDU_F7_2,DDA_FDU_F7_3,DDA_NVG_D6_1,DDA_NVG_D6_2,DDA_NVG_D6_3,DDA_NVG_M8_1,DDA_NVG_M8_2,DDA_NVG_M8_3,DIA_APT_D5_1,DIA_APT_D5_2,DIA_APT_D5_3,DIA_APT_D6_1,DIA_APT_D6_2,DIA_APT_D6_3,DIA_BGI_D6_1,DIA_BGI_D6_2,DIA_BGI_D6_3,DIA_BGI_M8_1,DIA_BGI_M8_2,DIA_BGI_M8_3,DIA_FDU_D6_1,DIA_FDU_D6_2,DIA_FDU_D6_3,DIA_FDU_F7_1,DIA_FDU_F7_2,DIA_FDU_F7_3
Coiled-coil domain-containing protein 30,11.781524430681,9.81976362265425,0.192661982819577,12.5216157725733,3.84545079910371,-0.504275307962489,-3.32274347155305,-7.70881251138976,3.82070125915551,11.9467539868148,-11.5123426533109,3.34488475320691,-14.1249797926136,-13.2478525668626,-12.0483349247121,,-13.9426098055032,-10.2686572439557,-9.65554566791549,-9.22428460791739,-3.70774202210055,-10.4669387627573,-6.49506921237049,-0.214792875898573,0.615088254805761,7.33688020858025,15.8916343102473,3.1751436538999,12.40971881303,16.6026362645195,17.340894152509,12.5663980367035,9.74069566804149,14.5202700699843,10.7493051292808,10.7263762921176
3-ketodihydrosphingosine reductase,,,,,,,,,,,,,,29.709037613055,,26.3307617552354,35.5368186260585,25.6409976281751,38.1483383058223,36.0202552312865,30.425956925906,21.2283274672486,31.2566136183572,30.4905771634652,30.8672235115821,29.855106449427,26.7814267989395,31.1845851173468,29.8690786343216,28.7420570268405,35.7325430166844,31.6115808738571,26.84924985121,36.5181393609848,28.2348345368835,30.335669625746
Coiled-coil domain-containing protein 42A,-4.10904510320735,-3.74424040691799,-8.07863289784526,-3.00429595980101,-7.03383318205465,-3.04153840153293,-1.31838659138621,-3.69866012512529,-2.58002806404799,-2.92410635591682,-2.57578241251811,0.172986219458052,5.68847234055057,,5.3914172433731,,3.78411067879433,,6.38337051311636,-1.42800645296237,7.23305892840714,2.65189430738625,2.56996534727087,10.238730724472,31.4594313031344,24.6397454777498,22.4621060742141,27.8489059336196,24.0841897452462,20.6854227004856,-0.478904922548007,-3.59275808570906,-4.78808787811498,-2.48054636550636,-4.51112467304126,-4.93642035079018
Coiled-coil domain-containing protein 43,44.6477766584743,36.5343317440822,69.4993000142613,21.8459654936543,53.0985023099673,56.6662134488994,35.2160294599465,35.5517776105527,39.4856558817047,31.7628461381946,40.1690819484789,13.8865633562131,-8.95484730444685,15.9892310195174,47.1500430248738,5.15972100064437,24.3940557320002,43.0337912813149,36.7196908093127,53.4027848921479,15.3650577694216,40.8756374651855,35.2128529702365,0.509524862906453,-5.20471415355435,4.18330770271345,-5.43816690091085,-0.868767729846287,2.05764007334967,16.2608324386984,38.3328049147744,39.5112286903962,38.2843332547126,41.6411722920601,41.8521034796841,45.409251758687
Coiled-coil domain-containing protein 47,40.8529820901306,42.7321909390803,28.7639020994427,43.1815807617376,36.0428583305337,31.5813290413435,32.9873075469961,32.0182566310271,26.9873800974638,32.4934882363616,29.5046601647176,32.1888869775536,36.7022362824524,32.2987913925522,31.3670146105686,34.4182491721323,30.1416900514,33.4471640959645,36.0907880192041,29.3720188436537,39.7144473322744,33.1417717242696,34.2767974928163,43.5636918446811,45.2625217598379,45.1123026371,53.1520961849779,45.9191021671416,48.7584637391723,48.5455951649642,46.4277716433033,47.1929002217677,43.2567793634937,46.2607140725112,44.4831017922556,42.0811944701674
Coiled-coil domain-containing protein 50,38.7671663202949,,31.1847350561566,,36.5856670807569,,,,,,,,,,,,,,37.5579692412366,31.5611063358331,39.9863529530278,35.4550917826555,36.082555489592,43.6715847548735,44.9430857594728,43.6555822121871,49.2522720764346,45.3588428439811,46.2949598109521,46.1894381321483,43.5684563769772,42.9932926428452,40.3066388389541,42.3444722218987,40.5259122237328,39.3684732105494
Coiled-coil domain-containing protein 51,,,,,,,,,,,,,,,,,,,,,,,,,,23.7667138584911,,,22.6305592227074,19.3119020534766,10.1246517933936,0.126947133546761,9.61016160016758,2.63623699276106,4.300236476986,10.7219845729595
Coiled-coil domain-containing protein 58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.6680991722811,44.9259048277928,41.3555628899713,44.6634775576589,42.712836548546,41.0032192853184
Coiled-coil domain-containing protein 6,47.1667268387946,46.7167140456361,,47.4120460651469,47.6574395881026,45.8640374935168,44.7803341061186,,,42.3678761133923,,31.2746902633106,25.5748725488209,,,30.8984310952628,34.2591429121606,36.3301223130015,37.3806136333801,41.0152197093701,34.3965275163352,37.9765301845747,37.6551100247012,29.7555389188621,27.7541924369573,33.3421779854058,,29.8143445593624,35.0604734775013,42.8580643893773,51.2054928670744,50.8236273155985,42.805485684519,51.6716468733878,47.4448852933366,45.9343111755287
Coiled-coil domain-containing protein 69,12.2884408971807,-6.16045797528617,26.9472381418209,2.78257799120276,7.79402911962459,19.4773469640331,15.4360368894957,15.5075231021275,21.5280668383715,12.7856488005878,19.3315937100969,-0.427032716050971,-18.4956155129732,3.17980629616172,17.7374209122655,-4.08235290984712,11.5054723189155,14.9292229058322,6.45754254807143,22.5194159046464,-11.2752413874071,10.9789552492232,6.47226215786344,-21.3063134080753,-26.8148009543212,-22.2670814361252,-38.9331243929374,-28.722812129828,-27.4374332765541,-20.3228326160633,14.752805202618,-9.38429452356684,3.93703460564638,12.520564498503,0.0607241766658828,27.3598981345365
Coiled-coil domain-containing protein 71L,,,,,,,,,,,,,,,,,,,,,,,,,-24.0114650838386,-17.7312946579331,-20.5641080403384,-22.3465281302983,-18.3787796953602,-6.62403590576701,23.573517864438,21.6689627481202,28.9196888028649,,,36.6298492844484
Coiled-coil domain-containing protein 77,7.91286807410814,9.31173781487994,-4.50378089597931,10.3171630906851,1.49941180704661,-4.9559060631824,-8.47898601162902,-10.0649859593052,,,-17.5714247905556,-16.8707779319724,,,,,,,-11.1624727795791,-20.3459648490561,-10.2649274252195,-16.2362933614587,-15.5322731677336,-1.28883814294708,18.9881766871368,12.096978130266,30.6837822592002,7.28222104512252,36.9582611967316,27.1027774859087,22.3824909499831,18.8484434686335,13.3988001589187,18.9776858157903,14.3507252769846,11.1556931860749
3-mercaptopyruvate sulfurtransferase,20.1937130057593,3.15807559883723,20.6650504277481,13.3532942954465,6.27406437168947,24.5807075197364,32.8600264896966,-0.0655432783314538,4.48359935974715,4.78063895979496,17.2195950727526,28.5194289605966,27.022623651236,17.3465963268787,12.1102268254984,6.95180146445237,23.3686024369806,0.43634357748048,19.6466873101727,19.7056226997446,17.9441795528082,22.083885297929,15.3368561606431,18.0616843832675,14.8125518481954,13.0926239852023,9.02566021153388,12.648989369387,11.7234536825807,17.3489812191279,34.345810731838,8.66702278080317,7.69898304019705,16.2226416194166,4.68242943602792,36.8351302787956
Coiled-coil domain-containing protein 82,1.62715474282621,4.46716653437794,-13.4710861069705,4.52217205063145,-4.45429658336049,-9.53364724421259,-8.39409408645478,-9.823031547506,-15.1381046368633,-8.54696613710161,-12.6697274110952,-7.83431029571958,0.521174297251473,-6.33689586303406,-7.3274478522428,-2.87873492024579,-8.23582956915776,-4.5874883611653,-2.23327657605133,-12.7774097721569,2.05941821134494,-7.26125653488524,-5.62650916182969,7.66943405080239,10.3737251085136,9.07056545902827,17.8429062458802,10.4119141876695,13.1243850157211,12.3176000721002,6.89951716695352,4.9171703988459,0.965730245780115,4.9041705875524,1.43884424288007,0.483427980938733
Coiled-coil domain-containing protein 86,40.9694371885611,41.2216900424979,33.8360989655919,42.6165717372638,18.1367484412603,37.6202747619612,38.9548907362659,38.4198067648356,29.7402003006655,37.840313506713,34.6989770006351,27.5156400952657,,9.34702878455942,,13.0994882171526,,8.36107746998874,28.1218172438529,29.7902371962427,32.2100555872619,27.2073457990907,30.964956193906,30.5045003943891,25.6442105787963,29.1857805425483,27.3041588885972,26.9915708932672,28.6660788988733,25.0182166438202,24.9714555598975,33.6447946970476,37.2751411799056,28.8304646787749,36.0045454004447,38.426151583227
Coiled-coil domain-containing protein 88B,18.6447454579679,21.1799939949155,17.297848004336,21.3895351090832,21.3379700475731,26.0673169223278,30.9901067119792,36.2729039530564,30.1431857190838,37.0835630843489,31.5609107078317,26.3557440153899,54.8743388882886,38.3545798754137,35.0957763110967,46.0013308479563,18.5739782179588,24.0361917338674,43.152135711934,32.5509121938167,46.1412345052923,38.4428468066616,40.1506040703931,54.6120338878941,57.1807274744898,51.0095252755068,57.2132089414851,53.6911758740147,53.1851641381621,47.0059382583288,37.8847550663669,37.824052199591,36.6217194921643,35.7350780413516,34.4579910493321,27.68345370843
Coiled-coil domain-containing protein 9,18.4792297768992,18.3231892974373,41.9901842260204,15.748357474269,31.9341225630462,28.8139520876535,23.717562230704,39.7179134830345,36.9029898567487,23.838546608713,20.0340481238514,28.354649704927,11.9493724964377,24.3441223942386,32.203582182522,14.3844491102349,31.0439856789248,9.37502594348939,24.9830436363605,42.3214085732205,21.5781821337598,34.1783842801381,32.2762674901693,18.4809466377369,14.8994825236254,11.9259915572157,8.98367630292813,13.730213898473,9.32243179991683,14.1013155581638,19.878020342536,22.6925296732288,32.7457940464041,21.3449043887883,28.5675144384902,36.7084986204865
"Coiled-coil domain-containing protein 90B, mitochondrial",12.8821097966235,13.2426697251005,26.8685992894633,11.7834590026722,21.2195289145061,18.1388615911812,14.403193107432,17.6849118195055,13.9648009760422,16.4114103617825,15.2933681814017,7.69035435653967,-3.08627943087894,5.20876186746358,9.64678410380079,-0.465104821573555,7.91243301854016,7.72200361569285,24.7938444178824,33.027874377009,19.231307223666,30.3839348632297,26.9111392372919,15.9740061671665,-5.57170382222523,-2.1274894096554,-0.632648160820909,-4.12869846322554,-2.14327589478204,3.38511157642581,24.3323355380238,31.0516444751976,32.5260681145576,28.3128039746363,32.4903906468466,33.0518689821341
Coiled-coil domain-containing protein 91,18.3312935363031,13.6863410643929,37.8132499658037,14.8463144105097,26.8202807581661,25.9549912159074,19.8962581172068,11.1210383228323,21.6255787142518,12.2306085072936,19.5062064536059,-0.0785561720631955,-18.0319320367032,5.04667929199779,17.5675986938009,-5.32237931624692,12.5968992786904,16.0852396720251,12.8776467872056,32.6208918173316,11.1402700841255,13.3254219132274,3.19362360655143,-15.5039765128328,1.51805943282686,-2.26151713597615,-12.3151093749137,5.1635293555168,11.7865219916135,15.7015742454832,33.356262532404,33.8646247061339,31.3284339507804,35.0415760391815,36.8226774546821,33.0133966660754
Coiled-coil domain-containing protein 93,2.02756507838488,6.44218116348046,9.42830046054755,21.7686903300245,25.4937199068366,25.938502312677,8.4464838404635,7.59309689273538,9.74291983670877,8.6172487306982,7.9673978196195,15.2819949478106,33.4031696886555,12.0834046403075,16.2759014350809,29.8049270436137,13.2244957111899,16.9594847356103,36.3399170532228,30.4040456005889,34.5260790953913,33.9757600384481,32.8725495003626,39.8836763450696,41.2307376495303,39.3348883316415,47.9067844213722,39.7489313246835,42.5640877541586,45.3230350197464,43.841133078522,43.439158830513,32.1628062993611,42.2116319528396,36.5917493884948,27.7749491800836
Coiled-coil domain-containing protein 94,-3.86247408813635,-5.3571842388395,11.8336289994199,-3.7154644166862,0.092517485161546,11.3030749122524,5.18262800901204,-6.10447488391272,-4.44073965693534,-1.07332893972793,-6.09457551007239,-6.30998703204524,-8.46764214392064,-5.83503076673965,6.22687990261306,-6.28097074670915,-1.9444080988879,6.07472818498385,2.79658517288518,3.56056603806003,-2.30305853164695,2.49594896208641,0.731879082881058,-0.774689545974099,17.7658755957845,18.7965181708074,21.169848546817,14.8760965065368,24.3352771749188,27.1619057225076,15.7530802152642,11.167367182195,5.46875752804166,33.9919590155129,8.67957627819591,1.756848522696
Coiled-coil domain-containing protein 97,41.3764427195004,39.3012296940861,15.0359713391161,23.3251835995515,19.222128893829,29.0840001603812,10.6339842383749,22.9808124128212,21.7457772621369,6.19305541660629,24.608141980012,14.5840331048407,7.45256409390145,-4.52046113564542,2.44427879715414,-7.43230779333905,1.51702849025074,17.1495924313968,22.2146249534385,19.1669784810975,17.7508009319264,20.7537127897326,18.1703043691228,17.2687676112641,18.78871030772,21.704975038052,25.8973730777431,21.2111054686303,24.5269921554723,34.0801897501919,23.9745829950389,25.2027434103909,15.0870322715492,24.7079105399531,20.6482743669711,19.6016260960641
Coiled-coil domain-containing protein R3HCC1L,13.1208184135062,-0.946964721288614,18.2797615513703,6.30650518139459,7.00429208924935,11.2447848565257,7.2965229174776,10.6131174041934,10.453130123862,7.56222229081691,10.07691903453,-3.93149377047792,-18.4298697319362,-1.65862888676951,12.6143935202869,-8.41713546227412,6.36420402658235,9.6946466585155,3.31731620827608,13.1518423617682,-11.6028440300074,5.42257147812091,1.58026282037704,-16.5972532591268,-19.834123574949,-14.733744787098,-17.968057556493,-20.8760908063921,-14.3129837748502,-4.53344822183144,23.2650824842016,-1.84686239344455,7.14904202379634,21.0485174905983,21.3212770330593,30.1844811165844
"3-oxoacyl-[acyl-carrier-protein] synthase, mitochondrial",21.4612424538679,27.152031309364,39.9347809403741,32.8147607704035,14.4509755315882,40.9393081138892,20.9941807432207,22.0850207547827,33.4263551800154,39.9671463848443,15.1226950563209,24.2026956472035,40.1526480839535,30.2525086838358,31.4708571481477,21.8607134483481,32.31269484616,16.6616893087153,21.6964096405253,32.5173430820565,32.8936174521581,30.9028789519923,32.5836775671587,29.4217717637505,25.1837713260675,26.5371855357866,28.9735689527219,23.7709895995154,28.4969001498896,29.285646026076,33.0969782503101,27.5812871874286,29.8247037996041,31.7591249097218,25.8326184851883,36.7205199603629
Coiled-coil-helix-coiled-coil-helix domain-containing protein 1,10.1669661978129,35.8981275938534,4.55047904589414,14.3403609921614,12.9006912755055,4.88726918246417,5.35678069140066,5.74967421587989,-6.3455752673962,7.2446438728312,-0.964071691874471,-0.171406921429279,20.3323952497551,-3.17104669090209,15.6625728513055,14.8428548544822,-1.38172119512999,-0.546208373259105,19.3087415003615,3.79807442835301,17.2571169035358,11.1977647593381,9.58699167769736,26.2362595430936,34.163655564456,27.3055558830002,39.5173932188015,32.443423250947,33.4182031460591,39.1204894103234,19.2597083742161,18.2704308551709,12.3423603174473,17.356236864454,12.8332311283466,12.2461724413669
"Coiled-coil-helix-coiled-coil-helix domain-containing protein 10, mitochondrial",4.15241044070211,2.66251111579955,-21.4995773479816,6.13932520818112,-10.646704118437,-10.6524408111572,-6.07366992801776,-11.5127705052248,-11.5828054904331,-10.1512410781889,-9.31242395862193,-8.75055357052541,3.52223433307168,-3.70234762855444,-4.29754804836159,3.00379316531337,-6.22397165366538,0.921031222267107,3.19918248922204,-14.5218035136047,4.88433379824757,-5.73300687943667,-5.25430115008116,7.85467563689249,26.2542052166529,9.89102937613547,5.66585595752734,10.5408157086374,9.2903869155082,17.0060535555288,-2.88270420007486,-8.8305473397985,-7.48126575140432,-6.55959966234722,-9.23575117800318,-3.51575446876772
Coiled-coil-helix-coiled-coil-helix domain-containing protein 2,43.0955713038444,25.0662674926486,36.2505329175567,45.3001148476598,39.8576024629578,36.2383354058463,35.231607261464,37.0372234144933,32.4819544020533,35.2073912907542,35.6327527371857,31.1309512839439,30.8387715168404,15.2179487414202,34.6198733107696,33.7735005894066,33.4514981428179,37.4383618943414,40.002673296067,39.0333023629783,41.8460620139581,38.3426534548375,41.4184174184227,42.4440905001183,40.9191284781632,44.1272493333644,50.5760990460336,41.6355306137979,47.8150904595892,52.5340177541028,53.7943485936603,51.0193456823338,41.7674829258934,51.6305582773798,46.6242006358181,43.0614075402075
Coiled-coil-helix-coiled-coil-helix domain-containing protein 5,11.7705570985488,26.2347019532766,76.8617734308886,6.30236892807532,35.1468526248946,44.8315607270729,56.2838211785841,55.6506376769519,38.5526265555402,52.7394995721404,56.9265379372663,10.2279318683225,-18.0940337058128,13.6728148709759,41.1719500614641,-1.91428125429269,24.4842225791282,18.4001728970112,11.034038268591,34.3439154171582,13.6870600306596,21.5675935939515,31.3284486620056,-12.9750811436904,4.70301518076089,4.28909976545728,-12.143613454041,3.27256404265231,-1.15568970215262,12.094924645693,30.9556720272926,25.9137330589684,25.5428350173904,32.4580303142081,28.7464234991169,30.9380582256639
