protein,DDA_APT_D5_1,DDA_APT_D6_1,DDA_APT_F7_1,DDA_APT_M8_1,DDA_APT_D5_2,DDA_APT_D6_2,DDA_APT_F7_2,DDA_APT_M8_2,DDA_APT_D5_3,DDA_APT_D6_3,DDA_APT_F7_3,DDA_APT_M8_3,DDA_FDU_D5_1,DDA_FDU_D6_1,DDA_FDU_F7_1,DDA_FDU_M8_1,DDA_FDU_D5_2,DDA_FDU_D6_2,DDA_FDU_F7_2,DDA_FDU_M8_2,DDA_FDU_D5_3,DDA_FDU_D6_3,DDA_FDU_F7_3,DDA_FDU_M8_3,DDA_NVG_D5_1,DDA_NVG_D6_1,DDA_NVG_F7_1,DDA_NVG_M8_1,DDA_NVG_D5_2,DDA_NVG_D6_2,DDA_NVG_F7_2,DDA_NVG_M8_2,DDA_NVG_D5_3,DDA_NVG_D6_3,DDA_NVG_F7_3,DDA_NVG_M8_3,DIA_APT_D5_1,DIA_APT_D6_1,DIA_APT_F7_1,DIA_APT_M8_1,DIA_APT_D5_2,DIA_APT_D6_2,DIA_APT_F7_2,DIA_APT_M8_2,DIA_APT_D5_3,DIA_APT_D6_3,DIA_APT_F7_3,DIA_APT_M8_3,DIA_BGI_D5_1,DIA_BGI_D6_1,DIA_BGI_F7_1,DIA_BGI_M8_1,DIA_BGI_D5_2,DIA_BGI_D6_2,DIA_BGI_F7_2,DIA_BGI_M8_2,DIA_BGI_D5_3,DIA_BGI_D6_3,DIA_BGI_F7_3,DIA_BGI_M8_3,DIA_FDU_D5_1,DIA_FDU_D6_1,DIA_FDU_F7_1,DIA_FDU_M8_1,DIA_FDU_D5_2,DIA_FDU_D6_2,DIA_FDU_F7_2,DIA_FDU_M8_2,DIA_FDU_D5_3,DIA_FDU_D6_3,DIA_FDU_F7_3,DIA_FDU_M8_3
"39S ribosomal protein L33, mitochondrial",3.68246904608989,3.97537295980677,3.80565313912374,3.65172931774228,3.46844863928968,3.1983295427502,3.49557250631809,3.58653540571672,3.37003289074386,3.16051897922451,,3.65598211143423,,,,,,,,,,,,,,6.37164182915849,,,,,6.90082318499793,,,,,,3.65974519101939,3.66041002268141,3.52018658199031,,3.80896157817106,3.44895795986949,3.41985764780546,3.61384739449954,2.94144940889195,3.06284276670517,3.64444489809604,3.65047089065893,2.28051764436556,2.19640111762769,2.60265838174602,3.06536781322369,3.49321502260377,3.14865317356176,4.07192008455556,3.60928692822123,2.74428940055157,2.73404704730813,3.02532806831026,2.08087651066989,,4.66653215319803,,,,,,,5.08414182256617,,5.56265902842914,
"4-aminobutyrate aminotransferase, mitochondrial",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.37191422633194,2.08619482050201,,1.54741560086277,2.07680476461618,,0.819567237432184,,2.30155365250738,,,,,,,,,,,,,
40S ribosomal protein S12,9.07766081200669,8.86262670044677,9.14382314698674,9.18090209121228,9.10323216477338,8.9902628648954,8.91369356306929,8.94650554043772,9.01368538089977,8.97345842694341,9.11783138853759,9.00308509984273,9.03011664030222,9.02618258561847,9.05520004518976,8.90664070582053,8.9881493266492,8.94974915228883,8.94132261905986,8.89749586307738,9.11344970032518,8.96730437918627,9.07978487991779,9.12107956147682,9.00181417925074,9.09387595445578,9.08730232800289,9.04902896832128,8.99859631761422,8.97838608025131,9.07046742356402,9.09223298944627,8.97113806451605,8.96127991747298,9.08692606683385,9.0226370086131,8.99586262607522,8.95161629486834,9.12342695111703,9.05831693875938,9.05126043293488,9.00755607330781,9.14479024053678,9.05566071733986,8.96686996564337,9.04750869156769,9.06370917540296,8.96462251704655,8.97536853037441,8.95024115583314,9.00778979721277,9.06426577040204,9.03543575991942,8.9797953453408,9.05376497297991,8.99176865096818,8.94737945022042,8.94103558862768,9.01708536834091,9.03600866629444,9.03703275440121,8.90988571668422,9.04413631650022,8.97090725302232,8.89204359707828,8.83702484093127,9.04237187043404,8.96172684189608,9.03125944734606,8.93106464027296,9.08010291727233,8.98016238561649
40S ribosomal protein S16,8.15966999014114,8.24800915630851,8.08247523919688,8.16801633586263,8.20092309614443,8.23519739072895,8.40866677887603,8.28016481032447,8.30844749815531,8.26778943076985,8.18773255847643,8.25369759196228,8.00433899745101,8.17310385585786,8.14979614673805,8.26196211284982,8.16711123296939,8.21701489938362,8.21354071579705,8.28608622424387,8.36268773176257,8.37524866256696,8.42354806869988,7.85667266314161,8.17340697151175,8.28520227495089,8.2894948354423,8.31485939136638,8.22103999746413,8.24076196046481,8.25616567766823,8.23582550752468,8.12193401074625,8.21421573245478,8.31340295664466,8.2481889334666,8.11904765315155,8.28438923981807,8.39071867879806,8.12774676994672,8.13878556641732,8.19286811933895,8.47972439989312,8.206439663045,8.30582163453831,8.41445289121223,8.2882913063772,8.33902271987718,8.31516355979357,8.217968740524,8.41555211994673,8.2502914132107,8.30354384893588,8.22490845490627,8.40383547952228,8.25869973122074,8.25194514289948,8.17662721502814,8.40404683578477,8.2597899967956,8.26774922233092,8.23911125053643,8.35031382835504,8.24355905191724,8.1729922929633,8.14231121432449,8.33885847615676,8.1437912559186,8.20925635985248,8.18104727482168,8.37289930567665,8.24127971045621
40S ribosomal protein S26,7.97196636924202,,8.17344235322747,7.92372045679561,7.99031885070732,7.83522896105813,,7.96699467250685,8.08725107531399,8.12640489035484,8.18559120100352,8.08526961635786,6.8054716680445,6.77611956032525,6.72930344160884,6.18425197773441,6.86314515574388,6.84191418240051,6.91015717501504,6.88376287197036,6.82923632513067,6.86404774647295,7.03978658774967,6.91246200923031,,,,,,,13.1893805337797,,,,13.402414594009,,7.57121888681301,7.63868936485292,,7.62013070336217,7.61394313466777,3.774741286058,7.90115546290128,6.95229248046025,7.69473566779316,7.76462409531308,7.72096919478635,7.56208028284654,6.82632282657582,7.17854978043666,7.10247794762509,7.11410077230145,7.24269127756413,5.19173065803992,7.16681970331313,5.1301724623712,7.17566266454633,6.9554806938206,7.09822328205012,7.07358192955376,6.7963909168542,6.93488247096541,6.70163950120262,6.71699818088581,6.89016175904838,6.76645130436816,6.94607156715403,6.49880770273887,6.85969771712745,6.88375669686095,7.03401428205043,6.83140817237009
40S ribosomal protein S27,7.8540111347817,7.76854940368188,7.66523788394225,7.79070863016909,7.6430929134526,7.70667389195561,7.6758624996887,7.72900039662243,7.60475512809728,7.44307404844602,7.5082217949038,7.76464523872324,7.71355624851951,7.69974451765996,7.64748419319755,7.63026803088262,7.67374501551079,7.66311845098102,7.50705870247955,7.70153281948587,7.58284934133348,7.79355387204426,7.70412966771048,7.66373780924641,7.86455568666796,6.5880820587095,7.8409337342636,7.92064916779979,7.86728301588364,7.76607057415993,7.87332866961774,7.74617439540079,7.56506783678736,7.48081904188529,7.80045694362446,7.83912776391151,7.87709463336413,6.93293403969355,8.00488982568984,7.97641351372129,7.8911159901122,8.02534738249322,7.0027081816036,7.66239392732347,8.02119032577999,7.0220576649663,8.18546491313218,6.91535246728836,7.67022843142586,7.5641218542251,7.63872680227143,7.66600238847019,7.72710061456758,7.59845742096396,7.56999359242157,7.61975494777974,7.60007283289877,7.54789041297724,7.66332744577787,7.7878208585495,7.52726979204237,7.59811210026358,7.40904642181139,7.54327144091348,7.45987737320245,7.44082054122004,7.8848445119955,7.51681232194554,7.71655695045792,7.44573244922862,7.7530498011974,7.91155987522426
40S ribosomal protein S3,8.65655676695001,8.69720414174339,8.73733708953616,8.63074956020921,8.76345125128691,8.73965394478503,8.84643381220171,8.74791996161725,8.85383116620049,8.71454862698693,8.69656217470821,8.69205212355235,8.76218568573783,8.71859946554959,8.77693059035718,8.62067062932495,8.75914574442972,8.63847249538445,8.86846543159087,8.7960603278076,8.7250016049616,8.71803749939319,8.7556832012419,8.68492130757993,8.80185331888825,8.64514334436929,8.7241051243803,8.85869876587768,8.70802692534993,8.68251642794382,8.63671277022163,8.64928749641518,8.59580262596285,8.62375814818518,8.72047093157366,8.80534816602001,8.80463194848318,8.6336535857477,8.65982103630779,8.61763466206734,9.02097382565745,8.56152016263778,8.73239242583235,8.66417990219902,8.60189030501904,8.64221594428545,9.10658103254653,8.57386309369851,8.7692545899081,8.72547952894213,8.64493986509616,8.84192131335043,8.89337246870591,8.78696918410409,8.9015720342686,8.77977074990277,8.78595800352471,8.72194420279767,8.9083917701083,8.85439794774903,8.80730091533055,8.81129950887425,8.80335006001696,8.66166850224776,8.79817671978122,8.70347938554511,8.79851626634628,8.70452735130911,8.8159232540939,8.6974878291324,8.88895631150657,8.81116645675033
40S ribosomal protein S30,8.15191716314996,8.14847573417573,8.2869051924561,8.12370616902895,8.68945818060205,8.00397261177887,8.13751721432995,8.14487531130339,8.15299980513943,8.04838355490998,8.13511710982525,8.2879767113334,8.14975839467764,7.7122903578463,8.23066639341999,8.07026059473175,7.52962215365502,8.12612484443616,8.26516825696028,8.7429669752112,8.13329318425621,8.24546608097559,8.23880015599361,8.83683370552384,8.35824464012601,7.84916574621116,8.41404502545616,8.37380056247215,7.87542748173739,7.71453552166268,8.5478364350762,8.03179932880824,8.45648709700772,8.35589773670995,8.44974810111452,8.46957616970497,8.07520616480425,8.08530309433867,8.15330746937237,8.19202786335942,8.03457845692432,8.07062314251155,8.23993800044642,8.1804842890157,8.13414464076671,8.23716700589283,8.2338129126602,8.18253198537769,8.2158365802701,8.10477565738163,8.16396408573726,8.30891712898643,8.25365889149601,8.1460780859841,8.3338436329137,8.23702945581047,8.21165989088051,8.05480320532767,8.2503548001621,8.25703146153733,8.11787670214609,8.110855705125,8.11854136457821,8.10850791811181,8.07808378763137,8.05533108858456,8.16606408154883,8.06434699428866,8.05386686934365,8.00911350322114,8.15612669861442,8.20686724399348
40S ribosomal protein S8,8.73933857440243,9.09623060560041,9.20161253536778,8.99920531732452,8.71717404829943,8.81608611638824,9.11186072301163,8.90597074821906,8.84897130254461,8.86520029082865,9.19974514062993,9.26995259995787,9.16412913686596,9.17891356538451,8.99357751575341,8.94832963383277,8.94416263335224,9.09401203366158,9.1546441546808,8.97094531985672,8.98765662943103,9.08892646808391,9.07436382435333,8.79450692783726,8.80972119154688,8.95961411725892,9.06755264361733,8.84446362088221,9.16486160468206,8.93673457671295,9.08097137157216,8.96808745743261,8.75447626403478,9.07142152395661,9.10461242938539,9.02314362794113,8.93181120892125,8.91960230663057,9.20617791064136,8.88791280127772,8.93050965287162,8.87039609349854,9.00458422081222,8.90651367314059,8.96559503862281,8.99008835561923,8.9879260076146,9.14869030236009,8.99593243114862,8.69542611696255,8.78399872378138,9.01205727197365,9.10977999698433,9.03926077268642,8.86382112165002,9.05429213343579,8.82753456526603,9.04460677349819,9.31684983142082,9.00098343220645,9.05089530381879,9.10300971224799,9.0549837577828,8.9831208880567,9.02742791041766,8.95881742335345,9.07717664758282,8.95567056619536,9.06454413630574,8.92580559404834,9.10890842765951,9.04454460596527
40S ribosomal protein SA,8.80858969065916,8.70230444614434,8.6430029391817,8.71894377303575,8.81283675615106,8.86694382006198,8.98942727668006,8.83403194661279,8.85211970316253,8.84838099717598,8.53207280167806,8.6194175908506,8.68992487294641,8.85152027846227,8.69384039429096,8.89062500575503,8.8699465902062,8.28342091744973,8.58515175393915,8.77450549791237,8.62508102516618,9.03650969737167,8.83698783708639,8.74272963862402,8.57955720712057,8.84238933685851,8.77942063492731,8.6803651317104,8.90419461438444,8.73203562296103,8.74214977325435,8.72458914461319,8.56675275355997,8.7919056198015,8.87142137167327,8.78592943445302,8.72839097967892,8.79541427516844,8.77449374341474,8.78701102007639,8.79457148827559,8.77029898403802,8.88516622182919,8.75134410107187,8.76813430229438,8.8431525301776,8.76579507349557,8.74016995925215,8.72751808207393,8.74017158722676,8.77938403137649,8.77233430621676,8.79327452771464,8.77082314224943,8.70833212455423,8.6993701419447,8.78102009773434,8.7210665379717,8.76347111165553,8.74066129159756,8.73220587698695,8.88073685062406,8.67796878217946,8.77869608056096,8.83938753613042,8.73525351473771,8.80132724550978,8.60138834516302,8.8560048782967,8.6445084136818,8.84972647785917,8.64127655695924
5-nucleotidase domain-containing protein 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.38325820110216,1.61335130367897,0.931988521554977,1.89674949943147,,0.348024004359127,1.47597459501939,,,,,
5-oxoprolinase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.11534010267788,,,,,,,,,,,,,,,,,
5-phosphohydroxy-L-lysine phospho-lyase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.742265020264233,1.37031770387094,1.34534105959875,0.879575671204146,0.85692705350671,0.544142537894997,1.15757665125456,0.448148180555504,0.734337525443187,1.05808118267389,0.643683022514059,0.707100251056623
"6-phosphogluconate dehydrogenase, decarboxylating",7.90744355561364,7.92006668194911,8.08002575531978,7.81057124994663,7.99445353291283,7.91383749045645,7.66003723499064,7.90322939189267,7.98157083439491,7.98082119272715,7.95773697204703,8.04119606040967,7.9405083543316,7.73378411736926,8.01092145432005,8.07616590195162,7.66968148365109,7.88507751412932,8.01725269379184,7.90190825696177,7.78646318140907,7.85311755445606,7.97055125737957,7.95116521467871,8.00275098876093,7.86724798609397,7.90246960411368,8.00285049612306,7.88674132039971,7.8317413416475,7.80527030229071,7.91466116741286,7.87820032388584,8.01457293123407,7.99000995195654,7.92882947433749,7.9734906335497,7.68032101613102,7.85071744407881,7.92784912067156,8.12973957751117,7.86368159532979,7.96818751061547,7.85576816065444,7.76690613559955,7.72534184085047,7.93051203482175,7.74549078376743,7.57188922741284,7.93138781100537,7.8657214793013,7.96402247701797,7.95883712809645,7.78640167694413,7.87786444705964,7.87517018893661,7.76034608784944,7.71571678063301,7.80299438245594,8.35689974563247,7.78599329106544,7.85223365722235,7.84982550241446,7.87336939825096,7.84949104598732,7.70973134402451,7.90797378812418,7.88721143231751,7.9531302638699,7.8040626308792,7.99593389534207,7.96201275635313
6.8 kDa mitochondrial proteolipid,,,,,,,,,,,,,2.89749746114866,2.42008901695782,2.68652562551801,1.93708079254678,2.83823764798385,2.56487931819468,2.5955068357645,2.15106531864733,2.48848181492123,2.33671182276192,2.69001792488383,2.42260476761247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.29606403439096,1.68016881587287,2.33534408659117,2.05882396404937,1.74464236005283,2.82349155710442,3.33715800106329,1.99851844247313,1.80544405563851,2.77729732155471,2.89115433594868,2.57479054065395
"60 kDa heat shock protein, mitochondrial",10.0767206472263,9.93921858846461,10.1263233088201,10.0871689931086,10.0329201429727,10.2744005263937,10.304274457853,10.0188458547509,10.2317410669003,10.2527649393124,10.0408708141988,10.1753630337678,10.1463974600907,9.87707389553418,10.2511047220661,10.016630200634,10.2808937515373,10.1373046340038,9.80277899216076,10.0960575181152,10.0387692467427,10.1823960433912,10.2128771340644,10.3355876592447,10.0532522784732,10.1876008123977,10.1986927146159,9.99291378907543,10.2539966897856,10.2728998828906,10.1797237288177,9.95483549594592,10.307831354415,10.0789306821681,10.0717751615875,9.92750811332865,10.2758909187751,10.2889767849283,10.2301916368022,9.97200465108471,10.199607645677,10.2058151673301,10.3674867557497,9.93860349631219,10.3112011251299,9.65945855105162,10.1664988058977,9.93455526023388,10.2201538286305,10.1291468850871,10.0931140197716,9.89132764877985,10.1852469646771,10.2027909945277,10.1924087969608,9.93785162413129,10.2340869710308,10.1447967037705,10.2554316192078,9.82994966333625,10.2204518550001,10.2505541853538,10.1867715599055,9.87212248044717,10.189732375759,10.0523819012559,10.1644984801741,9.82062910506993,10.2112231585672,10.1172043458985,10.2807641883723,9.90299933338545
60S acidic ribosomal protein P2,8.95606742418267,9.05156466062845,9.09877719136941,8.98338976383886,8.55927756634107,9.10038367941378,9.06408893618207,9.0813324017971,9.10541981668754,8.85728918682779,8.91667935372526,8.82945316637281,8.92022630275351,9.31572468713426,8.85838461778885,8.81088403583252,9.16886678984119,9.29968717160763,8.95396707807185,8.99390064136167,8.91881630021847,9.18407496910096,9.08268866132227,8.01985885741441,9.05108646150346,8.8570675374573,8.9009548241737,8.93269791153839,9.06134968434923,9.02312922722482,8.90467518748634,9.21745678332668,9.19283047813396,8.63013190357319,8.94588497178026,8.83105175023331,8.94070508997137,8.88106139733699,8.76727874833658,8.94716527413864,8.94722035030864,9.06149026738927,9.01163263254334,9.08555071612851,9.06670329508473,9.01531641812524,8.98894794049972,8.88697143623501,8.99884701346094,8.95228536360087,8.9373382297358,9.01768312682006,8.96516806470895,8.89742738754374,9.01355529052874,9.02520385474401,8.95008550800264,8.96687396327491,8.99526363317114,9.01817400569267,8.98565490365708,8.9683194879656,8.9518026721868,8.9178730964328,8.95678508749606,8.76233807136135,8.92428842915592,8.85199497885316,8.99524104557014,8.86626184795344,8.98234451507501,8.98380027923988
