protein,DDA_APT_D5_1,DDA_APT_D6_1,DDA_APT_F7_1,DDA_APT_M8_1,DDA_APT_D5_2,DDA_APT_D6_2,DDA_APT_F7_2,DDA_APT_M8_2,DDA_APT_D5_3,DDA_APT_D6_3,DDA_APT_F7_3,DDA_APT_M8_3,DDA_FDU_D5_1,DDA_FDU_D6_1,DDA_FDU_F7_1,DDA_FDU_M8_1,DDA_FDU_D5_2,DDA_FDU_D6_2,DDA_FDU_F7_2,DDA_FDU_M8_2,DDA_FDU_D5_3,DDA_FDU_D6_3,DDA_FDU_F7_3,DDA_FDU_M8_3,DDA_NVG_D5_1,DDA_NVG_D6_1,DDA_NVG_F7_1,DDA_NVG_M8_1,DDA_NVG_D5_2,DDA_NVG_D6_2,DDA_NVG_F7_2,DDA_NVG_M8_2,DDA_NVG_D5_3,DDA_NVG_D6_3,DDA_NVG_F7_3,DDA_NVG_M8_3,DIA_APT_D5_1,DIA_APT_D6_1,DIA_APT_F7_1,DIA_APT_M8_1,DIA_APT_D5_2,DIA_APT_D6_2,DIA_APT_F7_2,DIA_APT_M8_2,DIA_APT_D5_3,DIA_APT_D6_3,DIA_APT_F7_3,DIA_APT_M8_3,DIA_BGI_D5_1,DIA_BGI_D6_1,DIA_BGI_F7_1,DIA_BGI_M8_1,DIA_BGI_D5_2,DIA_BGI_D6_2,DIA_BGI_F7_2,DIA_BGI_M8_2,DIA_BGI_D5_3,DIA_BGI_D6_3,DIA_BGI_F7_3,DIA_BGI_M8_3,DIA_FDU_D5_1,DIA_FDU_D6_1,DIA_FDU_F7_1,DIA_FDU_M8_1,DIA_FDU_D5_2,DIA_FDU_D6_2,DIA_FDU_F7_2,DIA_FDU_M8_2,DIA_FDU_D5_3,DIA_FDU_D6_3,DIA_FDU_F7_3,DIA_FDU_M8_3
40S ribosomal protein S12,2.71901699540061,2.49635960870482,2.84310686322832,2.86820287081956,2.75301738723612,2.70126442345035,2.58737468473586,2.61376244002125,2.68792953717186,2.68954236572884,2.78503569119329,2.72552285936713,2.69335437011164,2.63604258167197,2.67870423061636,2.55874627400445,2.55554887106425,2.59023475268327,2.60530776032881,2.51214268803294,2.74798323248135,2.56308367220683,2.71740824704868,2.77593548590196,2.74059598235735,2.86305271673578,2.81796851469413,2.78904428662768,2.68470950075965,2.70415482625911,2.80788183114973,2.86450953463146,2.67549181060642,2.76931257896729,2.82015655618472,2.79803176534044,2.70281185954692,2.64318398013744,2.83639823267529,2.73261189737386,2.70276066888215,2.62916629033597,2.83878426154361,2.73783804804831,2.58206900853893,2.64119095109427,2.77131444465686,2.68943600023654,2.67883988617512,2.68950856585101,2.73624942918265,2.7702914755889,2.74531678587866,2.65785077154077,2.73013363163038,2.69659753344539,2.61855732319301,2.7511474713763,2.71281420936498,2.77250711788857,2.72515587048382,2.64925647492267,2.7821243729901,2.75612287908572,2.63060782700815,2.63518910794778,2.72831177014656,2.75754601555139,2.72317518184028,2.68361746457366,2.77485166815277,2.74860417466985
40S ribosomal protein S16,6.43971368797642,6.59155548267667,6.48651748412811,6.43956385838622,6.45698111255746,6.48738801475695,6.6942350104208,6.52425160876627,6.54398527740707,6.55583392284153,6.48739219179373,6.62159654286298,6.33276370126273,6.51421954790283,6.56778982150583,6.64593170346651,6.48762876889802,6.58701816755353,6.59152151597086,6.59851740408738,6.72730786799091,6.71826225217203,6.80587124388173,6.13435797684577,6.52841277997387,6.76228323272748,6.70639137513454,6.69985610348061,6.62293924599797,6.63418968347355,6.7263471254619,6.60367813196679,6.50972165868551,6.6733384080014,6.77009082844481,6.64450706615059,6.41320724132172,6.62143625475507,6.78641932786253,6.48960388086019,6.38912843312855,6.53496976074097,6.73560762168805,6.47074295142847,6.61831902156088,6.69679874195483,6.60115890305629,6.6376285982262,6.62011449595236,6.53152124946027,6.71762306299253,6.52832145020753,6.60989830025844,6.53497266793687,6.65188504749517,6.58140813961626,6.56647886144335,6.49402760945698,6.72771519587531,6.48612820666713,6.58396021183284,6.60549862586907,6.61325427798452,6.57200917756226,6.52603557514859,6.52820386734575,6.70563465189407,6.47639609363399,6.54468464884332,6.52718454687227,6.71927260621164,6.5651486588595
40S ribosomal protein S26,12.0925131110868,,12.1474282109957,12.0727629507481,12.1842112347268,11.9818315378303,,12.1724249859576,12.3107113161169,12.2437782197579,12.2775756137498,12.1358372441445,11.6190543002517,11.6741654573824,11.5125352294214,11.0402812583914,11.8430079951117,11.6590176517545,11.6712962660276,11.7893086581863,11.6524294583516,11.7766175780339,11.8620164268841,11.7933098544919,,,,,,,12.5005465968382,,,,12.7283632455952,,12.1212722285823,12.2020872033624,,12.1880870381169,12.2302501101522,8.44974796830832,12.5507322806619,11.6285194643666,12.346546873642,12.510870137419,12.2706790016111,12.2067931950653,11.9700478113313,12.308186553911,12.2324479053097,12.2890700174873,12.3412071017276,10.3909468747376,12.354684020822,10.2966459440143,12.3701100852979,12.0653893327085,12.2247329338961,12.2802942817542,12.0275355167973,11.9295847515897,11.9250816129583,11.8429633652522,11.9963983308526,11.8568212788579,12.0740982616563,11.628313139475,11.9984082446187,12.0274875591139,12.1375310427352,11.9170863714675
40S ribosomal protein S30,-6.27589422071723,-6.21068127684883,-5.94294592186281,-6.10722205369435,-5.62059581106873,-6.26078436905352,-6.26826134100411,-6.10785776305674,-6.08207118286926,-6.16961847638654,-6.2109238319771,-5.78011755601697,-5.87396818311072,-6.2212378149436,-5.70042315660919,-5.72187310554171,-6.37053543006695,-5.83660730812438,-5.75251085540805,-5.24673945049756,-5.84172554605447,-5.65968810530277,-5.68397277773844,-5.20725573055337,-5.59797376979373,-5.83943193068445,-5.45179067265399,-5.53039792054103,-6.13721159973945,-6.07197655196794,-5.36928575257425,-5.91011308432594,-5.49561670761912,-5.42659215566985,-5.49327110817,-5.43555095811557,-6.01382946174191,-5.89855933259575,-5.7299666618424,-5.73892060134723,-6.14688312752678,-5.81389638812368,-5.78070168870513,-5.76204939906289,-5.90030634335275,-5.76003838581732,-5.78140351195337,-5.62718899833731,-5.83666505611006,-5.85584234077781,-5.88832570726661,-5.76350205306151,-5.89597225766129,-5.84962015689299,-5.89502863255512,-5.71503962834288,-5.80098677464453,-5.74252424648664,-5.82221849487194,-5.79834572327245,-5.77307210473869,-6.12585812900519,-5.84966764642049,-5.74135425009021,-5.88012109573044,-5.65916711973198,-5.83610599160914,-5.72911850002691,-6.01667880331492,-5.82574909044465,-5.95756369320231,-5.80747618214897
5-nucleotidase domain-containing protein 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5-oxoprolinase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5-phosphohydroxy-L-lysine phospho-lyase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.1928366577479,-11.2097275263857,-11.5514339422562,-11.8170850954732,-11.6565998526709,-11.6702248518241,-11.653669267629,-12.1814298625672,-11.9501148447583,-11.7833278079484,-11.7831665350215,-11.9558512446512
"6-phosphogluconate dehydrogenase, decarboxylating",3.4927523187458,3.48408975547634,3.65533511996059,3.47376025597657,3.63648942677857,3.58222554037998,3.25349663757726,3.57496276072407,3.66597959440011,3.64117844297216,3.56063592035789,3.69822820961753,3.37113688699092,3.1783498244051,3.40604384777501,3.5447384956562,3.1333705386093,3.30461525027959,3.4163679008267,3.34788764671501,3.20471962304157,3.30387091037177,3.39464615122982,3.4082618139163,3.58021709406742,3.45536531204654,3.46691882233644,3.57747814258543,3.40614831741755,3.43787550552229,3.31740596953426,3.49289684529252,3.42993751309694,3.58905047523845,3.50208053063618,3.50044839897991,3.54470882454728,3.25532760597923,3.42246601671799,3.50122410787339,3.69206990978464,3.45852097138471,3.58636227082962,3.49260328598287,3.33094868916729,3.31923472477355,3.5137361471088,3.40933066660279,3.14884859640276,3.53818643178496,3.44822705772878,3.5529731441856,3.50336442908283,3.37524745570699,3.43082399164816,3.47375225648268,3.3395387231274,3.38432621679004,3.35946707686003,3.99091018506532,3.42762656415938,3.35175521618096,3.50888244614243,3.53407422052505,3.45080969000287,3.37840291508862,3.47789898199292,3.56539283463284,3.5223778170495,3.45316137652524,3.54376771717156,3.56862607662828
6.8 kDa mitochondrial proteolipid,,,,,,,,,,,,,-0.724328556149284,-1.18217784738278,-0.900466237307589,-1.50374912580813,-0.800966660054549,-1.12626826998727,-0.893789509938969,-1.44829859127485,-1.22510849721016,-1.37274951283064,-0.862375182178552,-1.01345047674706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.26188040114052,-1.53597837704799,-1.15145864086252,-1.33227238084327,-1.85036567140415,-0.612909898526792,-0.205265759780637,-1.39855978283358,-1.6110192943554,-0.818215841384562,-0.431714272017796,-0.781224769917225
"60 kDa heat shock protein, mitochondrial",7.81243405971051,7.66733108305151,7.87744420690626,7.83699981915274,7.76917587754999,8.03648611679438,8.05346151764652,7.76132004534525,7.97699143646974,8.01446673637597,7.78475741608417,7.9324735051516,7.83599747945153,7.53954033831427,7.91723502136308,7.69186983961455,7.92398481966523,7.81349350806425,7.49101223241097,7.76339491541123,7.71288382671385,7.83759572927022,7.88608687484463,8.02367280464648,7.76611932342191,7.90136323781997,7.90306322547148,7.70368669333231,7.94390670502037,7.97315335674058,7.88719755466961,7.68173315044536,8.00425914258893,7.81365074826001,7.77866046207902,7.65370448679422,7.99979133509561,8.00122965996284,7.94683336991068,7.67405966824186,7.90325719470874,7.88348630523115,8.08449874477955,7.64749835435541,7.99192060226491,7.33027636100661,7.88766143475421,7.65694187569456,7.93481338160552,7.85639902148973,7.81896672194328,7.60860151491837,7.9059571974145,7.90409639118284,7.9026217871564,7.64922565586568,7.93276441294114,7.89798859830387,7.96675231053811,7.56176879471315,7.93150102527208,7.99442168312312,7.92418620213513,7.62461086777079,7.92434691046038,7.80437459562583,7.87676180130075,7.57582506066139,7.92937388401853,7.85413125207434,8.0012844636161,7.65365706605749
60S ribosomal protein L10a,-7.9601144098337,-8.76359564810874,-9.03589268032041,-8.55373571433048,-8.62437920778652,-7.98100087684927,-8.43608183018136,-7.92394729808504,-8.57754280862298,-8.06457058852519,-7.94069683899353,-8.51349258228001,-8.32552595600009,-8.50373136279806,-8.98559702670286,-8.35903581582213,-8.60508844499955,-8.38317408445777,-8.8481731046469,-8.36580293415458,-8.15726408335057,-8.28316620556165,-8.14033440160846,,-8.43637888484571,-8.31632694525581,-8.46861453649904,-8.3131435983442,-8.29678122314134,-8.41530088753944,-8.34411651998354,-8.33692814753131,-8.42986895153465,-8.36554149973498,-8.33753335697498,-8.24799349458807,-8.30618822890518,-8.35705624175438,-8.26983103967283,-8.4917144612556,-8.4518185370809,-8.53024175479217,-8.2562199738523,-8.35702378290302,-8.53786586982833,-8.60331746792539,-8.21561417989085,-8.26628732615936,,,,,,,,,,,,,-8.48099615037702,-8.5233091843895,-8.4360214018688,-8.37049834578787,-8.42123598822985,-8.39114971323499,-8.52676202987242,-8.28462742006246,-7.76030982936812,-8.49269257563697,-8.51387908726988,-8.36634119088115
60S ribosomal protein L29,3.3428423913865,3.22819506570544,3.5123165022699,3.40309006234983,3.31322325269723,3.5087959091281,3.42681897012482,3.68130364895536,3.16795194933778,3.41553293673565,3.56426550993,3.46133405341195,3.51058831215393,3.35866513903469,3.53307034954052,3.40889758721421,3.49072220742038,3.23619680382828,3.54180416482978,3.48740977233849,3.49562446450098,3.60230494480126,3.41944650315884,2.97905207524315,3.39616982315982,3.30421771317197,3.80893066640228,3.56073431826771,3.5473435036292,3.20379127718183,3.35557537904968,3.24258302847123,3.30728985556801,3.3075146920391,3.48950071642673,3.41189898799989,3.53124101616598,3.40124180183314,3.43225234674805,3.47252446363853,3.55697106244516,3.24394286391631,3.56739045021706,3.44527704993998,3.29793829699523,3.23357661701004,3.53990569970779,3.32971977448624,,,,,,,,,,,,,3.46572777314894,3.45509765027746,3.41363470240605,3.41049836242607,3.46517545688108,3.31223497718513,3.38157809227612,3.39913775400215,3.42146957144176,3.27149395071825,3.57759668960944,3.44806275019311
60S ribosomal protein L36a,6.53896695130044,6.4587534324203,6.51006631339004,6.53525508123279,6.62721751548815,6.37000766912077,6.40060832517639,6.4973931142028,6.64760606729996,6.32867830431481,6.41681268928751,6.84333179521236,6.52383024909324,6.40683667619472,6.56838185616669,,6.54925126176653,6.52798503679008,6.4568279164698,,6.58271131107479,6.30924570758845,6.52091351843808,6.45835659305624,6.36275998599098,,6.64247770227731,,6.44381343155417,,,,6.51339875283785,6.56370278356095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60S ribosomal protein L4,5.71993754633122,5.63398105720416,5.50775473987356,5.61621218651057,5.58432016719131,5.61398252583983,5.76107620079262,5.65115014506418,5.59892804713264,5.57106417746678,5.58470380059456,5.56925468008536,5.71347962255636,5.46013652026193,5.69460777971151,5.66539245562482,5.56648408698711,5.48916583503973,5.72586997537454,5.49474257580473,5.62855407691696,5.44299553764878,5.61598179927891,5.64126644800083,5.78485207062511,5.9380761470435,5.83313674645388,6.05901892429056,5.96409379873503,6.0476918035129,6.13230803275454,6.18161973979825,6.05192956554426,5.95602634988268,5.93032976736765,6.03570713843133,5.70317418031208,5.69802189985094,5.71357552287181,5.77014314988265,5.75600527331054,5.63557734151633,5.90234415195997,5.76193405559335,5.65123012284866,5.74913091814548,5.72963506240274,5.80612318560566,5.79517157124423,5.52110960448049,5.70751005234244,5.80936510058694,5.62205850664977,5.75255940579825,5.87808167864097,5.82872382051534,5.76727463751221,5.72677778299422,5.83113666643385,5.78488846896277,5.78085055917691,5.7800196864948,5.8342380448838,5.74225564976764,5.744837214857,5.60665177391872,5.70674635937869,5.75533784511371,5.74921124850466,5.63957158722807,5.77805928446407,5.8325839295645
78 kDa glucose-regulated protein,16.2550242574362,16.9831798345617,17.0089835645128,16.2825641265271,16.2387026478311,17.0184815019356,17.1569589669374,16.1156130384437,16.2560354841385,16.8895318340604,17.0506547823725,16.1765010157875,16.3078224400932,16.8138614109596,17.1214175759851,16.1824101065599,16.5198229859107,16.9648421980778,17.2164163795134,16.1231831584552,16.3116183969913,16.8353885097998,16.8757630158802,16.2593834604099,16.0808982574644,16.5256374438294,16.9666672018743,16.0942397117025,16.1067187310926,16.8301356043127,16.9550853995174,15.9843798850846,16.0660901945847,16.7901635608522,16.9987453186463,15.9884490614894,16.0391209567381,16.739739778901,16.8518565668563,15.944938712494,16.506448587124,16.8263565341723,17.0271658538988,16.5141759055798,16.4619210661131,16.951629948451,17.098975763968,15.7584750001378,16.0990562238504,16.826611352462,16.9702831617667,16.1356562583402,16.0694154134364,16.9277121645083,17.1323907740919,16.1693539691573,16.2297732515897,16.8234964384718,17.2070423591645,16.0945237134751,16.1386880581233,17.0794359823367,17.0534553675034,16.064895994437,16.0831503594074,16.6186560158199,17.1063771850967,16.0259305217847,16.2172909304078,16.9123332757166,17.2408593750357,16.2181593510792
A disintegrin and metalloproteinase with thrombospondin motifs 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.2367342015215,-15.8112079279815,-18.6747736556473,-14.3425377194334,-14.3298551739638,-14.520361204887,-16.7425927931172,-15.7927041825239,-14.7845808690798,-17.1408186036737,-14.260384696637,-16.8824152567638,,,,,,,,,,,,,,,,,,,,,,,,
"A-kinase anchor protein 1, mitochondrial",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.7419522752277,-20.4236364099103,-20.4797996521862,,-15.7684522391411,-20.0476017140868,-17.5881721558922,-15.1959811931831,-19.8272311047881,-20.2132400672391,,-20.8884797332405,,,,,,,,,,,,
A-kinase anchor protein 11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.1128726185366,25.4172133152801,23.9661531502579,24.6867162655409,23.0700913343354,24.5805195782351,25.3415921290459,23.6174840030495,,24.282467730888,,24.1438763702214,,,,,,,,,,,,,,,,,,,,,,,,
Abelson tyrosine-protein kinase 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-28.2111850214075,-28.7498611446273,-28.4669941925876,-24.7478311532398,-28.0756558149286,-27.059457702219,-28.0430043400316,-28.5270029858999,-28.2402583552726,-28.4699197976966,-28.655825883855,-28.2576725387042
Abhydrolase domain-containing protein 16A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-21.8246430941842,,,,-21.4124328894226,-20.5548554111706,-21.2090371716505,-24.2337692355978,,,-21.606978715367,-21.5329321488533,,,,,,,,,,,,,,-20.3914905143867,-22.6626334876546,,-21.1016422035409,,-21.9625461325492,,,,,-22.1680235446602
Acid sphingomyelinase-like phosphodiesterase 3b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.4394131870707,37.9946974721113,39.5279990680794,38.7502933118207,38.060887172564,38.1308992671947,37.6234397752259,39.35332221221,36.4941624255633,39.0826972030526,38.8303192393255,39.3849688043932,,,,,,,,,,,,
Actin-related protein 2/3 complex subunit 1B,3.66355829121961,3.72434163137174,3.77248597827016,4.01952491348785,3.81054106684015,3.93263904900889,3.83645516371833,3.95523165824368,3.87338708814361,3.95152361280041,3.84756872081266,4.00040951529775,3.81801440550435,3.72995768687899,3.81050037570641,3.95208526678891,3.87518418326335,3.98873440924947,3.71960411974978,3.90079290765164,3.91306772979388,4.04794223197091,3.82228254930407,3.64465070496828,3.38125123902488,3.47867570222522,3.4018617936492,3.58680779639086,3.25689980141014,3.48629999332927,3.31795101624328,3.24859826760727,3.37909317125704,3.48239783744207,3.29684720392577,3.48216793405702,3.55203946550323,3.69198940120128,3.53276105503548,3.72316583106556,3.57525555564704,3.81290536377033,3.75352549449157,3.92792566847794,3.55892475426123,3.7615065431044,3.68421583046032,3.86670943191911,3.20096170655325,3.78977747318458,3.73327210405701,3.66792889022181,3.70446908779391,3.82010391986288,3.78808259833649,3.71122978292262,3.64673715358805,3.8329734901831,3.5197612692494,3.83827885249685,3.78363158855428,3.65424164289227,3.63928117335176,3.79340812399081,3.70895189851215,3.71198082266575,3.57215465943508,3.80949138532842,3.65032047834344,3.6627865144049,3.63469394419006,3.75612415417268
Actin-related protein 6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.04782033423203,,1.42390108945429,,,-2.07746341216626,1.42390108945429,,-2.04782033423203,-2.07746341216626
