protein,DDA_APT_D5_1,DDA_APT_D6_1,DDA_APT_F7_1,DDA_APT_M8_1,DDA_APT_D5_2,DDA_APT_D6_2,DDA_APT_F7_2,DDA_APT_M8_2,DDA_APT_D5_3,DDA_APT_D6_3,DDA_APT_F7_3,DDA_APT_M8_3,DDA_FDU_D5_1,DDA_FDU_D6_1,DDA_FDU_F7_1,DDA_FDU_M8_1,DDA_FDU_D5_2,DDA_FDU_D6_2,DDA_FDU_F7_2,DDA_FDU_M8_2,DDA_FDU_D5_3,DDA_FDU_D6_3,DDA_FDU_F7_3,DDA_FDU_M8_3,DDA_NVG_D5_1,DDA_NVG_D6_1,DDA_NVG_F7_1,DDA_NVG_M8_1,DDA_NVG_D5_2,DDA_NVG_D6_2,DDA_NVG_F7_2,DDA_NVG_M8_2,DDA_NVG_D5_3,DDA_NVG_D6_3,DDA_NVG_F7_3,DDA_NVG_M8_3,DIA_APT_D5_1,DIA_APT_D6_1,DIA_APT_F7_1,DIA_APT_M8_1,DIA_APT_D5_2,DIA_APT_D6_2,DIA_APT_F7_2,DIA_APT_M8_2,DIA_APT_D5_3,DIA_APT_D6_3,DIA_APT_F7_3,DIA_APT_M8_3,DIA_BGI_D5_1,DIA_BGI_D6_1,DIA_BGI_F7_1,DIA_BGI_M8_1,DIA_BGI_D5_2,DIA_BGI_D6_2,DIA_BGI_F7_2,DIA_BGI_M8_2,DIA_BGI_D5_3,DIA_BGI_D6_3,DIA_BGI_F7_3,DIA_BGI_M8_3,DIA_FDU_D5_1,DIA_FDU_D6_1,DIA_FDU_F7_1,DIA_FDU_M8_1,DIA_FDU_D5_2,DIA_FDU_D6_2,DIA_FDU_F7_2,DIA_FDU_M8_2,DIA_FDU_D5_3,DIA_FDU_D6_3,DIA_FDU_F7_3,DIA_FDU_M8_3
"39S ribosomal protein L33, mitochondrial",0.23772855216273,0.530632465879608,0.360912645196578,0.206988823815123,0.0237081453625256,-0.246410951176957,0.0508320123909298,0.141794911789561,-0.0747076031832936,-0.284221514702652,,0.211241617507071,,,,,,,,,,,,,,,,,,,,,,,,,0.269008274600703,0.269673106262723,0.129449665571618,,0.418224661752369,0.0582210434507982,0.0291207313867723,0.223110478080848,-0.449287507526739,-0.327894149713521,0.253707981677351,0.259733974240238,-0.412516135133633,-0.496632661871503,-0.0903753977531752,0.372334033724496,0.800181243104577,0.455619394062564,1.37888630505637,0.916253148722038,0.0512556210523743,0.041013267808939,0.332294288811068,-0.612157268829303,,,,,,,,,,,,
"4-aminobutyrate aminotransferase, mitochondrial",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40S ribosomal protein S12,0.135544814578164,-0.0794892969817571,0.201707149558212,0.238786093783757,0.16111616734486,0.0481468674668761,-0.0284224343592374,0.00438954300919292,0.0715693834712408,0.031342429514881,0.17571539110906,0.0609691024142052,0.0490379346043603,0.0451038799206138,0.0741213394919047,-0.0744379998773255,0.00707062095134425,-0.0313295534090248,-0.0397560866379987,-0.0835828426204763,0.132370994627328,-0.0137743265115873,0.0987061742199327,0.140000855778965,-0.00936647147594627,0.0826953037290927,0.0761216772762001,0.0378483175945856,-0.0125843331124678,-0.0327945704753798,0.0592867728373339,0.0810523387195818,-0.0400425862106424,-0.0499007332537129,0.0757454161071625,0.0114563578864075,-0.00636439383939624,-0.0506107250462762,0.121199931202415,0.0560899188447692,0.0490334130202719,0.00532905339319889,0.14256322062217,0.0534336974252465,-0.0353570542712394,0.0452816716530791,0.0614821554883509,-0.0376045028680636,0.0183445004405343,-0.00678287410073608,0.050765767278893,0.107241740468162,0.0784117299855449,0.0227713154069296,0.0967409430460346,0.0347446210343048,-0.00964457971345922,-0.0159884413061953,0.0600613384070314,0.0789846363605626,0.144374355105057,0.0172273173880662,0.151477917204073,0.0782488537261692,-0.000614802217866028,-0.0556335583648782,0.14971347113789,0.0690684425999262,0.13860104804991,0.0384062409768102,0.187444517976184,0.0875039863203444
40S ribosomal protein S16,-0.0906620024613023,-0.00232283629392427,-0.167856753405554,-0.0823156567398122,-0.0494088964580044,-0.0151346018734895,0.158334786273596,0.0298328177220295,0.0581155055528733,0.0174574381674155,-0.0625994341260068,0.00336559935984049,-0.250783475151809,-0.0820186167449526,-0.105326325864764,0.00683964024700501,-0.0880112396334258,-0.0381075732191905,-0.0415817568057708,0.0309637516410533,0.107565259159758,0.120126189964143,0.168425596097062,-0.398449809461204,-0.0733196844450781,0.0384756189940596,0.0427681794854689,0.0681327354095505,-0.0256866584926989,-0.00596469549201295,0.00943902171140287,-0.0109011484321524,-0.124792645210576,-0.0325109235020467,0.0666763006878295,0.00146227750977523,-0.178189096971531,-0.0128475103050114,0.0934819286749828,-0.169489980176365,-0.158451183705761,-0.104368630784135,0.182487649770037,-0.0907970870780854,0.00858488441522631,0.117216141089145,-0.00894544374588158,0.0417859697541019,0.108662089640768,0.0114672703711971,0.209050649793928,0.0437899430578934,0.0970423787830761,0.0184069847534651,0.19733400936947,0.0521982610679359,0.0454436727466732,-0.0298742551246622,0.197545365631965,0.0532885266427972,0.0802593091033899,0.0516213373088981,0.162823915127504,0.0560691386897041,-0.0144976202642351,-0.0451786989030438,0.151368562929221,-0.0436986573089389,0.0217664466249445,-0.00644263840585602,0.185409392449115,0.0537897972286796
40S ribosomal protein S26,,,,,,,,,,,,,-0.0218888283550758,-0.0512409360743202,-0.0980570547907291,-0.64310851866516,0.0357846593443085,0.0145536860009408,0.0827966786154661,0.056402375570789,0.00187582873109449,0.0366872500733795,0.212426091350094,0.0851015128307306,,,,,,,,,,,,,1.17853397140501,1.24600444944492,,1.22744578795417,1.22125821925977,-2.61794362935,1.50847054749327,0.55960756505225,1.30205075238516,1.37193917990508,1.32828427937835,1.16939536743854,0.384402449143431,0.736629403004264,0.660557570192693,0.672180394869062,0.800770900131743,-1.25018971939247,0.724899325880736,-1.3117479150612,0.73374228711394,0.513560316388204,0.656302904617731,0.631661552121364,-0.0653059072106412,0.0731856469005656,-0.160057322862228,-0.144698643179028,0.0284649349835355,-0.0952455196966771,0.0843747430891906,-0.362889121325971,-0.00199910693738836,0.0220598727961097,0.172317457985585,-0.0302886516947538
40S ribosomal protein S27,0.214578686753867,0.129116955654042,0.0258054359144122,0.151276182141257,0.00366046542476184,0.0672414439277764,0.0364300516608616,0.0895679485945946,-0.0346773199305588,-0.196358399581817,-0.131210653124038,0.125212790695405,-0.00524936504224183,-0.0190610959017858,-0.0713214203641979,-0.0885375826791268,-0.0450605980509575,-0.0556871625807256,-0.211746911082203,-0.0172727940758781,-0.135956272228273,0.0747482584825114,-0.0146759458512689,-0.0550678043153381,0.586231795083053,-0.690241832875406,0.5626098426787,0.642325276214883,0.588959124298734,0.487746682575022,0.595004778032836,0.467850503815882,0.286743945202458,0.202495150300385,0.52213305203956,0.560803872326609,0.550314937646436,-0.393845656024143,0.678110129972148,0.649633818003602,0.564336294394504,0.698567686775531,-0.324071514114095,0.335614231605781,0.694410630062295,-0.304722030751388,0.858685217414485,-0.411427228429331,0.100071868703765,-0.00603470849700027,0.0685702395493273,0.0958458257480936,0.156944051845477,0.0283008582418622,-0.000162970300529253,0.0495983850576387,0.0299162701766758,-0.0222661497448611,0.0931708830557678,0.217664295827398,0.0323814284716217,0.103223736692833,-0.0858419417593606,0.0483830773427352,-0.0350109903682991,-0.0540678223507101,0.389956148424755,0.0219239583747948,0.221668586887177,-0.0491559143421236,0.258161437626651,0.416671511653514
40S ribosomal protein S3,-0.0605788042217696,-0.0199314294283912,0.0202015183643756,-0.0863860109625794,0.0463156801151268,0.0225183736132415,0.129298241029931,0.0307843904454614,0.136695595028707,-0.00258694418485028,-0.0205733964635737,-0.0250834476194282,0.0704825322954239,0.0268963121071781,0.0852274369147672,-0.0710325241174612,0.0674425909873087,-0.0532306580579576,0.176762278148463,0.104357174365189,0.0332984515191939,0.0263343459507777,0.063980047799495,-0.00678184586247177,0.151380678722152,-0.00532929579680541,0.0736324842142029,0.208226125711585,0.0575542851838335,0.0320437877777184,-0.013759869944467,-0.00118514375091827,-0.0546700142032428,-0.026714491980913,0.0699982914075594,0.154875525853909,0.192168717592869,0.0211903548573886,0.0473578054174801,0.00517143117703256,0.408510594767137,-0.0509430682525345,0.119929194942037,0.0517166713087125,-0.0105729258712728,0.0297527133951441,0.494117801656218,-0.0386001371917963,0.0244569512934678,-0.0193181096725024,-0.0998577735184707,0.097123674735796,0.148574830091277,0.0421715454894631,0.156774395653969,0.0349731112881386,0.0411603649100751,-0.0228534358169608,0.163594131493666,0.109600309134398,0.069878674146624,0.0738772676903334,0.0659278188330372,-0.0757537389361627,0.0607544785972998,-0.0339428556388111,0.0610940251623564,-0.0328948898748074,0.0785010129099764,-0.0399344120515224,0.151534070322651,0.0737442155664141
40S ribosomal protein S30,0.0849731961950955,0.0815317672208735,0.21996122550124,0.0567622020740863,0.622514213647193,-0.062971355175991,0.0705732473750942,0.0779313443485261,0.0860558381845706,-0.0185604120448843,0.0681731428703927,0.221032744378537,0.121797966924957,-0.315670069906386,0.202705965667302,0.0423001669790697,-0.498338274097659,0.0981644166834759,0.237207829207598,0.71500654745852,0.105332756503525,0.21750565322291,0.210839728240929,0.808873277771161,0.38504497193142,-0.124033921983438,0.440845357261569,0.400600894277552,-0.0977721864572008,-0.258664146531913,0.574636766881604,0.0585996606136483,0.483287428813126,0.382698068515353,0.476548432919927,0.496376501510376,-0.0558249161100974,-0.0457279865756792,0.0222763884580157,0.0609967824450681,-0.0964526239900314,-0.0604079384028013,0.108906919532073,0.0494532081013483,0.00311355985236172,0.10613592497848,0.102781831745851,0.051500904463337,0.113950930705633,0.00289000781716275,0.0620784361727953,0.207031479421962,0.151773241931544,0.0441924364196318,0.231957983349236,0.135143806246003,0.109774241316041,-0.0470824442367945,0.148469150597633,0.155145811972863,0.0594432698358602,0.0524222728147681,0.0601079322679752,0.0500744858015727,0.0196503553211347,-0.00310234372567741,0.107630649238592,0.00591356197842874,-0.00456656296658853,-0.0493199290890898,0.0976932663041854,0.148433811683248
40S ribosomal protein S8,-0.186500429870003,0.170391601327974,0.275773531095343,0.0733663130520874,-0.208664955973006,-0.10975288788419,0.186021718739195,-0.0198682560533729,-0.0768677017278279,-0.0606387134437831,0.273906136357493,0.344113595685441,0.0435117811559564,0.0582962096745128,-0.127039839956597,-0.172287721877229,-0.176454722357759,-0.0266053220484253,0.0340267989707979,-0.149672035853278,-0.132960726278975,-0.0316908876260875,-0.0462535313566725,-0.326110427872738,-0.179535547762614,-0.0296426220505719,0.0782959043078328,-0.144793118427284,0.175604865372565,-0.0525221625965457,0.0917146322626685,-0.0211692818768867,-0.234780475274709,0.0821647846471194,0.115355690075894,0.0338868886316419,0.00511562367180218,-0.00709327861887665,0.279482325391916,-0.0387827839717314,0.00381406762217118,-0.0562994917509023,0.0778886355627719,-0.0201819121088533,0.0388994533733609,0.063392770369779,0.0612304223651492,0.221994717110638,0.0695012100995669,-0.231005104086503,-0.142432497267672,0.0856260509245956,0.183348775935277,0.112829551637363,-0.0626100993990324,0.127860912386739,-0.098896655783026,0.118175552449138,0.390418610371768,0.0745522111573962,0.0550177272688579,0.107132135698066,0.0591061812328704,-0.01275668849323,0.0315503338677328,-0.0370601531964745,0.0812990710328911,-0.0402070103545729,0.0686665597558118,-0.0700719825015899,0.113030851109583,0.0486670294153466
40S ribosomal protein SA,0.00271326953173201,-0.103571974983092,-0.162873481945725,-0.0869326480916772,0.00696033502362603,0.0610673989345436,0.18355085555263,0.02815552548536,0.0462432820351051,0.0425045760485485,-0.273803619449373,-0.186458830276829,-0.0338920914814747,0.127703314034379,-0.029976570136931,0.166808041327142,0.146129625778311,-0.440396046978156,-0.138665210488735,0.0506885334844878,-0.0987359392617044,0.312692732943779,0.113170872658499,0.0189126741961285,-0.209219652753113,0.0536124769848279,-0.00935622494636412,-0.108411728163281,0.115417754510766,-0.0567412369126483,-0.046627086619333,-0.0641877152604859,-0.222024106313707,0.00312875992782047,0.0826445117995949,-0.00284742542065963,-0.0745642834490976,-0.00754098795957603,-0.0284615197132823,-0.0159442430516314,-0.00838377485242958,-0.0326562790900002,0.0822109587011699,-0.0516111620561528,-0.0348209608336365,0.040197267049578,-0.0371601896324503,-0.062785303875863,-0.0165023404086995,-0.00384883525586943,0.0353636088938583,0.0283138837341284,0.049254105232011,0.0268027197667973,-0.0356882979284006,-0.0446502805379314,0.0369996752517068,-0.0229538845109296,0.0194506891728992,-0.00335913088506956,-0.0212937160275786,0.127237257609533,-0.0755308108350654,0.0251964875464346,0.0858879431158979,-0.0182460782768104,0.0478276524952541,-0.15211124785151,0.102505285282177,-0.108991179332724,0.0962268848446488,-0.112223036055289
5-nucleotidase domain-containing protein 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5-oxoprolinase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5-phosphohydroxy-L-lysine phospho-lyase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.248582121215708,0.379470562391002,0.354493918118806,-0.111271470275796,-0.133920087973232,-0.446704603584945,0.166729509774622,-0.542698960924438,-0.256509616036755,0.0672340411939438,-0.347164118965883,-0.283746890423318
"6-phosphogluconate dehydrogenase, decarboxylating",-0.0307982327639333,-0.0181751064284583,0.14178396694221,-0.127670538430944,0.0562117445352612,-0.0244042979211212,-0.278204553386935,-0.0350123964849036,0.043329046017341,0.0425794043495813,0.0194951836694592,0.102954272032104,0.116515292346723,-0.0902089446156209,0.186928392335171,0.25217283996674,-0.154311578333791,0.0610844521444411,0.193259631806965,0.0779151949768897,-0.0375298805758062,0.0291244924711798,0.146558195394697,0.127172152693828,0.0982302357690852,-0.037272766897873,-0.00205114887816649,0.0983297431312167,-0.0177794325921337,-0.0727794113443459,-0.0992504507011338,0.0101404144210129,-0.0263204291060095,0.110052178242221,0.0854891989646944,0.0243087213456406,0.21704248277927,-0.0761271346394121,0.0942692933083844,0.171400969901135,0.373291426740736,0.107233444559365,0.211739359845038,0.099320009884015,0.0104579848291264,-0.031106309919954,0.174063884051318,-0.0109573670029963,-0.239279528781332,0.120219054811197,0.0545527231071272,0.152853720823795,0.147668371902278,-0.0247670792500356,0.0666956908654708,0.0640014327424385,-0.0508226683447255,-0.0954519755611623,-0.00817437373823182,0.545730989438297,-0.00268258630990914,0.0635577798470006,0.061149625039107,0.0846935208756028,0.0608151686119687,-0.0789445333508443,0.119297910748822,0.0985355549421607,0.164454386494543,0.0153867535038446,0.207258017966717,0.173336878977779
6.8 kDa mitochondrial proteolipid,,,,,,,,,,,,,0.456937408510523,-0.0204710356803197,0.245965572879869,-0.503479260091361,0.397677595345709,0.124319265556542,0.154946783126364,-0.289494733990811,0.0479217622830923,-0.103848229876221,0.249457872245696,-0.0179552850256721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.130921863786375,-0.746817082304467,-0.0916418115861628,-0.368161934127964,-0.6823435381245,0.39650565892709,0.910172102885955,-0.428467455704205,-0.621541842538824,0.350311423377376,0.464168437771349,0.147804642476614
"60 kDa heat shock protein, mitochondrial",-0.0787407041639341,-0.216242762925658,-0.0291380425701906,-0.0682923582816439,-0.122541208417539,0.118939175003476,0.148813106462763,-0.136615496639408,0.0762797155100383,0.0973035879221822,-0.114590537191441,0.0199016823775047,0.0808059357809903,-0.188517628775553,0.185513197756334,-0.0489613236756945,0.215302227227577,0.0717131096941088,-0.262812532148969,0.0304659938054535,-0.0268222775670406,0.116804519081445,0.147285609754661,0.269996134934996,-0.126558180678947,0.00779035324559452,0.0188822554638008,-0.186896670076713,0.0741862306334316,0.0930894237384194,-8.67303344662673e-05,-0.224974963206218,0.128020895262859,-0.100879776984012,-0.108035297564637,-0.252302345823491,0.224474084338469,0.23755995049159,0.178774802365485,-0.0794121833519661,0.148190811240335,0.154398332893466,0.316069921313041,-0.112813338124488,0.259784290693226,-0.391958283385055,0.115081971461018,-0.116861574202794,0.0612423008354011,-0.0297646427079687,-0.0657975080235431,-0.267583879015271,0.026335436882011,0.0438794667325979,0.0334972691657001,-0.221059903663832,0.0751754432357057,-0.0141148240246292,0.0965200914126978,-0.32896186445887,0.0804050441639905,0.110507374517701,0.0467247490694032,-0.267924330388896,0.0496855649229673,-0.087664909580143,0.0244516693380223,-0.319417705766142,0.0711763477311447,-0.0228424649375576,0.140717377536216,-0.23704747745062
