protein,DDA_APT_D5_1,DDA_APT_D6_1,DDA_APT_F7_1,DDA_APT_M8_1,DDA_APT_D5_2,DDA_APT_D6_2,DDA_APT_F7_2,DDA_APT_M8_2,DDA_APT_D5_3,DDA_APT_D6_3,DDA_APT_F7_3,DDA_APT_M8_3,DDA_FDU_D5_1,DDA_FDU_D6_1,DDA_FDU_F7_1,DDA_FDU_M8_1,DDA_FDU_D5_2,DDA_FDU_D6_2,DDA_FDU_F7_2,DDA_FDU_M8_2,DDA_FDU_D5_3,DDA_FDU_D6_3,DDA_FDU_F7_3,DDA_FDU_M8_3,DDA_NVG_D5_1,DDA_NVG_D6_1,DDA_NVG_F7_1,DDA_NVG_M8_1,DDA_NVG_D5_2,DDA_NVG_D6_2,DDA_NVG_F7_2,DDA_NVG_M8_2,DDA_NVG_D5_3,DDA_NVG_D6_3,DDA_NVG_F7_3,DDA_NVG_M8_3,DIA_APT_D5_1,DIA_APT_D6_1,DIA_APT_F7_1,DIA_APT_M8_1,DIA_APT_D5_2,DIA_APT_D6_2,DIA_APT_F7_2,DIA_APT_M8_2,DIA_APT_D5_3,DIA_APT_D6_3,DIA_APT_F7_3,DIA_APT_M8_3,DIA_BGI_D5_1,DIA_BGI_D6_1,DIA_BGI_F7_1,DIA_BGI_M8_1,DIA_BGI_D5_2,DIA_BGI_D6_2,DIA_BGI_F7_2,DIA_BGI_M8_2,DIA_BGI_D5_3,DIA_BGI_D6_3,DIA_BGI_F7_3,DIA_BGI_M8_3,DIA_FDU_D5_1,DIA_FDU_D6_1,DIA_FDU_F7_1,DIA_FDU_M8_1,DIA_FDU_D5_2,DIA_FDU_D6_2,DIA_FDU_F7_2,DIA_FDU_M8_2,DIA_FDU_D5_3,DIA_FDU_D6_3,DIA_FDU_F7_3,DIA_FDU_M8_3
14-3-3 protein theta,4.57099982993576,5.06535914695607,5.12098909202037,4.92965286134512,4.55279450863999,5.23077186497391,4.81714690890733,4.82821884543188,4.79788316035162,5.06405339083973,4.7467784381817,4.89911754742772,4.92160717041235,5.12984523443191,4.9463558194718,5.0650104239976,4.87170669096008,4.74958216891138,4.89528426927874,4.94138781060722,4.87422064571431,4.94337776874657,4.82627400601184,4.98369216953833,5.0567431928212,5.06891097500882,4.84569109838857,4.27543024809145,5.05218777006595,4.54293143779287,4.43128287770595,5.14177309161453,5.06240967462693,5.13868497455896,5.10719661647078,4.98326857458695,4.6455280596012,5.17551051300858,4.94978869506912,4.19605416712051,4.77660876844732,5.20439833228657,4.89636050996519,4.79299192240514,4.71513263245927,4.82011305187261,4.94588055964463,4.93088698352128,4.76446864341007,5.20187790442736,4.89992701574804,4.7380870240986,4.69673074166501,4.77768033659273,4.37638425147974,5.00320459638272,4.76462940729145,4.96281185183096,4.89658013505644,4.97245588925089,4.69333225563064,5.1038605294163,4.76666340157802,4.94448971036226,4.36088968806828,5.21771352048696,4.82358426375497,5.05619805740956,4.65224596761536,5.25368967848508,4.68799624704737,5.07207547190152
14-3-3 protein zeta/delta,5.73798597879047,5.93729590741626,5.8032196484543,5.85374453463626,5.38249894263391,5.94287819389332,5.45882026914575,5.6431063084748,5.64053052704384,5.82287482757317,5.54379493430583,5.71837140296588,6.17211548335089,6.21492637250604,6.14816782354873,6.12602908367905,6.06621894142049,6.17062019943102,6.17563156919187,5.99710258793862,6.21755003619458,6.08414394964892,6.1749872684788,6.2064997865158,6.43142958686693,5.75428673542424,5.99042170642987,6.4717936888925,6.34504669251094,6.31192168668754,6.19247242824256,6.45769120034823,6.06943744464962,5.82637164272054,5.88718505805682,6.52748986105007,5.68253128350656,6.39360289805181,5.76680396192985,5.46392922657477,5.81155803227001,6.39086593342838,5.5369890635051,6.12675483896222,5.99712586983294,6.13701517678145,6.03585802493555,6.07266664834291,5.762735851329,5.89950299206371,5.76249717616889,5.92969000428709,5.66167304860419,5.91631296650386,4.85841013237699,5.86079660278357,5.93648625609269,5.85989118401655,5.95062568017247,5.97138213404269,5.89395100521956,6.27632179448943,6.12766866735302,5.95028621998117,5.9944077784425,6.37292547637942,6.02829508369442,6.29554671793471,5.71405841194408,6.50753389574412,5.91986503533799,6.38207994159334
2-5-oligoadenylate synthase 2,4.04554189271458,4.12152674534917,3.41329037651917,4.45024797991527,4.21541982687274,3.92905022348325,3.67231603250302,4.4394707215409,4.27309753361195,3.89451357181669,3.5825265095575,4.47206429689727,4.2835048182178,4.02900632765638,3.7311432748508,4.60284175887437,3.62908911329548,4.14848968848258,3.70417466760217,4.71877754337838,4.35577529054617,4.0747699518503,3.76201849314224,4.71864320315409,3.74648598371856,4.03838192674454,3.26043218907125,4.71341818391171,3.87135460335633,4.38252395934919,3.72086904531201,4.66586530154706,4.47267222181434,4.33114515235369,3.30572592791957,4.61563870835334,4.24674085971267,3.88049363644046,3.58583739735739,4.29102038544877,4.33571779675701,3.78569640686392,3.5469445364669,4.40711397142672,4.42335519887597,3.78603364462869,3.51112498683702,4.15563820968699,4.22736218280503,3.86297131590943,3.40673916251464,4.40278434612164,4.35762197233691,3.75805407581202,3.62411656103395,4.19434060620142,4.25455485046703,3.82175878377294,3.32162185573009,4.35108400428732,4.66141243267975,4.04901407338142,3.60574087137498,4.44325959286961,4.6493471189663,3.98358447307676,3.57940417315555,4.55349808003123,4.49637936014596,3.96268425197127,3.55219066834328,4.60082026728366
2-5-oligoadenylate synthase 3,3.10415226902928,3.19091475289386,2.72115112894157,3.54976063318142,3.0754682080241,2.90533070090215,2.76731564882391,3.43628722936854,2.88950520791336,2.99434007070582,2.78289409267561,3.16180390131893,3.28980120952972,3.25926560986832,2.47495812656555,3.7066977690123,3.21873158153805,2.78206490286086,2.50176759608827,3.87634659187313,3.39323649390451,3.36084359262763,1.89462189073183,3.65754969164302,3.51509105061414,2.72351300368793,2.538915514515,4.00808430758361,2.78863474325001,2.92674531422809,2.56792289941637,3.98281815849409,2.80029526603107,2.77796659339272,2.53666264614726,4.08157148195811,3.23925952115588,3.12045453877226,2.94293823995681,3.58886455579338,2.94786417625856,2.93181133518105,3.00251969757277,3.39547587978851,3.15463343465007,3.20893382800467,2.91725521741003,3.31122553117662,2.87088357658906,3.03031223688401,2.65853549455331,3.7145810258359,3.15494462264413,3.24536547970385,2.8018280153548,3.73699930253483,3.28946359077844,2.85565583576842,2.42389426722236,3.73857539085287,2.74949464547697,3.19659623924268,2.75740064855379,3.31473368624173,3.12509966496874,2.94509401140315,2.98201634325658,3.34925954294695,3.05710775821355,3.03022830765406,2.84492499626954,3.41949812613447
"2-oxoglutarate dehydrogenase, mitochondrial",2.74988448443557,2.84701788367973,2.75196049802402,2.79951855392233,2.39182850805632,2.90421120704514,2.81053834061172,2.46503715253315,2.50119511426547,2.42607451061507,2.67061278691751,2.49706308501549,2.69653308294106,2.62987320909359,2.56647213476048,2.75695824054844,2.12645328727709,2.59517303811749,2.71949414646812,2.88400523298316,2.47755262464602,2.39697173209569,2.98789327037447,3.88267771465686,3.26412782688869,2.0741876010299,1.44883878220235,3.32446070137577,3.35610622793375,3.06147939169501,2.51969739301602,3.20912381650828,3.23882245789776,1.88337992106198,2.50943345055597,2.0066447740149,1.96221067376253,2.91991959221448,2.69210081374558,2.46360490733103,2.14324130954734,3.02162610722812,2.88194662206856,2.67554330312266,2.95145861844275,2.80990416260027,2.39793211104694,2.64208269944834,2.69214026718238,2.54140258190374,2.57789596417103,2.40792329760285,2.33981323995226,2.47279708609897,2.93817686511308,2.0689028058208,2.61223645183141,2.74624815046643,2.7452525668152,2.53813045453567,2.4360637329038,2.72029128157071,2.93699818285076,2.69751208113165,2.8322492920667,2.5676683126241,2.85759808659985,2.36837267207165,2.48130715310139,2.91473484179016,2.77468495760518,2.5860212938812
"2-oxoisovalerate dehydrogenase subunit alpha, mitochondrial",2.28606417893275,2.34208725753879,2.49618933509326,2.4501552409639,2.01735619806498,1.82816123113537,1.51447518512264,1.79819350038962,1.72141930593122,2.22933660600893,2.48422999371731,2.34251363568207,2.84215086492549,2.12435298126428,2.36812067926664,2.9638024113299,2.86272498629086,2.7673437073843,1.77532801434668,2.14471101470717,1.82881583049335,1.52003554476684,1.90843658589975,1.51549664595197,2.91267825307214,1.06071244451914,2.47835655846355,2.27410428525563,3.30815774508872,1.06071244451914,2.15263819620751,2.29319489497164,3.5382309504362,2.10718458018439,2.13658229625276,2.2069107780561,2.42683755644582,1.70102976604123,1.84287833899486,2.38068898049621,2.00630907381398,1.793837250567,2.10941938217774,1.80992693767252,2.37119409318802,1.40402715531934,2.42742379148084,2.09539499581653,1.83320654407513,1.57872463807852,2.05647899963569,1.70820443608747,2.21858210801027,1.9381010862278,2.06188034924377,2.09548411295472,1.87514113063646,1.71912990034995,2.58260324340891,1.69633914412219,1.49068258512669,1.24865042394496,2.12345218305824,1.59877427192143,1.68689233820729,2.17270258728535,1.86160203489481,1.06896217016715,2.2118917984437,2.49565970717687,2.84277195118405,1.79898813053135
"2,4-dienoyl-CoA reductase, mitochondrial",4.26155906530779,4.68278135890975,4.50935036261243,4.18925911247072,4.3453807701231,4.55405955781283,3.77940749176359,4.51396637601652,4.35481804151947,4.66329189364199,4.09319560802032,4.46478964016176,4.4293120282621,4.74123514547139,4.61189954207674,4.14494830789151,4.49599536702335,4.27729534695109,4.60637643179316,4.25631891266343,4.08880057223855,4.63498130866301,4.25373150029485,4.68973705599177,4.13063335501298,4.26211953160698,4.32215492783125,4.39374064916891,4.09622127007361,4.32865928129047,4.3152022353405,4.34740258753895,4.11079754523903,4.358762915438,4.26408127568179,4.4626626654565,3.71153227976038,4.26876654746786,4.3029757922926,4.37716555727246,4.23710894523332,4.48033702680875,4.08032618970299,4.32381451860765,4.28826388861174,4.44197660543007,4.28535537980653,4.46696285827506,3.49646999709301,4.19711880711656,4.19595191900031,4.49101763239207,4.16949342273436,4.31730652727411,4.24148759961324,4.56945403890737,4.15235184743651,4.39599577062049,4.42542224005377,4.43499426834646,4.07646993121734,4.37973268082488,4.12631166334571,4.11601638166075,4.06013938268772,4.27171039476502,4.1676864651557,4.31337659035391,4.16258120052857,4.22715611827504,3.98017745384109,4.47791324425524
26S protease regulatory subunit 10B,3.47407896721769,3.4539302777662,3.27741519569918,3.03579772943988,3.4724174381959,3.25096305310301,3.15618356413335,2.68530852808489,3.15992877281478,3.43830001214902,5.05255359123239,4.88781263930655,2.19191586516515,3.22214551742867,4.49369523228339,4.39673179228114,1.97088933488877,2.34907804601852,4.51078288291952,4.40069454131117,3.10682030370618,2.53209856152212,4.50119717967857,3.32063053235369,3.18126388690669,3.87719729556741,3.89582956468126,2.74000429813151,3.73021742381391,3.80154315222229,3.19957762303324,3.22457128175045,3.16351911391509,3.72039430814476,3.83406790159875,3.29297577965283,3.4057477190301,3.32053346794821,3.93542867916141,3.73750275458013,2.79056595648604,3.7810328450526,3.70306732471538,3.75631844718876,3.17841654460935,3.87475637513549,3.86173888456195,3.83984307613437,3.48022763725137,3.74446624621186,3.76598669825407,3.66444567075735,3.53611654265159,3.69524183267779,3.27704709735126,3.66716261104238,2.67755584917167,3.7270469471167,3.65746153572711,3.27411994533221,4.11258559944427,3.41249863133828,3.63593595785933,3.66254203632626,3.96109647432183,3.93720643433613,3.24581242522145,3.73683842971616,4.0421718755345,3.56178941548048,2.87853949741691,3.39431701258571
26S protease regulatory subunit 4,3.35894830348109,3.51593087271989,4.10222545988306,3.6256784018735,3.3104153851733,3.68603649702182,3.53064579594002,3.38805428943879,3.20729667037031,3.39722904832777,3.3489641965784,3.61879807803307,3.51322515519348,3.65565753753249,3.85289752624345,3.74408275935422,3.61536563992961,3.59798132303308,3.75752474356498,3.77008377992184,2.97289951225874,3.71876022477548,3.70212772681454,3.78542166722106,3.79008184379225,3.62606111647028,4.25458561519254,3.52359226608799,3.58257608386542,2.78227464200365,3.82342533685979,4.37993885038929,4.14369609528002,3.58869729571928,3.60814219458389,3.95633399649061,3.0974950631551,3.55306567506918,3.26639329487153,3.72572259056586,3.62222801082039,3.28278444554468,3.43689350744456,3.4582596413094,3.23299596990582,3.40589624825898,3.38893797490519,3.45218286341002,3.27796027818154,3.34471447128458,3.43363713179887,3.47683388221255,3.32563500732684,3.46584505965784,3.7027961796669,3.2905011933255,3.28704828686558,3.54087092530509,3.31613221995468,3.4303525248103,3.46624585223006,3.46124583493174,3.4370659542678,3.23300466769024,3.61087001906848,3.48110762772641,3.51680041429004,3.37708967303858,3.28380723231645,3.45586765822736,3.36118210597521,2.72229880592502
26S protease regulatory subunit 6A,3.37327282184562,3.10868440868306,3.26874270798261,2.88060952326038,3.37522762159799,3.52078296659744,3.58113586865817,3.76121860794556,3.5365095351787,3.63482161567839,3.23838517550014,3.5597985218901,3.54063687720829,3.57432894095842,3.82458653773784,2.97358283786824,3.59706657454299,3.59704721113874,3.83956929094604,3.32917515945587,3.72247469349738,3.53267371718299,3.82353605624171,2.86134561509937,3.61567358527823,3.07842258933355,3.82247593666428,3.7298236687418,3.75922976687573,4.17368226227085,3.41848683494142,3.43832322265038,1.90774560388423,3.00664573927674,4.18683142640812,3.92185891613841,2.66938851674673,3.0819087768751,2.59355803175543,2.94757256833162,2.85744980788903,3.14002093813242,3.01114860524912,3.23699632313042,3.08762310330846,3.03961733146102,2.98428297778558,3.54122947696711,3.60379684718165,3.29831749006429,2.6355714653752,3.35475436749632,3.38631234140649,3.26237499296548,3.24708527126431,3.59168159445874,3.27850331691783,3.23280275088207,3.05537993510119,3.60227664103868,3.28722199789168,3.18812648695673,3.15061202834163,3.39693303237291,3.46873798818559,3.45237640575918,3.19226079444557,3.61264850071608,3.31610320875005,3.37764322827114,3.27608855384092,3.67076945334889
26S protease regulatory subunit 6B,3.603148796277,3.92276014920872,3.93089461741663,4.00576660967417,3.76713294047958,3.95333008793837,3.78469694309511,3.92335204090313,3.89799906967389,3.53455545038091,3.49312550825207,3.53877894537003,4.16545530725746,3.43509457265396,4.12909722794235,3.65963758399188,3.5469789786013,3.76482364455538,3.46705458658697,3.71408094023436,3.64268467617604,3.6892265063817,4.11270633117944,3.98262776244392,3.77314285959351,4.59542802581223,3.30921802568754,3.89060528748441,3.16078822894387,3.90382075754922,3.911765678338,4.34464026525503,3.74133939155,3.37946441387897,3.95736822302441,4.7128918732594,3.00374784665177,4.05516174143732,4.20006292088279,3.27248328332303,3.20126623089132,2.874456712201,4.2593624101235,4.1315264525524,3.2460564551143,3.65295537751049,3.6833067799166,3.76291973083242,4.11292486177516,3.45051040214041,3.37288382765453,3.47860405547199,3.94125045283247,3.43834350026966,3.76519375270088,3.48122306933725,3.98985977358567,3.61599774336507,3.52722586967712,3.43467425878879,3.34245493654804,3.82671226162655,3.74632012024672,3.34903308870617,4.14832735031676,3.75282128286053,3.57719003356386,3.41377118142939,4.12720284942257,3.75984192716191,3.5765256431774,3.77261002710818
26S protease regulatory subunit 7,4.03856301183586,4.09013809854809,3.93927252561065,3.82774418623841,4.04733677419674,4.04999934847344,3.97640919856283,3.64075427194144,4.12246255927673,3.85783305156249,3.98851017691019,3.93060971809194,3.84922233498841,4.1066471573255,4.20897527404076,3.81727884576285,3.8329498814285,4.12154936219978,4.17606250469313,4.01706768685737,4.02760249487616,4.21578902491951,4.11235664808223,4.18853597364117,3.54959629130364,4.02084310134714,4.07211292355677,4.01099950930727,4.09565387821512,4.05805714929316,4.08061740661833,4.0302849423479,3.95914817908656,4.00341129877368,4.07811988610077,4.01800344205852,4.20714896109726,4.16579695602447,4.19348159174638,4.00629148348783,4.2315150873345,4.07037037058485,4.12471753662917,4.02026147542148,4.25801090269676,3.84122425507335,4.14675072641665,3.80055367155642,3.99373150948253,4.17830810495405,4.23329608297408,4.3044694954621,3.42040123972061,4.25671018208513,3.47890366650632,4.38431039366876,4.06157453834801,4.11802535651681,4.01340806930563,4.31395952288947,4.05526762083901,3.74728230158568,3.91591745721182,3.6051005839911,4.02504844557852,3.68665090422938,3.6778095726352,3.67589363862008,4.14904737213124,3.71131019239903,4.00903883764015,3.61653504413318
