protein,DDA_APT_D5_1,DDA_APT_D6_1,DDA_APT_F7_1,DDA_APT_M8_1,DDA_APT_D5_2,DDA_APT_D6_2,DDA_APT_F7_2,DDA_APT_M8_2,DDA_APT_D5_3,DDA_APT_D6_3,DDA_APT_F7_3,DDA_APT_M8_3,DDA_FDU_D5_1,DDA_FDU_D6_1,DDA_FDU_F7_1,DDA_FDU_M8_1,DDA_FDU_D5_2,DDA_FDU_D6_2,DDA_FDU_F7_2,DDA_FDU_M8_2,DDA_FDU_D5_3,DDA_FDU_D6_3,DDA_FDU_F7_3,DDA_FDU_M8_3,DDA_NVG_D5_1,DDA_NVG_D6_1,DDA_NVG_F7_1,DDA_NVG_M8_1,DDA_NVG_D5_2,DDA_NVG_D6_2,DDA_NVG_F7_2,DDA_NVG_M8_2,DDA_NVG_D5_3,DDA_NVG_D6_3,DDA_NVG_F7_3,DDA_NVG_M8_3,DIA_APT_D5_1,DIA_APT_D6_1,DIA_APT_F7_1,DIA_APT_M8_1,DIA_APT_D5_2,DIA_APT_D6_2,DIA_APT_F7_2,DIA_APT_M8_2,DIA_APT_D5_3,DIA_APT_D6_3,DIA_APT_F7_3,DIA_APT_M8_3,DIA_BGI_D5_1,DIA_BGI_D6_1,DIA_BGI_F7_1,DIA_BGI_M8_1,DIA_BGI_D5_2,DIA_BGI_D6_2,DIA_BGI_F7_2,DIA_BGI_M8_2,DIA_BGI_D5_3,DIA_BGI_D6_3,DIA_BGI_F7_3,DIA_BGI_M8_3,DIA_FDU_D5_1,DIA_FDU_D6_1,DIA_FDU_F7_1,DIA_FDU_M8_1,DIA_FDU_D5_2,DIA_FDU_D6_2,DIA_FDU_F7_2,DIA_FDU_M8_2,DIA_FDU_D5_3,DIA_FDU_D6_3,DIA_FDU_F7_3,DIA_FDU_M8_3
"39S ribosomal protein L33, mitochondrial",1.32875416096194,1.62284492349377,1.42647537711556,1.28586710837975,1.10225196110811,0.891393331219978,1.10834353804721,1.2631634404271,1.03010183976127,0.829832438168403,,1.25373793315519,,,,,,,,,,,,,,2.04264280408406,,,,,2.6126025865219,,,,,,1.18792749639095,1.2233503292871,1.05999511618893,,1.33674565863857,0.970547684179422,1.3669493620194,1.15280693558681,0.651370916782953,0.649220677255972,1.15323964994287,1.19814366248827,-0.150041223290513,-0.204002203428591,0.148295589088454,0.916980613996074,1.26046931543123,0.707870076951084,2.10810791050513,1.55429961614398,0.299215919291006,0.357360536493251,0.56917325802193,-0.406006888024509,,0.29262882201316,,,,,,,0.712077161868112,,1.136874762215,
"4-aminobutyrate aminotransferase, mitochondrial",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.137631720235384,-0.178870869405578,,-0.678215734652495,-0.263408410286044,,-1.39135176906531,,0.0620675065789613,,,,,,,,,,,,,
40S ribosomal protein S12,5.30887068454343,6.1067483311854,5.38136432455593,5.42243794933243,5.36723359453299,6.25721757453963,6.1601613761305,5.2596274906741,5.25477738230036,6.31045633197105,5.34062917288646,5.12864395335494,6.00183593813845,6.03081922899768,6.0991419592799,5.84745739827988,6.10341509549446,5.8324542832151,5.93227363573427,5.85076511027611,6.11993376119129,6.01578947652582,6.15882255541197,6.15892782965141,5.40481552757859,5.33138657119265,5.56373204497516,5.44954398892751,5.36324941329106,5.43456745512281,5.45103126790881,5.52233880628011,5.48808120769173,5.41849796366577,5.42329946195317,5.43233844728569,5.18551380319844,5.19983771267602,5.24162735545851,5.27029238825686,5.15847571622059,5.09880608584253,5.2186655497431,5.30107736199519,5.21414969082935,5.22980292919725,5.16719518724306,5.21633743834982,5.3465372655526,5.34612977100737,5.34580159191211,5.37580671096678,5.37248702359862,5.3314016963828,5.38432167807689,5.35101388197976,5.3103024566295,5.35461355465969,5.35094245450704,5.35705251571225,5.51317178572406,5.23793110300079,5.54002501220047,5.47930668270592,5.28599224396118,5.25521942947502,5.53091615843654,5.35488694752028,5.49703673049676,5.51230297989768,5.48826123525546,5.5203082568103
40S ribosomal protein S16,4.98963461948701,5.06699416344482,4.5138944614581,4.96289419744057,5.02939817262247,5.11595015036014,5.18106647578053,5.14639478020805,5.15066916580567,5.10297949289646,4.6182519947708,5.02694565203704,4.54708133103155,4.7393773586844,4.6806788737489,4.88801859763175,4.78552448933728,4.79330620668802,4.76496004259346,4.8372306541655,4.89214414045147,4.90508701655651,4.94999389051367,4.46559708424896,4.82024702342004,4.89165961842331,4.93796560933426,4.94416623049732,4.85051585962607,4.92288583768088,4.92343134270386,4.90874542265012,4.78317507674807,4.89735952408102,4.97337827075563,4.92250246141636,4.46421978557227,4.74107803911251,4.81289665566759,4.49462372824936,4.48665693713301,4.52634062804477,4.82001986088949,4.55936595850025,4.73532162751622,4.77785224827648,4.61013566023187,4.76452060544,4.94161235588712,4.86523068020877,5.00868027200876,4.81548526516487,4.88762179328936,4.82860107811772,4.9887711021909,4.87157255562828,4.86449781260895,4.84642280695517,4.99289322167146,4.83244133351504,4.83735952165632,4.79087809663499,4.93567755152988,4.8349891877682,4.79565662123657,4.84394277186301,4.92114735982908,4.79732812702521,4.76162420573275,4.8588124393082,4.88108307367417,4.8513225447385
40S ribosomal protein S26,4.5665343388953,,4.74254744600052,4.5061411022143,4.57240502730697,4.47657560430913,,4.59190556199845,4.69560287911262,4.74400120407996,4.75153635103221,4.63130829286005,3.86737732206994,3.83730763544469,3.77043360930296,3.46260813538557,3.97520835785486,3.90575537054493,3.97375529023179,3.93414614126345,3.87552075127378,3.91139433174205,4.0828553854598,3.99019814656393,,,,,,,8.09172203395338,,,,8.30379847593225,,4.62901521430798,4.73124369358204,,4.68755372572539,4.6713412372587,0.825945032491358,4.89704921080658,3.47791641793492,4.77920323901616,4.77887827051127,4.75937796875661,4.63936707679931,3.82889970836604,4.19989585179876,4.0841530662823,4.04569446675946,4.20037134769216,0.975753401543873,4.13457752975633,0.925686314172051,4.15978969413824,4.00734867595975,4.07415849965361,4.0164407011576,3.8396387490558,3.96809888616979,3.76382601618079,3.79412680611299,3.99082075048331,3.93992598509155,4.01062562352249,3.63168450344764,3.89475280281865,4.03476624463691,4.01534976222553,3.91484065840379
40S ribosomal protein S27,3.96534054377286,3.87062559290362,3.60248095855745,3.90850947084017,3.69127028048782,3.8858300842995,3.71107204383624,3.86684173912111,3.69113077838579,3.5319436301831,3.51574491296147,3.85971229724742,4.19397023424922,4.20136392194749,4.11687825598916,4.17812208482502,4.21732185251012,4.15335036452024,4.72976998230993,4.1838507113802,4.05973465903612,4.26992465587639,4.18342718224442,4.18126222672987,4.49191331269439,3.52222602828371,4.47051380308107,4.56419995132577,4.46060041260628,4.44953433085605,4.54886053053684,4.41129989719723,5.01598684526654,4.97060744744556,4.4736559591936,4.4993201786534,5.45480124629703,3.04180819943322,5.60643132999878,5.59873395046029,5.47612316153064,5.6080695691825,3.01158182102992,3.72945031951261,5.64727027287824,3.06273838856358,5.63601747437281,3.02812642042792,3.68816931845538,3.59472091282514,3.59778742586582,3.56317605916513,3.71021117469173,3.582648770721,3.50542511125202,3.58133051635795,3.54040906442989,3.67740476907041,3.96260439512944,3.77330148140767,3.40889420349554,3.80704796553892,3.30732079784982,3.79024535946232,3.38151035124705,3.80002697737455,4.12526718721716,3.83300965392238,3.95771902489002,3.76436170233899,4.09828650520503,4.15456502075399
40S ribosomal protein S3,5.19437615242753,5.18965934680618,4.89356637382837,5.06210101498497,4.90590388502556,5.21336370232282,5.23427072425249,5.18561158755693,5.42306303114755,4.91967084215927,5.12338078706634,4.93831207910067,5.12599729358298,5.07107112156343,5.20185930943705,5.15460696470648,5.21430911410095,5.09662023576022,5.27903775325166,5.15326660944849,5.18461424605691,5.10631256904646,5.18121622277314,5.3172125946682,6.18407156884243,5.09114080903997,5.19519437492862,6.19836574621532,5.15616695618357,5.0616313231392,5.18641661372025,5.09823361176213,5.08784006390392,5.10147046871464,5.19297463203412,6.22573629471591,5.0773864474339,4.9723458733799,5.01754859870055,4.90570882891707,5.33412410371728,4.92581598250786,4.99057946212405,4.96740898090154,4.95813951056762,4.89641550047319,5.34781513592012,4.90240559072474,5.27140095602974,5.23961962917981,5.33239090226836,5.30681820959046,5.34109287820074,5.2544704624949,5.32721877502803,5.26301488970094,5.31775717922167,5.32558234424303,5.39214165809911,5.3123390965705,5.22387675756901,5.22407683334569,5.26091351961693,5.14493334146755,5.2576343040031,5.26889423614101,5.23945372046829,5.22604846138784,5.22314195859762,5.21719923664789,5.26510633103392,5.28642912739403
40S ribosomal protein S30,4.90074971541953,4.8937263894067,5.01085928461714,4.85766338983998,5.44833515870844,4.79335578803009,4.85031805521887,4.92755721002133,4.91139563141625,4.82140245723413,4.86115919412508,4.98841453676056,4.89182564526303,4.43925429619586,4.94962956835712,4.8685216098831,4.36914342686504,4.87824816475362,5.00763795621579,5.52154458295893,4.85509097046374,4.9823634861068,4.97289837519273,5.6427641813121,5.47865025196502,5.29105926926302,5.52502813702689,5.48563266814007,5.32968390223388,4.90854220452467,5.67243425876186,5.49629038546511,5.57649999209285,5.50805764614078,5.57338830654973,5.61858725818026,4.18966347719728,4.23014722610139,4.27810919446686,4.31291925334728,4.14465205649801,4.17622780427832,4.28759738448317,4.30510299820653,4.27283288066692,4.30424507072672,4.32769095095947,4.31361337138025,4.90696757049185,4.8201275702731,4.82015480743713,4.93569439623404,4.90605609701436,4.81265441322895,4.98069437774839,4.9161679489692,4.89354280246604,4.78755447527903,4.90308192873805,4.89748446517958,4.20141713700192,4.18538476150642,4.2151960481741,4.21770956946667,4.21354384265058,4.22406976301155,4.25430625365314,4.2303051580601,4.12170325825585,4.19402905477584,4.17256646174199,4.28406439588014
40S ribosomal protein S8,5.59064092136354,5.87895682748565,5.87734903721553,5.80033946490926,5.58781363326991,5.6994854305287,5.83561385222911,5.755133710699,5.68553863442013,5.70551118866218,5.90586543089969,5.92962294715968,5.84434214520066,5.84725985912354,5.65788296480644,5.75341796069742,5.68833826146954,5.81618848070271,5.86651006688419,5.82856846783992,5.8374391658166,5.78032938004378,5.73702220256725,5.68829247965529,5.66562010477534,5.70092589558763,5.84408233931282,5.57295960444479,5.89598683900057,5.80785431516696,5.8942190551362,5.81795446465254,5.57929982234048,5.82288746424548,5.88131261702323,5.85606711466058,5.35251515351922,5.6721404868739,5.7097616873691,5.26797618091904,5.30884774055977,5.40920539965836,5.45433409328362,5.3029379294414,5.49834414090236,5.44381682502203,5.46944104540474,5.83349784770206,5.64014114300085,5.3628516519184,5.39183954102019,5.58152352011142,5.65872696874678,5.5944211001482,5.43358026248287,5.61641300925123,5.48512243881683,5.61650830465518,5.83322750531743,5.55958773012053,5.60676977803438,5.60978356680645,5.44828329712696,5.5529436883361,5.46762832556715,5.60373096627898,5.49575644443222,5.42224699430695,5.58765472130215,5.57334233828801,5.57402270677861,5.47439342701442
40S ribosomal protein SA,5.29802938457863,5.19808921602613,5.10948649940961,5.18832340584001,5.29779684712518,5.41060020688299,5.45974573580131,5.36448166450861,5.36145024498478,5.374880583926,4.9967279884715,5.08050703354159,5.26431246048456,5.39130175906557,5.14484780648715,5.47796346763912,5.46506799279957,4.81888160275102,5.1684468681204,5.35727061655669,5.11270458246422,5.57329168086321,5.38692575724497,5.31129132884133,5.26585848596242,5.46015369499509,5.42745174385,5.32459583022513,5.52596905925762,5.4345135239795,5.39599973381223,5.40146982518807,5.2670755884529,5.47189872956605,5.52147373257114,5.46124991934637,5.20205445634525,5.30205908915256,5.25581425286886,5.26500447905494,5.26371629340124,5.23415538218209,5.29504950476996,5.23810910368216,5.26969513729991,5.271128420049,5.22057796090832,5.23344174926121,5.23050469750289,5.26285991073451,5.24445322399704,5.205737578445,5.2546636984375,5.2446216719419,5.17197647874472,5.18274349848859,5.26111227851864,5.25890994585458,5.21709914437925,5.17680240043078,5.40845802677579,5.48111298947055,5.35999023832877,5.41391172968584,5.49501673317604,5.45915989859465,5.42391858339745,5.34708293275403,5.43858045056374,5.48073621314168,5.39738510822488,5.35675203045497
5-nucleotidase domain-containing protein 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.122311088110156,-0.657627226310247,-1.31001990866045,-0.330316820534956,,-1.78269626011109,-0.763666293805753,,,,,
5-oxoprolinase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.169116008151977,,,,,,,,,,,,,,,,,
5-phosphohydroxy-L-lysine phospho-lyase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.349614146664685,0.26855904814146,0.272065665163785,-0.178757612981816,-0.177875864471492,-0.417844690794747,0.0869663366309041,-0.554436928148858,-0.365770546852023,0.0736288210367074,-0.510227792759562,-0.344929172322805
"6-phosphogluconate dehydrogenase, decarboxylating",4.51288548046682,4.52378744479697,4.66607155993991,4.3641286706326,4.59815331869508,4.56848314147558,4.20123830915428,4.53680199094593,4.61767729773923,4.61545624240744,4.5151311995599,4.58137647994675,4.62638895775119,4.43816568990572,4.67277864232708,4.81327152669687,4.44271728772801,4.55085423433257,4.7562675381533,4.49700579727384,4.47213748692131,4.49412930498875,4.63790349256241,4.68725347941442,4.74359091588178,4.56912851393954,4.63552823195982,4.74233348501183,4.59593344269781,4.62734885760376,4.556544619877,4.68287465189931,4.62173141432082,4.80015064758367,4.74535344426463,4.70910708144751,4.46310514483211,4.15652206726812,4.36502018315659,4.35401557658536,4.58617092847045,4.36129457321059,4.39374058829715,4.31066093581429,4.23354781032111,4.12212258991267,4.40386337140463,4.21437570062606,3.98708883216335,4.42109015120478,4.26337300944456,4.32894406237993,4.36160815153453,4.18123577756896,4.25614196940781,4.29241190322671,4.16447463167581,4.1729948297584,4.17531362938608,4.68984475457087,4.28095499409989,4.33764616256212,4.35708549279043,4.36942055019854,4.38524625107526,4.34083856250391,4.41203814657029,4.45485277258463,4.39896549158993,4.39879574067618,4.39618395896078,4.47279856291177
6.8 kDa mitochondrial proteolipid,,,,,,,,,,,,,1.18709169302544,1.04178401769808,1.20872574573073,0.567843116392367,1.17798942794616,1.24485483071236,1.27784644417188,0.7869728023975,1.12565517600799,0.991065269358333,1.30296299724259,1.05540474331823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.17227844815417,0.622884642398402,1.23762775396433,0.95454339682794,0.754800762808917,1.7825567290525,2.18111331844919,0.949067779374964,0.749998552650853,1.73019556250273,1.68139091199918,1.46314333357682
"60 kDa heat shock protein, mitochondrial",6.59722020229926,6.2766544769637,6.57424988913503,6.40478403557587,6.5590521699619,6.56586689873658,6.62623861615471,6.44302927792689,6.55935834531302,6.595955575148,6.52723683519393,6.45095796505201,6.40849411990416,6.45611734737536,6.51577898979562,6.2831865630476,6.53743202803039,6.542173080041,6.51084831263623,6.42225236106983,6.43796716037302,6.63396988698467,6.77267915322394,6.78394896407984,6.48431485053071,8.39708931580901,8.31523388922798,6.38175198287043,8.74792615679816,6.65523081859394,6.65764542221936,6.42468339417038,6.62909662203849,6.67850140944068,9.09233875470263,6.4776041600908,6.39248324185401,6.37402014038692,6.23567551558995,5.99443763468224,6.2256345670667,6.21906400774578,5.96647845449271,5.99532553808319,6.38345577310502,6.36589733429511,6.22565203435884,6.13095488611445,6.71124606163974,6.40216428629397,6.19048376807416,6.28194526541414,6.34898173866531,6.34767462132714,6.3922325738005,6.28379147955283,6.55886336318026,6.61448495394058,6.71841843572212,6.18494148682093,6.61848479634472,6.69124426281572,6.53338685891851,6.20560872118516,6.66617848055674,6.5014038138922,6.50984046723308,6.26099610252536,6.62406626484498,6.53738976037759,6.56499269040924,6.30211902686606
60S acidic ribosomal protein P2,5.16190133167183,5.33548407684727,5.35664786746371,5.27332974985538,4.90358709963525,5.38686637011336,5.27977773822169,5.37394880545608,5.38451846086875,5.10657794954873,5.18363405014946,5.01881100608915,5.6621284346318,6.09002156198967,5.6054073470545,5.79545144270748,5.83198966506626,6.16290025448686,5.95789669020298,5.85954640494493,5.89397046855632,5.68626107460304,5.94162542760792,5.28953573961967,5.76119744631443,5.53186184514902,5.58728963007718,5.63446202201519,5.74230981726972,5.81647605685627,5.61083693480116,5.9892198171093,5.95150449298362,5.30464122840046,5.65287117296055,5.57467920729944,5.47294705559298,5.45037420553756,5.31161497811113,5.49681120109389,5.48237739509233,5.3969606147311,5.30325506709464,5.44248348201831,5.43444070971665,5.32136962765156,5.32040119452774,5.25341791648586,5.45475071995684,5.41371260928401,5.35180464630061,5.45749930274959,5.41146607744252,5.35812722124615,5.40738252643331,5.4489964743873,5.42722890991326,5.47253068924399,5.40164844132164,5.45477614968261,5.19203857784167,5.13551053867977,5.15163695295147,5.17211939463576,5.17908729488207,5.07721834579105,5.12477616930453,5.15731134899101,5.19210035605185,5.19021052731506,5.14904070784754,5.24268289209368
