protein,DDA_APT_D5_1,DDA_APT_D6_1,DDA_APT_F7_1,DDA_APT_M8_1,DDA_APT_D5_2,DDA_APT_D6_2,DDA_APT_F7_2,DDA_APT_M8_2,DDA_APT_D5_3,DDA_APT_D6_3,DDA_APT_F7_3,DDA_APT_M8_3,DDA_FDU_D5_1,DDA_FDU_D6_1,DDA_FDU_F7_1,DDA_FDU_M8_1,DDA_FDU_D5_2,DDA_FDU_D6_2,DDA_FDU_F7_2,DDA_FDU_M8_2,DDA_FDU_D5_3,DDA_FDU_D6_3,DDA_FDU_F7_3,DDA_FDU_M8_3,DDA_NVG_D5_1,DDA_NVG_D6_1,DDA_NVG_F7_1,DDA_NVG_M8_1,DDA_NVG_D5_2,DDA_NVG_D6_2,DDA_NVG_F7_2,DDA_NVG_M8_2,DDA_NVG_D5_3,DDA_NVG_D6_3,DDA_NVG_F7_3,DDA_NVG_M8_3,DIA_APT_D5_1,DIA_APT_D6_1,DIA_APT_F7_1,DIA_APT_M8_1,DIA_APT_D5_2,DIA_APT_D6_2,DIA_APT_F7_2,DIA_APT_M8_2,DIA_APT_D5_3,DIA_APT_D6_3,DIA_APT_F7_3,DIA_APT_M8_3,DIA_BGI_D5_1,DIA_BGI_D6_1,DIA_BGI_F7_1,DIA_BGI_M8_1,DIA_BGI_D5_2,DIA_BGI_D6_2,DIA_BGI_F7_2,DIA_BGI_M8_2,DIA_BGI_D5_3,DIA_BGI_D6_3,DIA_BGI_F7_3,DIA_BGI_M8_3,DIA_FDU_D5_1,DIA_FDU_D6_1,DIA_FDU_F7_1,DIA_FDU_M8_1,DIA_FDU_D5_2,DIA_FDU_D6_2,DIA_FDU_F7_2,DIA_FDU_M8_2,DIA_FDU_D5_3,DIA_FDU_D6_3,DIA_FDU_F7_3,DIA_FDU_M8_3
"1,4-alpha-glucan-branching enzyme",-0.331713567102702,0.0572052639741252,0.424369964244814,0.256690975503422,-0.214369866698106,-0.0638555082422758,0.34736705031899,0.158955375024309,-0.353989155725819,0.038411249589599,0.536034330132498,0.189368858143838,-0.281746681289029,0.0242540580683122,0.406041983014521,0.182777773505577,-0.321647945500826,-0.0387335619082625,0.356026432722067,0.227118309469916,-0.296123925808644,0.0323770010149533,0.496843329613951,0.0575962219454214,-0.260820206137034,0.0439973361129276,0.487813295822074,0.191336500761002,-0.280658616252858,-0.057663297345669,0.406528003680357,0.0323907370944512,-0.381064954542674,0.0253619773774292,0.358591468636736,0.185429642971386,-0.441723585937073,0.050986002121439,0.421865106526891,0.0916155631989319,-0.110995876696936,-0.0958258714728544,0.404167857212226,0.165987534251331,-0.257327363088605,0.124924664194976,0.4222964872101,0.158588338276846,-0.290819904552785,-0.0512293883370729,0.494848260557135,0.220664108147927,-0.282170376248838,0.118497918679041,0.667951709497948,0.200860708424547,-0.348642939811993,-0.0265639214954762,0.524506123017598,0.186260549282167,-0.356082669296128,0.034859874244303,1.03907355462129,-0.0738543331740275,-0.352087543149269,-0.0170867850116909,0.970707460370282,-0.0234642565113678,-0.183250993020498,0.0972978593098146,0.508908721490354,0.125370347720315
"10 kDa heat shock protein, mitochondrial",-0.0633697438472158,-0.0164493783185769,0.0263745726367082,-0.194795638266912,-0.0732605655805056,0.0399621684974097,-0.0133081103676519,-0.285866289149448,-0.0834809468876312,-0.0153086168689743,0.0251425808885869,-0.236073326755531,-0.0531150492424292,-0.0127022198794771,0.0386426088545458,-0.181897887535809,0.115407136153612,0.0253572615784531,0.0317075568610872,-0.212169849325261,-0.0751460615125313,-0.00462303112932242,0.00817999368801192,-0.139704475647218,-0.0907141839960399,-0.0403423810711492,-0.0400955350536087,-0.229664805165838,-0.0650792240640218,0.0886608032296867,-0.0109138012212736,-0.282163873645171,-0.0735952570332243,-0.040308267155948,0.0656721124764593,-0.100417602425594,-0.218277330559178,-0.0141431507237301,0.0121641289090405,-0.195053974041882,-0.148512054675003,-0.0650383566738403,0.0684687005765387,-0.259000070983257,-0.0830459996424641,0.0967060178568209,0.0191312396605224,-0.261706510799594,0.0776414871492956,0.0543789102574179,0.0575631994020651,-0.20860951176047,-0.0498254308327898,-0.0227507958032036,0.116582171627255,-0.238696714754474,0.0120906764908134,-0.020079372347498,0.0611172383979099,-0.226138387593901,0.724969207617283,0.867856007470184,0.814070709546193,-0.387340463389486,-0.135228036416744,-0.0770591262096538,0.453844449434829,0.621615611604851,0.738976403968979,-0.0846466572187502,0.608574725299123,-0.222310511752772
116 kDa U5 small nuclear ribonucleoprotein component,0.155809478291682,0.0575509648623967,0.0133682917580543,0.0985116213041329,0.0759466671638815,-0.0471409208434041,-0.0820853917832623,0.0757058565236907,0.147539024061534,0.0128422476446203,-0.0378342912615964,0.11409793916963,0.143066473239686,-0.031224160967275,0.0177494735107555,0.145446519708535,0.0590324665482343,0.0306319408385213,0.0250298556110394,0.0446338065970767,0.224678386244355,0.0219072920155482,0.114145968447186,0.092825738998722,0.0775177053001859,0.00784218624855122,-0.0467533156913888,0.120648476608134,0.0810932313439165,-0.0084765626152725,-0.0761223731135505,0.108662563132357,-0.0334192388982454,0.0187017445256999,-0.147353883215843,0.0585836379424927,0.0406629068274651,0.0872077740294685,0.104801920714422,0.265867463383101,0.177958443611575,0.121599327846811,0.0994236178150961,0.23976689584881,0.253107314753011,0.0900346654782934,0.144183517167614,0.256838160558972,0.161744122612734,0.057017015996983,-0.244260230146551,0.005270075143583,0.132035049734523,0.0134701461227807,0.0402228521636716,0.0738245271434911,0.100865499929106,-0.0134387945991454,-0.0452423086193992,0.0299776122595715,0.173777819021155,0.025397829426176,0.0846774317539827,-0.0720335558347852,0.173225852982346,-0.00402352066219535,0.00655519596301486,0.0170467670921266,0.111906968406302,0.0167402508499148,0.248000892647858,0.0334685532046703
14 kDa phosphohistidine phosphatase,-0.131324421489296,-0.0738847760011043,-0.07955764083316,-0.0261840741805221,-0.280060127196709,0.153502316505766,-0.0125003212266287,-0.0433073237229902,-0.110792255873984,-0.0522038664751403,-0.0222838980064991,0.217006963059744,,,,,,,,,,,,,-0.200823153473809,-0.0310666419405239,-0.0438245207700421,0.110263851035141,-0.165739524790451,0.0371946035469728,0.112503019256727,0.00896405691762858,-0.228608616234784,-0.00612796160644797,-0.0427215008319992,0.0206270811406252,-0.148570673735168,0.0174989943769777,-0.286383726425902,-0.0276092300406647,-0.131059639161373,0.000788631599235567,-0.0140612412635479,0.0780963660832806,-0.305877895698558,-0.0126137687081555,-0.0313904861341485,-0.148468880612712,0.364994930182821,0.321808232519584,0.306546423143443,0.0555028365167411,0.179081270110744,-0.153624261170758,0.146104436881276,0.62353879815361,0.152532065090652,-0.0978397610091318,0.512791731848604,0.241364807285258,-0.664557881282562,-0.0205436382304936,-0.20962283197832,-0.33751359808475,-0.0783077917653454,0.0493321018326637,-0.0485763026414654,0.052457349476089,-0.607270138913073,-0.0235154952108733,-0.0708745236456201,0.0515934660824411
14-3-3 protein epsilon,0.153567485276693,0.0132149512430572,0.0480153736593152,0.124619675255215,0.0980899357884329,-0.0312475419250547,0.0269347562384167,0.0954050839266279,0.0799344722461306,0.0386718503278255,0.0346307467292663,0.0708431210048979,0.255315537168629,0.010162041735253,0.152356097041951,0.171068204024894,0.228027910492488,0.079475042568839,0.0746070828982383,0.039096784284871,0.11236861459268,-0.0467900512216489,-0.00929405765431499,0.0311504678651733,0.107193061060825,-0.0871408221218868,0.0132397517148742,0.0173713772636603,0.113097902713811,0.0527321596081564,0.048698476995368,0.00817360774813092,0.0994190899752421,0.0490993574922931,0.0286647673460671,0.082545962435454,0.217537519846272,-0.0346177478915346,-0.0281153333930891,0.452235492995072,0.439363316521381,0.314208831567435,0.0382625891152652,0.116266556580877,0.0651302723736466,0.0408974243495526,-0.0410452823897934,0.139953695053513,0.184191875597248,0.0274707497318802,-0.0272950737831724,0.0951382401034938,0.124175400703013,0.0429388000712012,-0.0439489317762439,0.137816465414007,0.240287236584598,-0.0475848301313005,0.0586802903625322,0.0856405798989903,0.071008201130196,0.107947288659844,0.0232693077556364,0.0350937794281444,0.0615795413263073,-0.114143098714376,-0.112533584660067,-0.0502444826713069,0.145396057037876,0.118618536380958,-0.0805887062976403,-0.00527708023000388
14-3-3 protein eta,0.157528543014255,-0.0867180670446563,-0.244171885418399,0.07787536428112,0.168667259007756,-0.00497935975832594,-0.178787366649316,0.0258760186792862,0.171068005987945,0.117168798507426,-0.0796092932540243,0.082110356709238,0.139457693282136,-0.000146776114858409,-0.0927639099936168,0.149355557914772,0.196343942815233,0.00262290167055007,-0.164684127364572,0.131249927240309,0.163848069580816,0.0121455864006762,-0.104624166323523,-0.0161437385246252,0.113204270345501,-0.0347753931319962,-0.136920090109466,0.0339178332033315,0.129118696471809,0.0291721727410178,-0.0640138082740403,0.0536506704599453,0.0667521845850993,0.0133144094887458,-0.120300044468651,0.131544978221305,0.209096905406003,-0.193382692366039,-0.200451134176435,0.242404708586512,-0.029724877119441,0.422676127259301,-0.164589201722234,0.150322293306325,0.283375950159302,0.330127003967829,-0.296413220436876,0.139715879449957,0.188833936352657,-0.00398512453540217,-0.120899461540917,0.0444310477920935,0.208229357289582,0.0181394053810757,-0.177372710388831,0.0606624085137249,0.25607512949014,-0.00277496076674681,-0.0771925452813525,0.0328978307702248,0.227623172298617,-0.0600228861548749,-0.121267492129563,0.0357728147302203,0.148881744602521,0.036493356053879,-0.171778788681433,-0.0143294100301086,0.341750284120715,0.0529236218061056,-0.156113002243357,-0.0358111956964049
14-3-3 protein sigma,0.123683388819725,-0.031137707274647,-0.0824236155345561,0.17281511564523,-0.000887816307701949,0.0464130101847626,,0.13191508904048,0.0681730880440464,-0.0152753029101156,,0.094001269269775,0.117317619706983,0.0190622277809318,-0.0177428235420996,0.223244197546469,0.234885378638305,-0.0485018303266295,-0.00665422092276473,0.147589898532198,0.153955086100823,0.0294396025456969,-0.0220375583866606,0.481365612538969,,,,,,,,,,,,,-0.0512515809136387,-0.106038566088387,-0.23139739437466,0.375595610468169,-0.131286502810016,-0.0549228908508637,0.0108405051419594,-0.0401177284091752,-0.104596544737666,0.160961456939249,-0.191568247345215,-0.0495184605945154,0.207123067708804,-0.127456548864395,-0.254864757031345,-0.0772617695100051,0.0252334223684159,-0.0118285508307245,-0.550505507592606,0.291660404907354,0.610266351515362,0.13928509969512,0.300291505554833,-0.253586683099952,,,,,,,,,,,,
14-3-3 protein theta,-0.191399507196088,-0.000484295602987257,-0.0404388306489663,0.0143215380891933,-0.163685353547645,-0.017638034920825,-0.103440439944283,-0.0352702298832438,-0.16226180979212,0.0415329385028515,-0.0725769652329004,0.0658834651515566,-0.0687052561124535,-0.0035595306541381,0.0187989004012776,0.0767438612855845,-0.0621251861999333,0.0260486450612342,-0.0165277612567418,0.0831849438528458,-0.0565154715867133,-0.0160636944140062,-0.0350318645433616,0.124026181989114,-0.153357601437421,-0.0721415036847368,-0.0532251486328514,-0.0479530671795964,-0.136223259161792,0.0222150166793774,-0.0953863423522342,0.00746191452793842,-0.236261322615512,0.0521191107734291,-0.11988296977633,0.141200925949053,-0.106581652428527,0.0106152399030294,-0.0331492321590109,0.00939861062474851,-0.152875786706599,0.0797452311716894,-0.0588014185081618,0.145240681375271,-0.194391937023259,0.0587867491131801,-0.122343842264074,-0.0206601474809766,-0.0956919679180465,-0.0349839279023264,-0.0148183119745354,-0.00630075641424144,-0.139985724268671,0.015249648621264,-0.123658440509554,0.212618489039221,0.121363102709393,0.0647577868295358,0.326561576229719,-0.000845739743749266,-0.169353607687111,0.0128916432299029,-0.0509303646095717,-0.0196020989855198,-0.246360016734446,-0.0234414122050904,-0.0309585018772015,0.0184855404355841,-0.131363749352519,0.0205088448849611,-0.113998133524472,-0.0142626403675906
14-3-3 protein zeta/delta,0.0399091882797643,-0.0212363457419231,-0.0835874844504143,0.165431461952113,-0.122679681861552,0.045083944884743,-0.161135918677236,0.0675202117648553,-0.0288486905315827,-0.0034339757120404,-0.126077038455783,0.119947181330573,-0.0154256661193143,0.0205198293859259,-0.0792432010136293,0.0323362862057064,0.000807426572050445,0.0187551624471785,-0.105051630992075,0.0540571385423102,0.00296472020809983,-0.0246247841958603,-0.120050058181318,0.138616134446889,-0.0851633253244677,-0.00826477245369642,-0.170248374649238,0.0604579186124869,-0.109957856566928,0.0150300456077366,-0.173241911751722,0.0552443966536399,-0.102374481612904,-0.00231629176487523,-0.127596563143836,0.194846915074472,-0.12987251837546,-0.037230680654766,-0.170358108250945,0.0800026181588612,-0.196389775075689,-0.00890460326598405,-0.200856156903475,0.0806754070862967,-0.0958605832865307,0.0661197202792436,-0.191344490216102,0.0613580362410268,0.952991927045149,-0.0495071666203411,-0.185274935304677,0.0388378575383993,0.662120844602139,0.0159208859153801,-0.166933177131062,0.219621952108929,1.67019630186059,0.171329856730707,1.01246644937406,0.116541715986881,0.261684754781011,0.260610100012726,0.0936463442478391,0.205626812981369,0.174663907759667,0.197841520906616,-0.086290500126554,0.133906140432576,-0.0268607480050857,-0.0270664644448216,0.148120186567242,0.246969078272256
15 kDa selenoprotein,0.106229276247491,0.0752526585771202,-0.047114568037788,-0.197753058199205,-0.0308980258175375,-0.078029244289572,0.134999120525451,0.0558579349431465,-0.109940554488084,0.00277658571245135,-0.0450131960841008,0.330717849813841,-0.112107388616327,0.0619263367676198,0.296823825618399,-0.414375191865631,-0.123721324085796,-0.010444585217111,0.263274312962837,-0.143083315727836,-0.0907325533339098,-0.0338855767292426,0.141514587841747,0.0250644371412103,,-0.0731782172483913,0.202738878040888,0.0816207908061713,,0.116661678285706,,,,-0.0434834610373152,0.0890719721120329,-0.319689963713145,0.041146486731126,0.163526560108283,0.312457966196006,-0.0837685323595622,0.184380043110849,0.0737104756411001,0.206291016386126,0.16178547698099,0.0481793491854004,-0.237237035749383,0.245232694621251,-0.0660318712004471,0.192157689667161,-0.115184346714855,0.218126324429296,-0.0286638808193444,-0.0475521989307696,0.157738494666467,-0.127559257920542,0.194032539793797,0.184942605203154,0.00759858744976958,0.348934493018126,-0.099644314761223,-0.100563145651925,-0.0283207035579169,0.183236975743247,-0.110037472450882,0.0133055188019877,-0.00671746091561277,0.107003724375494,-0.148804335776205,-0.00665970891516589,0.0369412775253943,0.1250399887714,0.0281308381199194
182 kDa tankyrase-1-binding protein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.03488938949785,-0.845068374060027,-0.604616407923096,2.89079667254382,1.93465441390107,,-0.587352583943941,2.97167264356247,-0.899765024403215,,0.320192033347521,3.29553216477929,-0.231665628777553,3.41426276422426,0.545408950223092,0.00269089363611678,0.172678106566173,3.6794169792232,3.95837600444645,-0.0140359570660374,0.0926618703277323,0.227831810271732,4.06441408470495,-1.56842943196156,0.393971731460574,0.732876254834969,-0.196900946827871,0.647850788108875,0.295157809945011,0.139098980677742,-2.20517978324705,0.172924041947326,-0.394212039193852,0.461715281333881,1.57136549435507
2-5-oligoadenylate synthase 1,-0.00115923077893984,-0.0169537851024914,0.168705347840568,,-0.228433402560113,-0.0149538706701397,0.0318229621315227,-0.481055139372583,-0.250078905135818,0.0472061959992659,0.0643889040864533,,-0.16243875334518,-0.105805250375334,0.360086732821632,,-0.30636378438666,0.0186186301774054,0.00170557169947113,-1.02836372705047,0.0666572254263578,0.0871866201979281,0.0998819686765727,,,0.0499121470291767,0.0966906234959569,,-0.0897630150338515,-0.048401740477527,,,-0.0644973174218846,-0.00151040655165029,-0.0419638666603031,,0.680433693966307,0.394427526686382,0.311488207171348,3.01484744252036,0.397858164065986,-1.04825121165605,0.495790427340614,0.234069884428086,0.921583798226098,0.699530012064511,0.603012372912299,0.98722238633472,0.657766588894005,0.258066378924535,-0.124440903477775,-0.266068714083944,0.178925562978454,0.0473888202510934,0.440941211175193,-0.082821707763933,0.383050651217095,-0.161069116134931,0.517647435632984,-0.00129504353590672,-0.153641107905963,-0.183684519047132,0.206162011254359,-0.929323087211118,-0.0461979238816983,0.113648119913722,0.0583897016402036,-1.08136437289417,-0.176175905589713,0.115867507117031,0.347921829787882,-0.751243731654211
2-5-oligoadenylate synthase 2,0.169853489805885,0.0244394340399859,-0.383015572182521,0.555143736927015,0.266413570675905,0.0493726944455351,-0.383549245970433,0.534361939459711,0.164244377864907,-0.0590895626848937,-0.387337206868991,0.647795749502351,0.224564776029603,0.000596749779533472,-0.325009522430452,0.613323343677662,0.200307996212798,0.045897266175069,-0.372590611903079,0.539870328318799,0.292108002506814,-0.028692768760763,-0.429876042487819,0.647247674265678,0.200552296406873,0.0320856949271739,-0.295783935986122,0.598897154474127,0.204827025394144,-0.0112778663252901,-0.451306375517729,0.498797842382374,0.118862017277104,0.00201453601805219,-0.449726111759818,0.507011814439971,0.0574017102176414,0.00381574509506424,-0.391059335470629,0.438143784381583,0.0840400191030698,-0.0398483549434235,-0.48823866599853,0.448995614460111,0.170256788326127,0.0410644740741094,-0.473989158281864,0.399619063475168,0.253411573806005,0.0478826499966013,-0.53521136076868,0.476048756163987,0.201555892177383,-0.0281974623790357,-0.45469541349608,0.646997907429232,0.188849382975499,0.0318446232051868,-0.18095838641591,0.840189963068845,0.2625702354619,-0.00252211474057588,-0.506410208451616,0.580942907156834,0.238392265173009,0.0317971394865961,-0.51677865325048,0.648671776141144,0.24206952944501,0.00415018089747071,-0.573767621658919,0.63725612346588
2-5-oligoadenylate synthase 3,0.0555540361265588,0.0338081064220264,-0.268765763258559,0.561818389369268,-0.0217489342734879,-0.0553819124681868,-0.227476550799944,0.537187344261035,0.0772812853406226,0.0427873365686045,-0.219199483198612,0.438317033834579,0.112129268565158,0.0376114206478676,-0.169049775411029,0.535663676115085,0.140147420572474,-0.0375057575081073,-0.249221846830109,0.54609735382918,0.129982682537644,0.0135667337008189,-0.079048610686935,0.515843255911727,0.0874742077980679,-0.0260498402255154,-0.265820429199397,0.42697161854916,0.0221993743315035,0.0322445609225119,-0.328487215731203,0.470363935311808,0.100532293195507,0.0056525836932172,-0.350638535884586,0.429557647682037,0.228964338000179,0.213573712430745,-0.186927377562455,0.853768935802229,0.249990619980565,-0.0639931295481297,-0.287142243594164,0.622526389844034,0.174269665099215,0.162251742641066,0.097687886717479,0.771287563417394,0.250409373684376,0.0335709840341628,-0.319210342469251,0.51913515442476,0.194977099569329,0.0522303167029209,-0.252513553255825,0.617898506663777,0.418684198387064,-0.00115936921119799,-0.113369175844633,0.477782896863106,0.375691430269205,0.25272594066942,-0.278729795959392,0.794500456206646,0.26596520317768,0.141941106603946,-0.0337426457602768,0.804580238947136,0.411218123638264,0.0592325911556461,-0.0119282844599123,0.867782543870858
